	track	direction	distance	weather	going	start_at	title	grade	date	round	place	days	requirement	rule	単勝:的中	単勝:配当	単勝:人気	複勝_1:的中	複勝_1:配当	複勝_1:人気	複勝_2:的中	複勝_2:配当	複勝_2:人気	複勝_3:的中	複勝_3:配当	複勝_3:人気	枠連:的中	枠連:配当	枠連:人気	馬連:的中	馬連:配当	馬連:人気	ワイド_1:的中	ワイド_1:配当	ワイド_1:人気	ワイド_2:的中	ワイド_2:配当	ワイド_2:人気	ワイド_3:的中	ワイド_3:配当	ワイド_3:人気	馬単:的中	馬単:配当	馬単:人気	三連複:的中	三連複:配当	三連複:人気	三連単:的中	三連単:配当	三連単:人気	spacing_on_corner:1	spacing_on_corner:2	spacing_on_corner:3	spacing_on_corner:4	laptime	pacemaker
199640010909	ダ	右	1900	晴	良		初夢特別A1A2 		1996-1-9	14	宇都宮	5	サラ系一般																																											
199640012310	ダ	右	1900	曇	良		ガーネット特別A1 		1996-1-23	15	宇都宮	5	サラ系一般																																											
199640021909	ダ	右	1500	曇	稍重		サラ系一般B2B3 		1996-2-19	16	宇都宮	2																																												
199640021911	ダ	右	1900	曇	稍重		春菜特別A1A2 		1996-2-19	16	宇都宮	2	サラ系一般																																											
199640031610	ダ	右	1900	曇	不良		天馬特別A 		1996-3-16	17	宇都宮	5	サラ系一般																																											
199640032610	ダ	右	1900	晴	良		アクアマリン特別A 		1996-3-26	18	宇都宮	5	サラ系一般																																											
199640040611	ダ	右	1900	晴	良		春風特別A2 		1996-4-6	1	宇都宮	4	サラ系一般																																											
199640041410	ダ	右	1500	晴	良		リーディングJ賞典 		1996-4-14	2	宇都宮	2	サラ系一般																																											
199640041411	ダ	右	1900	晴	良		パンジー特別A2 		1996-4-14	2	宇都宮	2	サラ系一般																																											
199640050610	ダ	右	2000	晴	重		八汐賞	G	1996-5-6	3	宇都宮	6	サラ系5才上																																											
199640052009	ダ	右	1900	曇	良		山吹特別A 		1996-5-20	4	宇都宮	6	サラ系一般																																											
199640062611	ダ	右	1900	雨	不良		ラベンダー特別A2 		1996-6-26	5	宇都宮	5	サラ系一般																																											
199640080101	ダ	右	800	晴	良		サラ系3才		1996-8-1	6	宇都宮	6																																												
199640080110	ダ	右	1500	曇	良		盛夏特別A 		1996-8-1	6	宇都宮	6	サラ系一般																																											
199640081308	ダ	右	1500	晴	良		百日草特別A2 		1996-8-13	7	宇都宮	5	サラ系一般																																											
199640082901	ダ	右	800	曇	不良		サラ系3才		1996-8-29	8	宇都宮	6																																												
199640082910	ダ	右	1500	曇	不良		芙蓉特別A 		1996-8-29	8	宇都宮	6	サラ系一般																																											
199640092610	ダ	右	1900	曇	良		カネユタカオー記念 		1996-9-26	10	宇都宮	6	サラ系4才																																											
199640102708	ダ	右	1400	晴	良		サラ系3才		1996-10-27	11	宇都宮	6																																												
199640102710	ダ	右	1900	晴	良		二荒賞A 		1996-10-27	11	宇都宮	6	サラ系一般																																											
