rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	4	4		オデュッセウス	セ7	56.0		山口勲	1:24.0		6-6-6-4	38.2	3.8	2	488	-6		北村欣也		藤木隆之	36.0
2	2	2		シゲルヤングコーン	牡5	56.0		田中純	1:24.2	1.0	8-8-7-7	38.0	3.3	1	556	-3		九日俊光		森中蕃	10.8
3	6	7		アンクレットハート	牝4	54.0		石川慎将	1:24.2	クビ	3-5-5-5	38.5	4.7	4	458	4		石川浩文		藤木隆之	5.8
4	7	9		キナコ	牝5	54.0		兒島真二	1:24.4	3/4	2-2-2-3	39.0	3.9	3	412	4		渡辺博文		八坂照夫	2.9
5	1	1		オモイサイフ	牡6	56.0		長田進仁	1:24.7	1.1/2	4-4-3-2	39.2	59.9	8	511	0		中野博		小田切光	2.2
6	6	6		キーフォーサクセス	牡8	56.0		川島拓	1:24.9	3/4	7-7-9-9	38.3	95.5	10	463	1		土井道隆		酒井孝敏	
7	5	5		ジャストフォファン	牡7	56.0		吉本隆記	1:24.9	クビ	9-9-8-8	38.6	50.8	7	527	8		池田忠好		要海伸治	
8	8	10		マイネルプラヌール	牡6	56.0		鮫島克也	1:25.0	1/2	5-3-4-6	39.5	9.7	5	451	6		大島静夫		谷謙介	
9	3	3		ライオンクイーン	牝7	51.0		金山昇馬	1:25.0	ハナ	1-1-1-1	39.7	17.7	6	471	2		西久保政		小部嘉彦	
10	8	11		サウスカントリー	牡7	56.0		田中直人	1:25.8	4.0	11-11-11-11	38.4	105.2	11	436	-4		手島勝利		岡田一彦	
11	7	8		アワオーラ	セ8	56.0		倉富隆一	1:26.1	1.1/2	10-10-10-10	39.5	70.1	9	512	1		池田忠好		（株）ボンズ	
