waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	trainer_id	trainer_name	weight	gain
1	1	2019101588	キンザン	牡3	56.0	01147	城戸	01146	奥村豊	462	-14
1	2	2019101200	リンドラゴ	牡3	56.0	01095	吉田隼	01117	高野	472	-12
2	3	2019106499	バンクロール	牡3	56.0	01114	田中健	01180	田中克	452	-2
2	4	2019106484	ディーズルージュ	牝3	54.0	01163	坂井	01066	岡田	466	0
3	5	2019100687	シンギングロード	セ3	56.0	00732	幸	01121	角田	488	-8
3	6	2019106972	ロストボール	セ3	56.0	01165	森裕	01185	小林	402	2
4	7	2019104543	リオレ			01018	和田竜	01186	中村		
4	8	2019103236	テイエムヒマラヤ	牡3	56.0	01015	古川吉	01161	武英	454	-4
5	9	2019101001	ディービースクエア	牡3	52.0	01190	古川奈	01188	畑端	398	-2
5	10	2019101901	ブランクペイジ	牝3	54.0	01019	秋山真	01121	角田	420	4
6	11	2019102802	ワンダーデュエル	牡3	56.0	01116	藤岡康	01159	高柳大	480	2
6	12	2019102786	ウォータールグラン	牝3	54.0	00660	横山典	01072	河内	496	6
7	13	2019105247	ロカビリークイッフ	牡3	52.0	01193	今村	01002	音無	480	12
7	14	2019106487	ワンスマイル	牝3	54.0	01125	国分優	01140	石橋	440	-10
8	15	2019102674	マテラハチイチ	牡3	56.0	05203	岩田康	01168	上村	502	2
8	16	2019104301	モンシュヴァル	牡3	53.0	01172	服部	01040	服部	426	2
