waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	trainer_id	trainer_name	weight	gain
1	1	2019101550	ツーエムロケット	セ3	56.0	01062	川島	01099	本田	474	-14
1	2	2019103856	ヒラボクロマネ	牡3	56.0	05203	岩田康	01158	寺島	492	-2
2	3	2019104832	ブレッシングクライ	牡3	56.0	01088	川田	01146	奥村豊	482	-4
2	4	2019104460	オブジェダート	牡3	56.0	01157	鮫島駿	01154	橋口	488	0
3	5	2019101316	ナムラハルク	牡3	56.0	01034	酒井	01065	大橋	496	-6
3	6	2019105711	サンウエストウッド	牡3	56.0	00732	幸	00431	谷	496	4
4	7	2019102028	セルリアンルネッタ	牡3	56.0	01030	松田	01135	高橋康	458	-2
4	8	2019105263	ナイトダイバー	牝3	54.0	01142	長岡	01157	杉山晴	480	-2
5	9	2019104910	グローレジェンド	牡3	56.0	01163	坂井	01075	矢作	536	-2
5	10	2019104822	キングレガリア	牡3	56.0	01018	和田竜	01176	吉岡	546	12
6	11	2019104463	フォートウィリアム	牡3	53.0	01199	角田河	01149	松下	520	-8
6	12	2019102567	メイショウクモジ	牡3	56.0	01168	富田	01033	木原	472	6
7	13	2019101646	サハラ	牡3	56.0	01174	岩田望	01157	杉山晴	484	-2
7	14	2019102591	エスケイカイザー	牡3	56.0	01037	太宰	01188	畑端	492	-10
8	15	2019104707	カレンアップラウゾ	牡3	56.0	00660	横山典	01164	安田翔	490	8
8	16	2019103746	ヒロノアステロイド	牡3	56.0	00666	武豊	01084	梅田	556	-2
