着順	枠番	馬番	単勝	人気	馬名	sex	age	weight	gain	斤量	タイム	着差	通過	上り	騎手	調教師	馬主	賞金(万円)	race_id
1	7	9	1.8	1.0	2012104020	牝	3	424.0	-10.0	54.0	92.2	0	11-11-8-4	39.5	05404	05609	x08a39	140.0	201542010701
2	3	3	6.8	3.0	2012100751	牡	3	486.0	-5.0	56.0	92.5	1.1/2	1-1-2-1	40.5	05420	05642	x05185	42.0	201542010701
3	8	11	42.4	7.0	2012103831	牡	3	485.0	2.0	56.0	92.7	1.1/2	8-8-1-3	40.7	05269	a0236	x0669f	23.8	201542010701
4	6	7	73.8	9.0	2012100262	牡	3	442.0	1.0	56.0	92.8	クビ	4-6-3-1	40.8	05001	05503	145030	18.2	201542010701
5	6	8	159.5	12.0	2012102924	牡	3	456.0	5.0	56.0	93.0	1	12-12-9-5	40.3	05541	05681	x07294	14.0	201542010701
6	8	12	24.6	6.0	2012101218	牝	3	417.0	3.0	54.0	93.8	4	10-10-10-9	41.2	05347	a02d6	077008	0.0	201542010701
7	2	2	3.9	2.0	2012104973	牡	3	499.0	-11.0	56.0	93.9	1/2	6-3-5-6	41.7	05299	a02c6	x018ba	0.0	201542010701
8	5	5	7.7	4.0	2012102081	牡	3			56.0	93.9	アタマ	5-3-6-8	41.7	05428	05722	x05755	0.0	201542010701
9	7	10	118.2	11.0	2012103850	牡	3	468.0	-1.0	56.0	94.3	2	9-9-11-11	41.6	05524	05612	253006	0.0	201542010701
10	1	1	77.3	10.0	2012102896	牝	3	467.0	9.0	51.0	94.8	2.1/2	3-3-7-10	42.6	a02d7	a0178	803030	0.0	201542010701
11	5	6	56.1	8.0	2012100708	牝	3	454.0	0.0	54.0	95.1	1.1/2	2-2-4-7	43.1	05348	a01fd	375007	0.0	201542010701
12	4	4	19.7	5.0	2012105915	牝	3	483.0	6.0	54.0	95.8	4	7-7-12-12	43.1	05199	05609	627007	0.0	201542010701
1	1	1	1.5	1.0	2011101449	セ	4	510.0	-14.0	56.0	99.5	0	1-1-1-1	40.6	05299	a02c6	901007	80.0	201542010702
2	3	3	6.3	3.0	2011104584	牝	4	467.0	2.0	54.0	99.7	1	7-7-2-2	40.8	05000	05410	x05002	24.0	201542010702
3	7	8	30.0	7.0	2011103713	牝	4	486.0	-1.0	54.0	100.4	4	4-3-3-3	41.5	05248	a0253	x06e26	13.6	201542010702
4	2	2	13.2	5.0	2011101398	牝	4	487.0	6.0	54.0	100.4	ハナ	3-3-5-4	41.3	05350	05101	x00b7d	10.4	201542010702
5	8	11	11.2	4.0	2011102701	牡	4	433.0	-4.0	56.0	100.7	1.1/2	9-9-9-8	40.6	05348	a01fd	x033c1	8.0	201542010702
6	6	6	264.5	11.0	2011104775	セ	4	480.0	10.0	56.0	101.0	1.1/2	8-8-8-6	41.5	05281	05651	950030	0.0	201542010702
7	5	5	42.7	8.0	2011101900	牡	4	458.0	0.0	56.0	101.3	1.1/2	10-10-10-9	41.1	a018e	a0236	x00f3a	0.0	201542010702
8	4	4	228.2	10.0	2011101268	牝	4	478.0	2.0	52.0	101.3	アタマ	2-2-3-5	42.4	a02c3	05101	465006	0.0	201542010702
9	7	9	5.7	2.0	2011106613	牝	4	448.0	-4.0	54.0	101.9	3	6-6-5-7	42.8	05524	05101	238009	0.0	201542010702
10	6	7	102.1	9.0	2011106563	牝	4	434.0	-1.0	54.0	103.9	大	5-5-7-10	44.6	00424	05015	x0757b	0.0	201542010702
11	8	10	25.2	6.0	2011104482	牡	4	490.0	34.0	56.0	104.7	4	11-11-11-11	44.0	05269	05656	721030	0.0	201542010702
1	8	12	5.5	4.0	2008101535	牡	7	484.0	0.0	56.0	93.4	0	3-3-3-1	40.3	05299	a0188	x07fec	80.0	201542010703
2	3	3	16.1	6.0	2008101580	牡	7	468.0	-2.0	56.0	93.7	1.1/2	5-5-4-3	40.3	05397	00873	x02b3e	24.0	201542010703
3	8	11	4.1	2.0	2007101774	牡	8	461.0	-1.0	56.0	94.0	1.1/2	10-10-8-6	39.8	00863	00873	x00e4c	13.6	201542010703
4	5	6	36.8	7.0	2008100787	牡	7	488.0	8.0	56.0	94.2	1.1/2	6-6-5-5	40.6	a017e	a018c	x00307	10.4	201542010703
5	4	4	4.5	3.0	2009100826	牡	6	475.0	5.0	56.0	94.4	1	7-7-7-8	40.6	00424	05651	916800	8.0	201542010703
6	5	5	99.2	11.0	2007101910	牝	8	449.0	-1.0	54.0	94.4	クビ	8-8-9-9	39.8	05342	05656	x00f5d	0.0	201542010703
7	2	2	7.6	5.0	2008105011	牡	7	454.0	2.0	56.0	94.4	アタマ	4-4-6-4	40.8	a018e	a0253	507002	0.0	201542010703
8	7	10	3.1	1.0	2008105065	牝	7	436.0	-2.0	54.0	95.1	4	2-2-2-7	42.0	05350	a0236	x0605a	0.0	201542010703
9	6	8	36.8	7.0	2008105736	牡	7	490.0	3.0	56.0	95.2	1/2	12-12-11-12	39.7	05352	05015	x03e7f	0.0	201542010703
10	6	7	57.8	9.0	2008102032	牝	7	466.0	-4.0	52.0	95.4	1	1-1-1-2	42.4	a02c4	05656	x002a7	0.0	201542010703
11	1	1	165.9	12.0	2007102780	牝	8	436.0	3.0	52.0	95.5	1/2	9-9-10-10	40.5	a02c3	a02a5	x00307	0.0	201542010703
12	7	9	59.8	10.0	2008102425	牝	7	449.0	-5.0	53.0	95.5	アタマ	11-11-12-11	39.9	05573	a02a6	x01876	0.0	201542010703
1	7	10	3.6	2.0	2009105182	牝	6	477.0	-4.0	54.0	91.5	0	3-3-2-2	39.6	00424	05015	x03e7f	80.0	201542010704
2	8	12	4.2	3.0	2008104649	牡	7	502.0	4.0	54.0	91.8	1.1/2	4-4-1-1	39.9	a02c4	a01fe	163008	24.0	201542010704
3	5	6	26.8	8.0	2009104907	牡	6	466.0	7.0	56.0	93.1	7	2-2-3-3	41.2	a017e	a0188	x06b57	13.6	201542010704
4	6	7	27.4	9.0	2008100965	牝	7	449.0	2.0	54.0	93.5	2	6-6-6-5	40.7	05342	05651	x06c33	10.4	201542010704
5	8	11	2.7	1.0	2009102782	牝	6	450.0	-3.0	52.0	93.6	1/2	12-12-11-10	39.6	a02c3	05476	x012bd	8.0	201542010704
6	7	9	18.4	6.0	2008100048	牡	7	500.0	5.0	56.0	93.7	3/4	9-9-7-7	40.5	a018e	00873	x06d44	0.0	201542010704
7	1	1	264.9	12.0	2009101820	牝	6	432.0	-3.0	54.0	93.8	クビ	5-5-5-4	41.4	05348	a0236	x00f5d	0.0	201542010704
8	6	8	13.8	5.0	2009102042	牡	6	459.0	1.0	56.0	94.0	1	8-8-8-7	40.8	a01d5	05656	721030	0.0	201542010704
9	3	3	10.7	4.0	2009105130	牡	6	507.0	26.0	56.0	94.7	4	7-7-9-9	41.5	00423	a02a6	x0373c	0.0	201542010704
10	5	5	37.8	10.0	2010100077	セ	5	499.0	0.0	56.0	94.9	3/4	11-10-10-11	40.9	05347	a02d5	x0067e	0.0	201542010704
11	2	2	22.1	7.0	2009100931	牝	6	451.0	1.0	54.0	95.0	1/2	1-1-4-6	42.9	05455	05101	x01046	0.0	201542010704
12	4	4	212.8	11.0	2007106670	牝	8	446.0	1.0	54.0	95.7	4	10-10-12-12	41.5	00582	05656	x00f5d	0.0	201542010704
1	8	12	3.8	2.0	2007104404	牡	8	515.0	8.0	56.0	92.9	0	10-11-10-5	40.5	05365	a01fe	x04216	80.0	201542010705
2	6	7	2.7	1.0	2007103986	牡	8	486.0	2.0	56.0	93.4	2.1/2	8-5-3-1	41.9	05455	a0185	x00ef9	24.0	201542010705
