着順	枠番	馬番	単勝	人気	馬名	sex	age	weight	gain	斤量	タイム	着差	通過	上り	騎手	調教師	馬主	賞金(万円)	race_id
1	8	10	1.4	1.0	2006101058	牡	9	515.0	9.0	56	87.0	0	3-4-2-1	40.1	a01bb	05663	489033	10.0	201554011001
2	2	2	4.2	2.0	2007100041	牡	8	491.0	-3.0	56	88.1	5	3-5-6-4	40.9	a0270	a01c9	850007	2.5	201554011001
3	6	6	8.9	3.0	2012103047	牝	3	462.0	20.0	52	89.4	6	1-1-1-2	42.7	a0296	05726	x06de6	1.2	201554011001
4	3	3	11.5	4.0	2011105938	牡	4	495.0	0.0	56	89.6	1	6-3-2-3	42.7	05074	05580	x081d9	0.8	201554011001
5	1	1	32.9	5.0	2011101845	牝	4	411.0	-4.0	54	89.7	1/2	11-11-10-6	42.1	a0172	05580	x05dd6	0.5	201554011001
6	8	11	270.0	11.0	2010101629	牝	5	443.0	-1.0	51	89.9	1	6-6-5-5	42.8	a02e3	a0049	x00ab3	0.0	201554011001
7	6	7	39.7	6.0	2011103693	牝	4	437.0	-7.0	54	90.2	1.1/2	3-7-7-8	42.9	a0041	a004f	x07294	0.0	201554011001
8	7	9	90.0	8.0	2010100210	牝	5	463.0	6.0	54	90.6	2	2-2-2-6	43.8	05536	a01c9	x0859a	0.0	201554011001
9	7	8	180.0	9.0	2010105250	牝	5	426.0	2.0	54	90.6	ハナ	8-9-9-10	43.0	a0294	a02b0	x07a85	0.0	201554011001
10	5	5	44.2	7.0	2010105351	牝	5	447.0	4.0	54	90.6	ハナ	10-10-11-11	42.7	a00ab	05726	x00999	0.0	201554011001
11	4	4	192.9	10.0	2008100806	牡	7	538.0	3.0	56	91.1	2.1/2	8-7-8-9	43.7	a02da	a02b0	x00467	0.0	201554011001
1	8	10	6.6	2.0	2011105754	牡	4	512.0	-8.0	56	85.9	0	3-3-2-2	40.6	a01bb	05663	x07c08	12.0	201554011002
2	7	7	88.9	8.0	2011101547	牡	4	455.0	-1.0	56	86.5	3	7-7-5-3	40.7	05572	05726	x07c21	3.0	201554011002
3	6	6	1.1	1.0	2011105463	牡	4	542.0	7.0	56	87.0	2.1/2	1-1-1-1	41.9	05074	05580	535033	1.5	201554011002
4	4	4	28.0	4.0	2010100797	牝	5	420.0	3.0	54	87.5	2.1/2	9-9-8-6	41.1	05410	a004e	677009	1.0	201554011002
5	8	9	141.5	10.0	2007100904	牡	8	485.0	7.0	56	88.6	5	5-5-6-7	42.7	a0294	05580	367033	0.6	201554011002
6	3	3	10.1	3.0	2009103036	牡	6	482.0	-2.0	55	88.8	3/4	4-3-4-5	43.3	05506	05663	677009	0.0	201554011002
7	7	8	30.5	5.0	2010102345	牝	5	496.0	0.0	54	88.9	1/2	2-2-3-4	43.6	a01ad	a01c8	x00490	0.0	201554011002
8	5	5	58.7	7.0	2009102915	牝	6	457.0	2.0	54	89.5	3	8-7-9-8	43.0	a0185	a02b0	a00021	0.0	201554011002
9	1	1	34.5	6.0	2011106447	牡	4	492.0	8.0	56	89.6	1/2	6-6-7-8	43.7	05536	a02b0	x069a2	0.0	201554011002
10	2	2	107.3	9.0	2010103712	牝	5	477.0	0.0	53	90.5	4	10-10-10-10	42.4	a0296	a0045	x0078e	0.0	201554011002
1	7	9	9.4	4.0	2011101507	牝	4	463.0	1.0	54	87.8	0	2-2-2-1	42.6	a0041	a0045	x00aac	10.0	201554011003
2	2	2	5.7	3.0	2011103467	牡	4	458.0	-7.0	56	87.8	クビ	5-5-5-5	41.1	a01ad	a00ed	677009	2.5	201554011003
3	7	10	1.4	1.0	2008106018	牡	7	471.0	2.0	56	88.0	1	3-3-3-2	42.7	a021b	a00ed	x014dd	1.2	201554011003
4	6	7	5.7	2.0	2011102168	牡	4	483.0	3.0	56	88.6	3	1-1-1-2	43.7	a0185	a02b0	x079c5	0.8	201554011003
5	6	8	89.6	7.0	2011100795	牝	4	433.0	7.0	54	88.6	クビ	10-10-10-7	40.9	05410	a0045	x00470	0.5	201554011003
6	5	5	230.4	8.0	2009104102	牡	6	440.0	0.0	56	88.7	クビ	6-6-6-6	41.8	a01eb	a0232	x06008	0.0	201554011003
7	8	12	268.8	11.0	2011104844	牝	4	505.0	0.0	54	88.9	1	7-8-7-9	41.8	a022d	a0232	x07a8b	0.0	201554011003
8	4	4	18.9	5.0	2011103531	牝	4	469.0	1.0	54	89.0	1/2	4-4-4-4	43.5	05074	a0045	280007	0.0	201554011003
9	8	11	248.1	9.0	2008106482	牝	7	417.0	0.0	54	89.2	3/4	9-9-7-8	42.1	a02da	a01c8	x02a47	0.0	201554011003
