rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	6	8		アーリーバード	牝4	54.0		山本政聡	1:44.5		7-7-3-3	38.7	7.0	3	456	2		小西重征		村井良孝	50.0
2	7	10		スカイサーベル	牡5	56.0		高橋悠里	1:44.8	1.1/2	5-5-4-1	39.2	1.5	1	491	4		小林俊彦		欠畑圭一	13.0
3	2	2		トゥザキングダム	牡5	56.0		山本聡哉	1:44.9	1/2	6-6-8-7	39.1	14.1	4	460	0		斉藤雄一		薄井隆博	7.0
4	1	1		ウインカルナヴァル	牡4	56.0		菅原俊吏	1:45.3	2.1/2	3-3-6-5	40.1	4.6	2	504	7		伊藤和		鶴谷義雄	5.0
5	8	12		ヒライズミナンバー	牡8	56.0		木村暁	1:45.6	1.1/2	1-1-1-2	40.7	58.5	9	495	2		鈴木七郎		吉田釀治	2.5
6	4	4		サカジロビューティ	牝7	54.0		阿部英俊	1:45.8	1.0	2-2-2-4	40.8	43.5	7	476	10		佐々木由		高橋誠	
7	6	7		バスクインザサン	牝4	54.0		菅原辰徳	1:46.1	2.0	12-12-5-6	40.2	43.0	6	522	2		瀬戸幸一		鈴木雅俊	
8	5	6		トチノコンコルド	牡5	56.0		陶文峰	1:46.2	1/2	9-9-9-10	40.2	55.5	8	507	-4		平澤芳三		松田敬一	
9	3	3		ワンダーフォルテ	牡11	56.0		村上忍	1:46.2	アタマ	4-4-7-8	40.6	19.0	5	510	7		工藤裕孝		小橋亮太	
10	8	11		ナムラガンバロー	セ4	56.0		関本淳	1:46.3	クビ	8-8-11-12	40.0	125.5	12	442	2		小林義明		川村初美	
11	7	9		イスラドラーダ	セ5	56.0		小林凌	1:46.8	3.0	11-11-12-11	40.2	99.1	10	534	0		伊藤和		大屋高広	
12	5	5		アークマイニング	牝6	54.0		坂口裕一	1:47.3	3.0	10-10-10-9	40.9	112.0	11	503	5		佐藤祐司		門野文典	
