	track	direction	distance	weather	going	start_at	title	grade	date	round	place	days	requirement	rule	単勝:的中	単勝:配当	単勝:人気	複勝_1:的中	複勝_1:配当	複勝_1:人気	複勝_2:的中	複勝_2:配当	複勝_2:人気	複勝_3:的中	複勝_3:配当	複勝_3:人気	枠連:的中	枠連:配当	枠連:人気	ワイド_1:的中	ワイド_1:配当	ワイド_1:人気	ワイド_2:的中	ワイド_2:配当	ワイド_2:人気	ワイド_3:的中	ワイド_3:配当	ワイド_3:人気	馬単:的中	馬単:配当	馬単:人気	三連複:的中	三連複:配当	三連複:人気	三連単:的中	三連単:配当	三連単:人気	spacing_on_corner:1	spacing_on_corner:2	spacing_on_corner:3	spacing_on_corner:4	laptime	pacemaker
198608010209	ダ	右	1800	晴	稍重	14:25	若竹賞 		1986-1-6	1	京都	2	4歳400万下	(混)(馬齢)	4	200	1	4	140	1	6	930	11	1.0	1,230	12.0	4-5	710	2																							12.7 - 11.0 - 12.2 - 12.9 - 13.0 - 13.2 - 13.4 - 12.8 - 12.6	12.7 - 23.7 - 35.9 - 48.8 - 61.8 - 75.0 - 88.4 - 101.2 - 113.8 (12.7-12.7)
198608010301	ダ	右	1800	晴	良	10:00	4歳未勝利		1986-1-7	1	京都	3	4歳未勝利	(父)(馬齢)	14	3290	11	14	870	11	2	150	2	13.0	230	3.0	2-8	2130	9																							13.1 - 11.9 - 12.8 - 12.8 - 13.2 - 12.6 - 12.5 - 12.4 - 13.1	13.1 - 25.0 - 37.8 - 50.6 - 63.8 - 76.4 - 88.9 - 101.3 - 114.4 (13.1-13.1)
198608010302	ダ	右	1800	晴	良	10:25	4歳未勝利		1986-1-7	1	京都	3	4歳未勝利	牝(馬齢)	9	2620	11	9	920	10	4	260	4	10.0	1,580	12.0	4-6	2880	15																							13.0 - 11.4 - 12.8 - 12.9 - 13.3 - 13.0 - 13.2 - 13.5 - 13.3	13.0 - 24.4 - 37.2 - 50.1 - 63.4 - 76.4 - 89.6 - 103.1 - 116.4 (13.0-13.0)
198608010303	ダ	右	1400	晴	良	10:50	4歳未勝利		1986-1-7	1	京都	3	4歳未勝利	(馬齢)	5	340	1	5	130	1	6	160	2	4.0	250	5.0	3-3	620	2																							12.6 - 11.4 - 12.0 - 12.0 - 12.7 - 13.0 - 13.1	12.6 - 24.0 - 36.0 - 48.0 - 60.7 - 73.7 - 86.8 (12.6-12.6)
198608010304	ダ	右	1200	晴	良	11:15	4歳新馬		1986-1-7	1	京都	3	4歳新馬	(混)(馬齢)	1	480	2	1	130	2	2	140	3	3.0	110	1.0	1-2	1470	6																							12.9 - 11.3 - 12.2 - 12.5 - 12.4 - 12.6	12.9 - 24.2 - 36.4 - 48.9 - 61.3 - 73.9 (12.9-12.9)
198608010305	障		3000	晴	稍重  ダート	11:45	障害4歳以上オープン		1986-1-7	1	京都	3	障害4歳以上オープン	(別定)	5	230	2	5	160	2	1	290	3				1-5	890	4																								
198608010501	ダ	右	1800	晴	良	10:00	4歳未勝利		1986-1-12	1	京都	5	4歳未勝利	(混)(馬齢)	3	930	3	3	240	3	5	320	4	2.0	340	5.0	3-5	3460	8																							13.1 - 11.7 - 13.2 - 13.1 - 13.1 - 12.9 - 13.5 - 13.7 - 13.6	13.1 - 24.8 - 38.0 - 51.1 - 64.2 - 77.1 - 90.6 - 104.3 - 117.9 (13.1-13.1)
198608010502	ダ	右	1200	晴	良	10:25	4歳未勝利		1986-1-12	1	京都	5	4歳未勝利	(馬齢)	8	160	1	8	110	1	12	200	4	4.0	120	2.0	6-8	730	3																							13.0 - 11.6 - 11.9 - 12.4 - 12.7 - 12.7	13.0 - 24.6 - 36.5 - 48.9 - 61.6 - 74.3 (13.0-13.0)
198608010503	ダ	右	1700	晴	良	10:50	4歳400万下		1986-1-12	1	京都	5	4歳400万下	牝(馬齢)	8	380	2	8	140	2	1	160	4	6.0	160	3.0	1-8	1210	6																							7.4 - 12.3 - 13.1 - 13.1 - 12.9 - 13.0 - 13.4 - 12.8 - 12.1	7.4 - 19.7 - 32.8 - 45.9 - 58.8 - 71.8 - 85.2 - 98.0 - 110.1 (7.4-7.4)
198608010504	ダ	右	1700	晴	良	11:15	4歳以上400万下		1986-1-12	1	京都	5	4歳以上400万下	(馬齢)	5	880	4	5	270	5	6	190	3	8.0	550	8.0	5-6	2610	13																							7.5 - 11.9 - 13.0 - 12.7 - 12.5 - 12.6 - 13.4 - 12.7 - 13.0	7.5 - 19.4 - 32.4 - 45.1 - 57.6 - 70.2 - 83.6 - 96.3 - 109.3 (7.5-7.5)
198608010505	障		3000	晴	良  ダート	11:45	障害4歳以上未勝利		1986-1-12	1	京都	5	障害4歳以上未勝利	(馬齢)	6	290	2	6	190	2	1	210	3				1-6	680	3																								
198608010601	ダ	右	1700	晴	良	10:00	4歳以上300万下		1986-1-15	1	京都	6	4歳以上300万下	[抽](馬齢)	2	180	1	2	120	1	4	290	5	1.0	320	6.0	2-4	1480	5																							7.5 - 12.3 - 13.4 - 13.5 - 13.2 - 12.9 - 13.0 - 12.8 - 13.1	7.5 - 19.8 - 33.2 - 46.7 - 59.9 - 72.8 - 85.8 - 98.6 - 111.7 (7.5-7.5)
198608010602	ダ	右	1700	晴	良	10:25	4歳以上300万下		1986-1-15	1	京都	6	4歳以上300万下	[抽](馬齢)	5	1630	5	5	210	4	4	110	1	7.0	130	2.0	4-5	1330	4																							7.5 - 11.7 - 12.9 - 12.7 - 13.1 - 12.9 - 13.7 - 13.0 - 13.6	7.5 - 19.2 - 32.1 - 44.8 - 57.9 - 70.8 - 84.5 - 97.5 - 111.1 (7.5-7.5)
198608010603	ダ	右	1700	晴	良	10:50	4歳未勝利		1986-1-15	1	京都	6	4歳未勝利	(馬齢)	1	350	1	1	160	1	6	210	5	5.0	480	9.0	1-6	1070	6																							7.4 - 11.7 - 12.5 - 12.7 - 13.1 - 13.2 - 13.4 - 13.1 - 13.5	7.4 - 19.1 - 31.6 - 44.3 - 57.4 - 70.6 - 84.0 - 97.1 - 110.6 (7.4-7.4)
198608010604	ダ	右	1200	晴	良	11:15	4歳新馬		1986-1-15	1	京都	6	4歳新馬	(馬齢)	8	290	1	8	120	1	1	140	3	3.0	150	4.0	1-8	540	2																							12.7 - 11.5 - 11.9 - 12.4 - 12.9 - 13.7	12.7 - 24.2 - 36.1 - 48.5 - 61.4 - 75.1 (12.7-12.7)
198608010701	ダ	右	1800	晴	良	10:00	4歳未勝利		1986-1-18	1	京都	7	4歳未勝利	(馬齢)	8	450	3	8	220	4	5	560	7	7.0	830	8.0	4-6	1540	9																							13.1 - 11.5 - 13.1 - 13.2 - 13.1 - 12.8 - 13.2 - 13.3 - 13.4	13.1 - 24.6 - 37.7 - 50.9 - 64.0 - 76.8 - 90.0 - 103.3 - 116.7 (13.1-13.1)
198608010702	ダ	右	1400	晴	良	10:25	4歳未勝利		1986-1-18	1	京都	7	4歳未勝利	(父)(馬齢)	10	330	2	10	130	2	1	100	1	8.0	270	6.0	1-8	250	1																							12.9 - 11.5 - 12.1 - 12.2 - 12.6 - 12.9 - 13.2	12.9 - 24.4 - 36.5 - 48.7 - 61.3 - 74.2 - 87.4 (12.9-12.9)
198608010703	ダ	右	1800	晴	良	10:50	4歳新馬		1986-1-18	1	京都	7	4歳新馬	牝(馬齢)	5	1020	6	5	250	5	9	150	1	12.0	200	4.0	4-6	2250	11																							13.2 - 11.8 - 12.8 - 12.8 - 13.0 - 13.0 - 13.4 - 13.7 - 13.2	13.2 - 25.0 - 37.8 - 50.6 - 63.6 - 76.6 - 90.0 - 103.7 - 116.9 (13.2-13.2)
198608010704	ダ	右	1200	晴	良	11:15	4歳新馬		1986-1-18	1	京都	7	4歳新馬	(馬齢)	11	150	1	11	120	1	10	430	7	8.0	480	9.0	8-8	1790	6																							12.9 - 11.5 - 11.8 - 12.5 - 12.6 - 13.5	12.9 - 24.4 - 36.2 - 48.7 - 61.3 - 74.8 (12.9-12.9)
198608010705	障		3000	晴	良  ダート	11:45	障害4歳以上未勝利		1986-1-18	1	京都	7	障害4歳以上未勝利	(馬齢)	1	610	4	1	180	4	6	130	1	5.0	280	6.0	1-6	940	3																								
198608010706	ダ	右	1200	曇	良	12:45	4歳新馬		1986-1-18	1	京都	7	4歳新馬	(馬齢)	7	350	2	7	120	1	6	120	2	12.0	160	4.0	5-6	370	1																							12.8 - 11.7 - 12.4 - 12.6 - 12.5 - 12.7	12.8 - 24.5 - 36.9 - 49.5 - 62.0 - 74.7 (12.8-12.8)
198608010801	ダ	右	1400	晴	良	10:00	4歳未勝利		1986-1-19	1	京都	8	4歳未勝利	[抽](馬齢)	14	650	3	14	220	2	4	280	6	9.0	240	4.0	3-8	800	2																							13.1 - 11.6 - 12.8 - 12.9 - 13.5 - 13.5 - 14.1	13.1 - 24.7 - 37.5 - 50.4 - 63.9 - 77.4 - 91.5 (13.1-13.1)
198608010802	ダ	右	1700	晴	良	10:25	4歳未勝利		1986-1-19	1	京都	8	4歳未勝利	牝(馬齢)	2	190	1	2	110	1	4	150	2	10.0	150	3.0	2-4	610	3																							7.5 - 11.5 - 12.7 - 12.7 - 13.4 - 13.2 - 13.2 - 13.1 - 13.4	7.5 - 19.0 - 31.7 - 44.4 - 57.8 - 71.0 - 84.2 - 97.3 - 110.7 (7.5-7.5)
198608010803	ダ	右	1200	晴	良	10:50	4歳未勝利		1986-1-19	1	京都	8	4歳未勝利	(馬齢)	14	610	2	14	170	3	11	110	1	5.0	170	4.0	7-8	360	1																							12.9 - 11.5 - 11.7 - 12.5 - 12.9 - 13.1	12.9 - 24.4 - 36.1 - 48.6 - 61.5 - 74.6 (12.9-12.9)
198608010804	ダ	右	1400	晴	良	11:15	4歳新馬		1986-1-19	1	京都	8	4歳新馬	(馬齢)	9	720	3	9	200	3	11	130	1	8.0	410	8.0	7-8	510	2																							12.9 - 11.1 - 12.1 - 12.4 - 12.8 - 12.7 - 13.7	12.9 - 24.0 - 36.1 - 48.5 - 61.3 - 74.0 - 87.7 (12.9-12.9)
198608010805	芝	右	2000	晴	良	11:45	4歳新馬		1986-1-19	1	京都	8	4歳新馬	(混)(馬齢)	11	200	1	11	120	1	7	150	2	8.0	290	7.0	6-8	350	1																							12.9 - 11.9 - 13.3 - 13.3 - 12.1 - 12.4 - 12.0 - 12.5 - 12.9 - 13.1	12.9 - 24.8 - 38.1 - 51.4 - 63.5 - 75.9 - 87.9 - 100.4 - 113.3 - 126.4 (12.9-12.9)
198608010806	芝	右	2000	晴	良	12:45	4歳新馬		1986-1-19	1	京都	8	4歳新馬	(混)(馬齢)	1	730	4	1	250	5	2	240	4	10.0	170	2.0	1-2	2250	10																							13.0 - 12.4 - 13.7 - 13.1 - 12.3 - 12.5 - 11.9 - 12.3 - 12.6 - 13.0	13.0 - 25.4 - 39.1 - 52.2 - 64.5 - 77.0 - 88.9 - 101.2 - 113.8 - 126.8 (13.0-13.0)
198608010807	ダ	右	1800	晴	良	13:15	4歳以上400万下		1986-1-19	1	京都	8	4歳以上400万下	(馬齢)	1	180	1	1	120	1	5	370	7	12.0	420	9.0	1-4	1070	4																							13.2 - 11.9 - 12.8 - 13.3 - 13.1 - 12.5 - 12.7 - 12.9 - 12.8	13.2 - 25.1 - 37.9 - 51.2 - 64.3 - 76.8 - 89.5 - 102.4 - 115.2 (13.2-13.2)
198608010808	ダ	右	1400	晴	良	13:50	4歳以上400万下		1986-1-19	1	京都	8	4歳以上400万下	(馬齢)	15	1230	7	15	380	7	12	300	4	9.0	590	10.0	6-8	1610	8																							12.7 - 11.0 - 11.9 - 12.0 - 12.8 - 12.7 - 13.3	12.7 - 23.7 - 35.6 - 47.6 - 60.4 - 73.1 - 86.4 (12.7-12.7)
198608020101	ダ	右	1400	曇	良	10:00	4歳未勝利		1986-1-25	2	京都	1	4歳未勝利	(抽)(市)(馬齢)	2	190	1	2	100	1	6	120	2	7.0	140	3.0	2-6	420	2																							12.8 - 11.9 - 12.4 - 12.8 - 13.2 - 12.8 - 12.7	12.8 - 24.7 - 37.1 - 49.9 - 63.1 - 75.9 - 88.6 (12.8-12.8)
198608020102	ダ	右	1800	曇	良	10:25	4歳未勝利		1986-1-25	2	京都	1	4歳未勝利	(馬齢)	4	420	2	4	170	3	14	160	2	13.0	370	7.0	3-8	970	3																							13.0 - 12.2 - 13.1 - 13.9 - 13.4 - 13.3 - 13.4 - 12.8 - 12.8	13.0 - 25.2 - 38.3 - 52.2 - 65.6 - 78.9 - 92.3 - 105.1 - 117.9 (13.0-13.0)
198608020103	ダ	右	1700	晴	良	10:50	4歳新馬		1986-1-25	2	京都	1	4歳新馬	(馬齢)	10	280	1	10	130	1	6	150	3	5.0	170	4.0	6-8	560	2																							7.2 - 11.6 - 12.2 - 12.7 - 13.0 - 13.2 - 13.2 - 13.4 - 13.1	7.2 - 18.8 - 31.0 - 43.7 - 56.7 - 69.9 - 83.1 - 96.5 - 109.6 (7.2-7.2)
198608020104	ダ	右	1200	曇	良	11:15	4歳新馬		1986-1-25	2	京都	1	4歳新馬	牝(馬齢)	7	200	1	7	110	1	6	250	7	5.0	170	3.0	6-6	990	5																							12.8 - 11.6 - 12.2 - 12.6 - 12.7 - 12.3	12.8 - 24.4 - 36.6 - 49.2 - 61.9 - 74.2 (12.8-12.8)
198608020105	障		3000	曇	良  ダート	11:45	障害4歳以上オープン		1986-1-25	2	京都	1	障害4歳以上オープン	(別定)	3	180	1	3	110	1	8	140	3	4.0	190	4.0	3-8	400	2																								
198608020201	ダ	右	1800	曇	良	10:00	4歳未勝利		1986-1-26	2	京都	2	4歳未勝利	牝(馬齢)	1	1020	4	1	180	4	7	100	1	5.0	160	3.0	1-7	570	3																							13.2 - 12.4 - 13.6 - 14.0 - 13.5 - 12.9 - 12.6 - 13.6 - 13.2	13.2 - 25.6 - 39.2 - 53.2 - 66.7 - 79.6 - 92.2 - 105.8 - 119.0 (13.2-13.2)
198608020202	ダ	右	1200	曇	良	10:25	4歳未勝利		1986-1-26	2	京都	2	4歳未勝利	(馬齢)	8	210	1	8	110	1	4	110	2	5.0	180	4.0	4-8	220	1																							13.4 - 12.2 - 12.5 - 12.5 - 12.4 - 12.3	13.4 - 25.6 - 38.1 - 50.6 - 63.0 - 75.3 (13.4-13.4)
198608020203	ダ	右	1200	曇	良	10:50	4歳未勝利		1986-1-26	2	京都	2	4歳未勝利	(馬齢)	2	160	1	2	110	1	1	190	3	3.0	270	6.0	1-2	600	3																							13.2 - 12.0 - 12.1 - 12.4 - 12.7 - 12.7	13.2 - 25.2 - 37.3 - 49.7 - 62.4 - 75.1 (13.2-13.2)
198608020204	ダ	右	1800	曇	良	11:15	4歳新馬		1986-1-26	2	京都	2	4歳新馬	(馬齢)	1	340	2	1	130	2	3	180	5	7.0	120	1.0	1-3	1480	8																							13.1 - 12.1 - 13.6 - 13.1 - 13.0 - 13.2 - 13.4 - 13.1 - 12.6	13.1 - 25.2 - 38.8 - 51.9 - 64.9 - 78.1 - 91.5 - 104.6 - 117.2 (13.1-13.1)
198608020205	障		3000	曇	良  ダート	11:45	障害4歳以上未勝利		1986-1-26	2	京都	2	障害4歳以上未勝利	(馬齢)	1	270	1	1	130	1	6	170	3	5.0	220	5.0	1-6	580	1																								
198608020206	ダ	右	1400	曇	良	12:45	4歳新馬		1986-1-26	2	京都	2	4歳新馬	(馬齢)	8	140	1	8	110	1	3	150	2	6.0	270	6.0	3-7	320	1																							12.6 - 11.5 - 12.2 - 12.5 - 13.1 - 13.2 - 13.3	12.6 - 24.1 - 36.3 - 48.8 - 61.9 - 75.1 - 88.4 (12.6-12.6)
198608020207	ダ	右	1400	曇	良	13:15	4歳400万下		1986-1-26	2	京都	2	4歳400万下	(馬齢)	5	290	2	5	130	2	7	120	1	2.0	290	6.0	5-7	380	1																							13.1 - 11.8 - 12.2 - 12.4 - 12.7 - 12.2 - 12.4	13.1 - 24.9 - 37.1 - 49.5 - 62.2 - 74.4 - 86.8 (13.1-13.1)
198608020208	ダ	右	1200	曇	良	13:50	4歳以上400万下		1986-1-26	2	京都	2	4歳以上400万下	(馬齢)	4	430	3	4	180	3	7	150	1	8.0	980	12.0	2-4	560	3																							13.0 - 11.5 - 11.8 - 12.4 - 12.6 - 12.6	13.0 - 24.5 - 36.3 - 48.7 - 61.3 - 73.9 (13.0-13.0)
198608020209	芝	右	2200	曇	良	14:25	松籟ステークス 		1986-1-26	2	京都	2	4歳以上1400万下	(混)(ハンデ)	3	300	2	3	180	2	4	600	6				3-4	3010	11																							13.5 - 12.3 - 13.2 - 13.2 - 13.0 - 12.9 - 12.1 - 11.6 - 12.0 - 11.8 - 11.8	13.5 - 25.8 - 39.0 - 52.2 - 65.2 - 78.1 - 90.2 - 101.8 - 113.8 - 125.6 - 137.4 (13.5-13.5)
198608020210	ダ	右	1800	曇	良	15:00	山城特別 		1986-1-26	2	京都	2	4歳以上900万下	(ハンデ)	11	500	1	11	180	1	10	270	6	1.0	190	2.0	7-7	1610	9																							13.2 - 12.5 - 13.1 - 12.9 - 12.4 - 12.5 - 12.7 - 12.5 - 12.3	13.2 - 25.7 - 38.8 - 51.7 - 64.1 - 76.6 - 89.3 - 101.8 - 114.1 (13.2-13.2)
198608020211	芝	右	1600	晴	良	15:40	京都牝馬特別	G3	1986-1-26	2	京都	2	4歳以上オープン	牝(別定)	6	900	5	6	340	5	3	180	3	1.0	410	7.0	3-6	1510	8																							13.1 - 12.1 - 11.9 - 11.5 - 11.8 - 11.5 - 11.7 - 12.0	13.1 - 25.2 - 37.1 - 48.6 - 60.4 - 71.9 - 83.6 - 95.6 (13.1-13.1)
198608020212	ダ	右	1800	晴	良	16:15	4歳以上900万下		1986-1-26	2	京都	2	4歳以上900万下	牝(馬齢)	8	860	5	8	270	5	10	730	9	4.0	150	1.0	6-7	6770	20																							13.1 - 12.5 - 13.1 - 12.9 - 12.6 - 12.3 - 12.6 - 12.4 - 12.6	13.1 - 25.6 - 38.7 - 51.6 - 64.2 - 76.5 - 89.1 - 101.5 - 114.1 (13.1-13.1)
198608020301	ダ	右	1800	曇	良	10:00	4歳未勝利		1986-2-1	2	京都	3	4歳未勝利	(父)(馬齢)	2	13710	9	2	1,360	9	1	220	3	8.0	160	2.0	1-2	26030	21																							13.2 - 12.1 - 12.9 - 13.1 - 13.4 - 13.3 - 13.2 - 13.6 - 13.2	13.2 - 25.3 - 38.2 - 51.3 - 64.7 - 78.0 - 91.2 - 104.8 - 118.0 (13.2-13.2)
198608020302	ダ	右	1200	曇	良	10:25	4歳未勝利		1986-2-1	2	京都	3	4歳未勝利	(馬齢)	8	430	2	8	150	2	11	280	5	16.0	210	4.0	4-6	2140	8																							13.3 - 11.5 - 12.1 - 12.5 - 12.3 - 12.3	13.3 - 24.8 - 36.9 - 49.4 - 61.7 - 74.0 (13.3-13.3)
198608020303	ダ	右	1400	曇	良	10:50	4歳新馬		1986-2-1	2	京都	3	4歳新馬	(馬齢)	9	530	3	9	190	3	11	250	4	4.0	260	5.0	6-7	1580	7																							12.4 - 11.0 - 11.6 - 12.4 - 13.2 - 13.4 - 13.4	12.4 - 23.4 - 35.0 - 47.4 - 60.6 - 74.0 - 87.4 (12.4-12.4)
198608020304	芝	右	1400	曇	良	11:15	4歳新馬		1986-2-1	2	京都	3	4歳新馬	(馬齢)	4	2370	9	4	520	9	5	120	1	9.0	220	4.0	4-5	2600	14																							12.8 - 11.3 - 11.5 - 12.0 - 12.8 - 12.6 - 12.4	12.8 - 24.1 - 35.6 - 47.6 - 60.4 - 73.0 - 85.4 (12.8-12.8)
198608020305	障		3000	曇	良  ダート	11:45	障害4歳以上未勝利		1986-2-1	2	京都	3	障害4歳以上未勝利	(混)(馬齢)	3	4260	11	3	710	10	9	130	1	5.0	280	6.0	3-7	4980	17																								
198608020401	ダ	右	1800	曇	良	10:00	4歳未勝利		1986-2-2	2	京都	4	4歳未勝利	(混)(馬齢)	10	630	3	10	220	4	2	170	2	4.0	300	6.0	2-8	790	3																							13.6 - 12.5 - 12.9 - 13.1 - 13.6 - 12.8 - 12.9 - 13.3 - 12.5	13.6 - 26.1 - 39.0 - 52.1 - 65.7 - 78.5 - 91.4 - 104.7 - 117.2 (13.6-13.6)
198608020402	ダ	右	1700	曇	良	10:25	4歳未勝利		1986-2-2	2	京都	4	4歳未勝利	(馬齢)	1	470	2	1	130	3	2	100	1	3.0	110	2.0	1-2	390	1																							7.3 - 11.7 - 12.4 - 13.0 - 13.5 - 12.9 - 13.2 - 13.5 - 13.1	7.3 - 19.0 - 31.4 - 44.4 - 57.9 - 70.8 - 84.0 - 97.5 - 110.6 (7.3-7.3)
198608020403	ダ	右	1400	晴	良	10:50	4歳未勝利		1986-2-2	2	京都	4	4歳未勝利	牝(馬齢)	2	250	1	2	140	1	7	510	8	4.0	160	3.0	2-7	5860	20																							12.9 - 11.6 - 12.2 - 12.5 - 12.9 - 13.5 - 13.1	12.9 - 24.5 - 36.7 - 49.2 - 62.1 - 75.6 - 88.7 (12.9-12.9)
