	track	direction	distance	weather	going	start_at	title	grade	date	round	place	days	requirement	rule	単勝:的中	単勝:配当	単勝:人気	複勝_1:的中	複勝_1:配当	複勝_1:人気	複勝_2:的中	複勝_2:配当	複勝_2:人気	複勝_3:的中	複勝_3:配当	複勝_3:人気	枠連:的中	枠連:配当	枠連:人気	ワイド_1:的中	ワイド_1:配当	ワイド_1:人気	ワイド_2:的中	ワイド_2:配当	ワイド_2:人気	ワイド_3:的中	ワイド_3:配当	ワイド_3:人気	馬単:的中	馬単:配当	馬単:人気	三連複:的中	三連複:配当	三連複:人気	三連単:的中	三連単:配当	三連単:人気	spacing_on_corner:1	spacing_on_corner:2	spacing_on_corner:3	spacing_on_corner:4	laptime	pacemaker
198610010210	芝	右	2000	曇	良	15:35	関門橋ステークス 		1986-3-9	1	小倉	2	4歳以上オープン	(混)(別定)	4	180	1	4	110	1	2	230	4	10.0	490	11.0	2-4	830	4																							12.9 - 11.1 - 12.6 - 12.4 - 12.1 - 11.9 - 12.1 - 12.5 - 12.6 - 12.0	12.9 - 24.0 - 36.6 - 49.0 - 61.1 - 73.0 - 85.1 - 97.6 - 110.2 - 122.2 (12.9-12.9)
198610010301	芝	右	1800	曇	重	10:20	4歳以上600万下		1986-3-15	1	小倉	3	4歳以上600万下	[抽](馬齢)	1	390	2	1	170	2	5	260	7	2.0	170	2.0	1-5	5370	14																							12.5 - 11.8 - 12.6 - 12.5 - 12.5 - 12.6 - 12.4 - 12.8 - 13.1	12.5 - 24.3 - 36.9 - 49.4 - 61.9 - 74.5 - 86.9 - 99.7 - 112.8 (12.5-12.5)
198610010302	芝	右	1800	曇	重	10:50	4歳未勝利		1986-3-15	1	小倉	3	4歳未勝利	(馬齢)	2	150	1	2	100	1	1	120	2	6.0	120	3.0	1-2	580	3																							12.9 - 12.3 - 12.3 - 12.0 - 11.9 - 12.2 - 12.2 - 12.9 - 12.7	12.9 - 25.2 - 37.5 - 49.5 - 61.4 - 73.6 - 85.8 - 98.7 - 111.4 (12.9-12.9)
198610010303	芝	右	1700	曇	重	11:20	4歳未勝利		1986-3-15	1	小倉	3	4歳未勝利	(馬齢)	5	200	1	5	140	2	7	140	3	6.0	210	5.0	5-7	380	1																							7.0 - 12.4 - 11.8 - 12.1 - 12.1 - 12.4 - 12.7 - 13.3 - 12.9	7.0 - 19.4 - 31.2 - 43.3 - 55.4 - 67.8 - 80.5 - 93.8 - 106.7 (7.0-7.0)
198610010304	芝	右	1200	曇	重	11:50	4歳未勝利		1986-3-15	1	小倉	3	4歳未勝利	牝(馬齢)	5	1960	7	5	450	7	10	280	5	3.0	440	6.0	5-8	5850	18																							12.3 - 11.0 - 11.5 - 11.7 - 12.1 - 12.8	12.3 - 23.3 - 34.8 - 46.5 - 58.6 - 71.4 (12.3-12.3)
198610010305	芝	右	1200	曇	重	12:50	4歳未勝利		1986-3-15	1	小倉	3	4歳未勝利	牝(馬齢)	9	560	4	9	200	3	12	330	6	2.0	190	2.0	7-8	1390	8																							12.1 - 11.0 - 11.7 - 11.9 - 11.9 - 12.9	12.1 - 23.1 - 34.8 - 46.7 - 58.6 - 71.5 (12.1-12.1)
198610010306	芝	右	2000	曇	重	13:20	4歳以上400万下		1986-3-15	1	小倉	3	4歳以上400万下	(馬齢)	5	1400	6	5	210	4	3	160	1	8.0	400	8.0	3-5	2200	9																							12.7 - 12.0 - 12.6 - 12.9 - 12.5 - 12.4 - 12.5 - 12.4 - 12.4 - 12.2	12.7 - 24.7 - 37.3 - 50.2 - 62.7 - 75.1 - 87.6 - 100.0 - 112.4 - 124.6 (12.7-12.7)
198610010307	芝	右	1800	曇	稍重	13:50	4歳以上400万下		1986-3-15	1	小倉	3	4歳以上400万下	牝(馬齢)	9	280	1	9	180	5	11	130	2	3.0	130	1.0	7-8	350	1																							12.7 - 12.2 - 12.9 - 12.5 - 12.2 - 12.2 - 12.1 - 12.3 - 12.1	12.7 - 24.9 - 37.8 - 50.3 - 62.5 - 74.7 - 86.8 - 99.1 - 111.2 (12.7-12.7)
198610010308	芝	右	1800	曇	稍重	14:25	4歳以上400万下		1986-3-15	1	小倉	3	4歳以上400万下	(馬齢)	5	910	5	5	180	3	7	200	4	2.0	140	1.0	5-7	1730	10																							12.6 - 11.9 - 12.5 - 12.1 - 12.1 - 12.3 - 11.9 - 12.6 - 13.0	12.6 - 24.5 - 37.0 - 49.1 - 61.2 - 73.5 - 85.4 - 98.0 - 111.0 (12.6-12.6)
198610010309	芝	右	1200	曇	稍重	15:00	あすなろ賞 		1986-3-15	1	小倉	3	4歳400万下	(混)(馬齢)	8	140	1	8	100	1	5	170	3	7.0	180	4.0	5-7	480	2																							12.0 - 11.0 - 11.6 - 11.7 - 12.2 - 11.9	12.0 - 23.0 - 34.6 - 46.3 - 58.5 - 70.4 (12.0-12.0)
198610010501	芝	右	1200	雨	良	10:20	4歳未出走		1986-3-22	1	小倉	5	4歳未出走	(馬齢)	3	380	2	3	130	2	5	130	1				3-5	280	1																							12.1 - 10.9 - 11.6 - 11.9 - 12.3 - 12.1	12.1 - 23.0 - 34.6 - 46.5 - 58.8 - 70.9 (12.1-12.1)
198610010502	芝	右	2000	雨	良	10:50	4歳未勝利		1986-3-22	1	小倉	5	4歳未勝利	(混)(馬齢)	3	140	1	3	110	1	7	180	3				3-7	250	2																							12.6 - 11.0 - 12.3 - 12.5 - 12.3 - 12.5 - 13.2 - 12.6 - 13.1 - 12.8	12.6 - 23.6 - 35.9 - 48.4 - 60.7 - 73.2 - 86.4 - 99.0 - 112.1 - 124.9 (12.6-12.6)
198610010503	芝	右	1800	雨	良	11:20	4歳未勝利		1986-3-22	1	小倉	5	4歳未勝利	(馬齢)	3	840	5	3	130	2	6	100	1	1.0	140	4.0	3-6	1020	5																							13.0 - 12.2 - 12.4 - 12.4 - 12.2 - 12.3 - 12.5 - 12.8 - 12.7	13.0 - 25.2 - 37.6 - 50.0 - 62.2 - 74.5 - 87.0 - 99.8 - 112.5 (13.0-13.0)
198610010504	芝	右	1800	雨	良	11:50	4歳以上300万下		1986-3-22	1	小倉	5	4歳以上300万下	[抽](馬齢)	9	440	2	9	140	2	4	330	5	13.0	760	8.0	2-5	1280	5																							12.8 - 12.1 - 12.7 - 12.3 - 12.0 - 12.7 - 13.2 - 13.0 - 12.8	12.8 - 24.9 - 37.6 - 49.9 - 61.9 - 74.6 - 87.8 - 100.8 - 113.6 (12.8-12.8)
198610010505	芝	右	1800	雨	稍重	12:50	4歳以上400万下		1986-3-22	1	小倉	5	4歳以上400万下	(馬齢)	8	290	1	8	140	2	9	140	1	1.0	510	8.0	6-6	410	2																							12.7 - 12.6 - 12.5 - 12.2 - 12.2 - 12.2 - 12.1 - 13.0 - 12.9	12.7 - 25.3 - 37.8 - 50.0 - 62.2 - 74.4 - 86.5 - 99.5 - 112.4 (12.7-12.7)
198610010506	芝	右	1700	雨	稍重	13:20	4歳以上400万下		1986-3-22	1	小倉	5	4歳以上400万下	(父)(馬齢)	11	720	3	11	180	2	10	200	4	6.0	610	10.0	8-8	2110	7																							7.0 - 12.4 - 12.6 - 12.3 - 12.3 - 12.7 - 12.4 - 12.8 - 12.9	7.0 - 19.4 - 32.0 - 44.3 - 56.6 - 69.3 - 81.7 - 94.5 - 107.4 (7.0-7.0)
198610010507	芝	右	1200	雨	稍重	13:50	4歳以上400万下		1986-3-22	1	小倉	5	4歳以上400万下	(馬齢)	4	210	1	4	140	1	7	340	7	5.0	400	8.0	4-6	430	1																							12.0 - 10.9 - 11.5 - 12.2 - 12.4 - 13.4	12.0 - 22.9 - 34.4 - 46.6 - 59.0 - 72.4 (12.0-12.0)
198610010508	芝	右	1800	雨	重	14:25	4歳以上400万下		1986-3-22	1	小倉	5	4歳以上400万下	(馬齢)	5	610	2	5	190	2	13	230	3	8.0	280	5.0	4-8	490	1																							12.5 - 12.4 - 12.5 - 12.5 - 12.4 - 12.8 - 12.5 - 13.1 - 12.6	12.5 - 24.9 - 37.4 - 49.9 - 62.3 - 75.1 - 87.6 - 100.7 - 113.3 (12.5-12.5)
198610010509	芝	右	1800	雨	重	15:00	たんぽぽ賞 		1986-3-22	1	小倉	5	4歳400万下	(馬齢)	2	880	5	2	250	5	6	210	3	10.0	300	6.0	2-6	2150	10																							12.4 - 12.0 - 12.5 - 12.5 - 12.3 - 12.8 - 12.8 - 12.9 - 13.0	12.4 - 24.4 - 36.9 - 49.4 - 61.7 - 74.5 - 87.3 - 100.2 - 113.2 (12.4-12.4)
198610010801	芝	右	2000	晴	重	10:20	4歳以上600万下		1986-3-30	1	小倉	8	4歳以上600万下	[抽](別定)	8	160	1	8	100	1	3	150	2	4.0	220	6.0	3-8	370	1																							13.2 - 11.5 - 12.9 - 13.0 - 12.9 - 12.4 - 12.8 - 12.8 - 13.0 - 12.5	13.2 - 24.7 - 37.6 - 50.6 - 63.5 - 75.9 - 88.7 - 101.5 - 114.5 - 127.0 (13.2-13.2)
198610010802	芝	右	1800	晴	重	10:50	4歳未勝利		1986-3-30	1	小倉	8	4歳未勝利	(馬齢)	6	660	3	6	190	4	1	190	2	3.0	300	6.0	1-5	680	3																							12.6 - 12.0 - 12.5 - 12.1 - 12.3 - 12.5 - 12.5 - 13.2 - 12.9	12.6 - 24.6 - 37.1 - 49.2 - 61.5 - 74.0 - 86.5 - 99.7 - 112.6 (12.6-12.6)
198610010803	芝	右	1200	曇	重	11:20	4歳未勝利		1986-3-30	1	小倉	8	4歳未勝利	(馬齢)	1	1980	9	1	420	7	2	180	4	11.0	160	2.0	1-2	4280	16																							11.9 - 11.1 - 11.6 - 11.7 - 12.6 - 12.8	11.9 - 23.0 - 34.6 - 46.3 - 58.9 - 71.7 (11.9-11.9)
198610010804	芝	右	1200	曇	稍重	11:50	4歳未勝利		1986-3-30	1	小倉	8	4歳未勝利	(馬齢)	3	890	5	3	130	1	8	180	3	12.0	130	2.0	3-6	3170	13																							11.9 - 10.9 - 11.7 - 11.7 - 12.1 - 13.0	11.9 - 22.8 - 34.5 - 46.2 - 58.3 - 71.3 (11.9-11.9)
198610010805	芝	右	2000	曇	稍重	12:50	4歳以上400万下		1986-3-30	1	小倉	8	4歳以上400万下	(馬齢)	1	690	3	1	260	4	2	630	9	8.0	190	2.0	1-2	9600	21																							12.9 - 11.3 - 12.3 - 13.2 - 12.6 - 12.5 - 12.2 - 12.5 - 12.6 - 12.6	12.9 - 24.2 - 36.5 - 49.7 - 62.3 - 74.8 - 87.0 - 99.5 - 112.1 - 124.7 (12.9-12.9)
198610010806	芝	右	1800	曇	稍重	13:20	4歳以上400万下		1986-3-30	1	小倉	8	4歳以上400万下	(馬齢)	8	360	2	8	110	1	15	130	2	1.0	280	4.0	4-8	390	1																							12.6 - 12.1 - 12.6 - 12.2 - 12.1 - 12.4 - 12.1 - 12.6 - 12.8	12.6 - 24.7 - 37.3 - 49.5 - 61.6 - 74.0 - 86.1 - 98.7 - 111.5 (12.6-12.6)
198610010807	芝	右	1800	曇	稍重	13:50	4歳以上400万下		1986-3-30	1	小倉	8	4歳以上400万下	(馬齢)	1	570	3	1	190	2	2	700	11	14.0	300	5.0	1-2	3000	16																							12.3 - 11.9 - 12.3 - 12.2 - 12.5 - 12.7 - 12.4 - 12.8 - 13.5	12.3 - 24.2 - 36.5 - 48.7 - 61.2 - 73.9 - 86.3 - 99.1 - 112.6 (12.3-12.3)
198610010808	芝	右	2000	曇	稍重	14:25	くすのき賞 		1986-3-30	1	小倉	8	4歳400万下	(混)(馬齢)	8	330	1	8	160	1	12	180	2	14.0	210	5.0	4-6	500	1																							11.8 - 10.8 - 12.1 - 13.2 - 12.9 - 12.8 - 13.2 - 13.0 - 12.7 - 12.5	11.8 - 22.6 - 34.7 - 47.9 - 60.8 - 73.6 - 86.8 - 99.8 - 112.5 - 125.0 (11.8-11.8)
198610010810	芝	右	1800	曇	稍重	15:35	小倉大賞典	G3	1986-3-30	1	小倉	8	4歳以上オープン	(ハンデ)	9	480	3	9	280	4	3	460	6	7.0	1,710	15.0	2-5	1280	6																							12.2 - 12.3 - 13.1 - 12.5 - 12.2 - 12.2 - 11.9 - 11.9 - 12.4	12.2 - 24.5 - 37.6 - 50.1 - 62.3 - 74.5 - 86.4 - 98.3 - 110.7 (12.2-12.2)
198610020101	芝	右	1700	雨	不良	10:25	4歳未勝利		1986-7-12	2	小倉	1	4歳未勝利	(父)(馬齢)	8	1160	6	8	290	5	6	580	8	7.0	150	3.0	6-8	15200	27																							7.1 - 11.1 - 12.6 - 12.0 - 12.1 - 12.4 - 12.6 - 13.1 - 12.9	7.1 - 18.2 - 30.8 - 42.8 - 54.9 - 67.3 - 79.9 - 93.0 - 105.9 (7.1-7.1)
198610020102	芝	右	1000	雨	不良	10:55	3歳新馬		1986-7-12	2	小倉	1	3歳新馬	九州産馬(馬齢)	11	910	4	11	250	4	5	320	5	7.0	190	2.0	4-7	2080	9																							12.3 - 11.3 - 12.0 - 12.0 - 12.6	12.3 - 23.6 - 35.6 - 47.6 - 60.2 (12.3-12.3)
198610020103	芝	右	1000	曇	不良	11:25	3歳新馬		1986-7-12	2	小倉	1	3歳新馬	九州産馬(馬齢)	10	420	1	10	170	1	4	770	12	2.0	190	3.0	3-6	4630	16																							12.3 - 11.1 - 11.8 - 12.6 - 12.6	12.3 - 23.4 - 35.2 - 47.8 - 60.4 (12.3-12.3)
198610020104	障		2950	曇	不良	11:55	障害4歳以上未勝利		1986-7-12	2	小倉	1	障害4歳以上未勝利	(混)(馬齢)	7	1000	4	7	280	4	11	170	2	5.0	400	8.0	6-8	450	2																								
198610020105	芝	右	1000	曇	不良	12:55	3歳新馬		1986-7-12	2	小倉	1	3歳新馬	(馬齢)	9	1980	7	9	540	8	7	380	5	5.0	760	11.0	4-5	1410	6																							12.2 - 10.9 - 11.6 - 12.6 - 12.5	12.2 - 23.1 - 34.7 - 47.3 - 59.8 (12.2-12.2)
198610020106	芝	右	1800	曇	不良	13:25	4歳未勝利		1986-7-12	2	小倉	1	4歳未勝利	牝(馬齢)	7	1030	6	7	250	4	10	260	5	3.0	300	6.0	5-7	3720	21																							12.7 - 11.0 - 12.8 - 12.5 - 11.8 - 12.0 - 12.6 - 12.9 - 12.9	12.7 - 23.7 - 36.5 - 49.0 - 60.8 - 72.8 - 85.4 - 98.3 - 111.2 (12.7-12.7)
198610020107	芝	右	1700	曇	不良	13:55	4歳未勝利		1986-7-12	2	小倉	1	4歳未勝利	(馬齢)	1	300	2	1	130	1	7	140	2	2.0	380	8.0	1-7	310	1																							7.0 - 11.3 - 12.3 - 11.9 - 11.8 - 12.2 - 12.9 - 13.0 - 12.9	7.0 - 18.3 - 30.6 - 42.5 - 54.3 - 66.5 - 79.4 - 92.4 - 105.3 (7.0-7.0)
198610020108	芝	右	1800	曇	不良	14:30	4歳以上400万下		1986-7-12	2	小倉	1	4歳以上400万下	(父)(馬齢)	10	1440	7	10	390	7	12	220	4	7.0	210	3.0	7-8	830	2																							12.7 - 11.4 - 12.4 - 12.2 - 12.1 - 12.3 - 12.5 - 12.6 - 11.9	12.7 - 24.1 - 36.5 - 48.7 - 60.8 - 73.1 - 85.6 - 98.2 - 110.1 (12.7-12.7)
198610020109	芝	右	1800	曇	不良	15:05	不知火特別 		1986-7-12	2	小倉	1	4歳以上400万下	(馬齢)	9	160	1	9	100	1	1	130	3	3.0	120	2.0	1-8	290	1																							12.9 - 11.3 - 12.9 - 12.1 - 11.8 - 12.0 - 12.3 - 12.5 - 12.7	12.9 - 24.2 - 37.1 - 49.2 - 61.0 - 73.0 - 85.3 - 97.8 - 110.5 (12.9-12.9)
198610020110	芝	右	2000	雨	不良	15:40	有明特別 		1986-7-12	2	小倉	1	4歳以上900万下	(別定)	2	330	1	2	150	1	4	260	4	8.0	540	11.0	2-4	1200	3																							12.5 - 10.8 - 11.5 - 13.2 - 12.4 - 12.2 - 12.4 - 12.9 - 12.6 - 12.8	12.5 - 23.3 - 34.8 - 48.0 - 60.4 - 72.6 - 85.0 - 97.9 - 110.5 - 123.3 (12.5-12.5)
198610020111	芝	右	1700	雨	不良	16:15	4歳以上400万下		1986-7-12	2	小倉	1	4歳以上400万下	(馬齢)	5	610	3	5	200	2	4	280	4	8.0	300	5.0	3-4	1900	9																							6.9 - 11.0 - 11.9 - 12.2 - 13.0 - 12.5 - 12.8 - 13.4 - 13.0	6.9 - 17.9 - 29.8 - 42.0 - 55.0 - 67.5 - 80.3 - 93.7 - 106.7 (6.9-6.9)
198610020201	芝	右	1000	曇	不良	10:25	3歳未勝利		1986-7-13	2	小倉	2	3歳未勝利	[抽](馬齢)	6	240	1	6	140	1	11	200	3	1.0	360	7.0	5-8	280	1																							12.6 - 11.3 - 12.0 - 12.5 - 12.0	12.6 - 23.9 - 35.9 - 48.4 - 60.4 (12.6-12.6)
198610020202	芝	右	2000	曇	不良	10:55	4歳未勝利		1986-7-13	2	小倉	2	4歳未勝利	(馬齢)	4	240	1	4	150	1	1	150	2				1-4	380	1																							12.8 - 11.5 - 12.0 - 13.7 - 13.2 - 12.4 - 12.6 - 12.6 - 12.5 - 12.8	12.8 - 24.3 - 36.3 - 50.0 - 63.2 - 75.6 - 88.2 - 100.8 - 113.3 - 126.1 (12.8-12.8)
198610020203	芝	右	1800	曇	不良	11:25	4歳未勝利		1986-7-13	2	小倉	2	4歳未勝利	(馬齢)	3	740	3	3	270	3	7	230	2				3-7	1410	6																							13.0 - 11.3 - 13.0 - 12.6 - 12.5 - 12.6 - 12.6 - 12.6 - 12.7	13.0 - 24.3 - 37.3 - 49.9 - 62.4 - 75.0 - 87.6 - 100.2 - 112.9 (13.0-13.0)
198610020204	芝	右	1200	曇	不良	11:55	3歳新馬		1986-7-13	2	小倉	2	3歳新馬	(混)(馬齢)	10	170	1	10	110	1	1	180	3	9.0	200	4.0	1-7	700	2																							12.2 - 11.2 - 11.6 - 12.3 - 12.5 - 12.9	12.2 - 23.4 - 35.0 - 47.3 - 59.8 - 72.7 (12.2-12.2)
198610020205	芝	右	1000	曇	重	12:55	3歳新馬		1986-7-13	2	小倉	2	3歳新馬	牝(馬齢)	14	390	2	14	150	1	1	310	5	7.0	630	9.0	1-8	1760	8																							12.4 - 11.0 - 11.7 - 12.1 - 11.8	12.4 - 23.4 - 35.1 - 47.2 - 59.0 (12.4-12.4)
198610020206	芝	右	1200	晴	重	13:25	4歳未勝利		1986-7-13	2	小倉	2	4歳未勝利	(馬齢)	1	1350	5	1	410	6	16	140	1	11.0	320	4.0	1-7	1440	6																							12.5 - 10.8 - 11.5 - 12.3 - 12.4 - 12.9	12.5 - 23.3 - 34.8 - 47.1 - 59.5 - 72.4 (12.5-12.5)
198610020207	芝	右	1200	晴	重	13:55	4歳以上400万下		1986-7-13	2	小倉	2	4歳以上400万下	(馬齢)	1	1540	6	1	260	6	3	110	1	4.0	130	2.0	1-3	890	2																							12.2 - 10.8 - 11.7 - 11.9 - 12.7 - 12.7	12.2 - 23.0 - 34.7 - 46.6 - 59.3 - 72.0 (12.2-12.2)
198610020301	芝	右	1000	曇	稍重	10:25	3歳新馬		1986-7-19	2	小倉	3	3歳新馬	(馬齢)	7	120	1	7	100	1	3	110	2	2.0	120	3.0	3-7	170	1																							12.6 - 10.9 - 11.7 - 12.0 - 11.9	12.6 - 23.5 - 35.2 - 47.2 - 59.1 (12.6-12.6)
198610020501	芝	右	1000	晴	良	10:25	3歳未勝利		1986-7-26	2	小倉	5	3歳未勝利	[抽](馬齢)	8	780	4	8	170	3	6	120	1	1.0	190	4.0	6-8	1210	3																							12.5 - 11.1 - 11.6 - 12.3 - 12.8	12.5 - 23.6 - 35.2 - 47.5 - 60.3 (12.5-12.5)
198610020502	芝	右	1000	晴	良	10:55	3歳新馬		1986-7-26	2	小倉	5	3歳新馬	(混)(馬齢)	8	390	2	8	160	2	6	250	6	7.0	130	1.0	5-6	1050	5																							12.2 - 10.8 - 11.4 - 11.9 - 12.3	12.2 - 23.0 - 34.4 - 46.3 - 58.6 (12.2-12.2)
198610020503	芝	右	1200	晴	良	11:25	4歳未勝利		1986-7-26	2	小倉	5	4歳未勝利	(馬齢)	4	150	1	4	100	1	5	160	3	3.0	140	2.0	4-5	710	3																							12.6 - 10.8 - 11.2 - 11.9 - 12.5 - 12.7	12.6 - 23.4 - 34.6 - 46.5 - 59.0 - 71.7 (12.6-12.6)
198610020504	障		2950	晴	良	11:55	障害4歳以上未勝利		1986-7-26	2	小倉	5	障害4歳以上未勝利	(馬齢)	2	130	1	2	110	1	6	820	10	12.0	420	6.0	2-5	3000	9																								
198610020505	芝	右	2000	晴	良	12:55	4歳未勝利		1986-7-26	2	小倉	5	4歳未勝利	(馬齢)	11	290	2	11	130	2	7	330	8	6.0	120	1.0	6-8	210	1																							12.5 - 11.0 - 11.2 - 12.8 - 12.5 - 12.6 - 12.6 - 12.2 - 12.3 - 12.3	12.5 - 23.5 - 34.7 - 47.5 - 60.0 - 72.6 - 85.2 - 97.4 - 109.7 - 122.0 (12.5-12.5)
198610020506	芝	右	1800	晴	良	13:25	4歳未勝利		1986-7-26	2	小倉	5	4歳未勝利	(父)(馬齢)	5	230	1	5	130	1	10	150	2	11.0	350	6.0	5-8	400	1																							12.5 - 11.3 - 12.9 - 12.4 - 12.5 - 12.3 - 12.0 - 12.7 - 12.3	12.5 - 23.8 - 36.7 - 49.1 - 61.6 - 73.9 - 85.9 - 98.6 - 110.9 (12.5-12.5)
