waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	trainer_id	trainer_name	weight	gain
1	1	2018104174	アルドゥマン	牡3	56.0	01009	柴田大	00437	南田	430	-3
2	2	2018105585	サイレントナイト	牡3	54.0	01164	藤田菜	01027	田村	488	-4
2	3	2018104617	フィルモグラフィー	牝3	54.0	01014	福永	01109	伊藤大	458	-4
3	4	2018103984	ペイシャムスビ	牝3	54.0	01108	的場	01063	的場	476	-2
3	5	2018103077	ヴァルプルギス	牡3	56.0	01087	上野	00421	浅野	442	-6
4	6	2018100423	アイリーライフ	牝3	54.0	05203	岩田康	01147	武井	458	6
4	7	2018103708	リュヌダムール	牝3	51.0	01188	永野	01023	伊藤圭	454	2
5	8	2018103712	カーラミーア	牝3	54.0	01150	石川	00435	藤原辰	440	6
5	9	2018103794	ゴールデンシエロ	牝3	54.0	01117	丸田	01100	松山	486	6
6	10	2018102758	イールドブラック	牡3	53.0	01183	小林脩	01074	奥平	446	-2
6	11	2018106706	イカロスカフェ	牡3	56.0	00641	柴田善	01165	和田勇	484	2
7	12	2018103134	アンシャルム	牝3	51.0	01184	原	01133	黒岩	426	10
7	13	2018105387	スターオブエイジア	牝3	54.0	01127	丸山	01175	宮田	470	-4
8	14	2018106443	クレイジーリッチ	牡3	56.0	01122	三浦	01171	小手川	492	4
8	15	2018103739	ビリーヴインミー	牝3	54.0	00689	江田照	01017	萩原	466	-2
