waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	trainer_id	trainer_name	weight	gain
1	1	2019102328	コパノサンタフェ	牝2	54.0	01128	川須	01084	梅田	442	0
1	2	2019102658	ハルノトゥーリ	牝2	51.0	01184	原	01005	小桧山	476	0
2	3	2019104400	トーセンリュタン	牝2	54.0	01095	吉田隼	01059	加藤征	414	0
2	4	2019103546	フレンドオパール	牝2	54.0	00422	内田博	00437	南田	416	0
3	5	2019103720	エイシンスプレモ	牝2	54.0	01092	津村	01069	中尾	442	0
3	6	2019107005	フジシラユキヒメ	牝2	51.0	01188	永野	01141	尾形	466	0
4	7	2019102194	ウィニスクテソーロ	牝2	54.0	00689	江田照	01088	高木	466	0
4	8	2019105431	ソネットフレーズ	牝2	54.0	05339	ルメール	01038	手塚	466	0
5	9	2019104210	アロハモーラ	牝2	54.0	05203	岩田康	01008	杉浦	466	0
5	10	2019101929	モズゴールドメダル	牝2	51.0	01183	小林脩	01163	林	434	0
6	11	2019104124	ストーリア	牝2	54.0	01014	福永	01157	杉山晴	488	0
6	12	2019101893	プロボノ	牝2	54.0	01122	三浦	01023	伊藤圭	462	0
7	13	2019103018	ライトストリーム	牝2	54.0	01162	木幡巧	01170	坂口	464	0
7	14	2019109006	コトブキビリーヴ	牝2	54.0	01169	武藤	01132	金成	460	0
7	15	2019103544	ネイチャーミヤビ	牝2	54.0	01158	野中	01029	根本	496	0
8	16	2019106726	ドゥラヴォーグ	牝2	52.0	01164	藤田菜	01077	加藤和	404	0
8	17	2019104159	カヨウネンカ	牝2	54.0	01135	杉原	01086	斎藤誠	444	0
8	18	2019105015	トーアリバティー	牝2	54.0	00641	柴田善	00435	藤原辰	498	0
