waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	trainer_id	trainer_name	weight	gain
1	1	2014102498	アイビーグラチア			a024c	中田貴士	a024a	小村正也	413	-1
2	2	2017102350	エイシンマシーン			05390	吉村智洋	05707	諏訪貴正	459	-3
3	3	2016102546	チェリーフオール			05544	田野豊三	a01f5	尾原強	428	-1
4	4	2012102847	フロムミートゥユー			a01e6	小谷周平	05700	土屋洋之	478	1
5	5	2015103591	ワンダーハスラット			05364	大山真吾	05289	田中範雄	489	3
6	6	2012105944	ハギノレイラニ			a007f	寺地誠一	05637	大石省三	432	3
7	7	2017104758	メジャーブレイク			a0488	大山龍太	05718	坂本和也	543	3
7	8	2014103231	ヌーディストビーチ			a0489	佐々木世	a02d7	南弘樹	519	-3
8	9	2015103708	ジツリキダッシュ			05328	下原理	a0212	織田誠	490	-2
8	10	2016101731	タケマルビクトリー			05567	大柿一真	05590	長倉功	432	-3
