waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	trainer_id	trainer_name	weight	gain
1	1	2019106566	ライヴアクアマリン	牡2	52.0	01181	秋山稔	01150	池上	514	0
2	2	2019106629	ブラックルパン	牡2	54.0	01117	丸田	01150	池上	524	0
3	3	2019102571	ヒーローオブチグサ	牡2	54.0	01091	丹内	01051	岩戸	484	0
4	4	2019102726	ムジョウ	牡2	54.0	01009	柴田大	01090	天間	514	0
4	5	2019105745	フレイムジョーカー	牡2	54.0	05212	Ｍデムーロ	01081	中川	476	0
5	6	2019101120	ハロサン	牡2	54.0	00689	江田照	01056	本間	462	0
5	7	2019101933	ウェルシュゴールド	牝2	54.0	01127	丸山	01096	粕谷	472	0
6	8	2019100275	キガサ	牝2	54.0	05386	戸崎圭	00436	堀井	444	0
6	9	2019105009	トーアイカヅチ	牡2	54.0	01051	嘉藤	01074	奥平	466	0
7	10	2019100712	ハーモニーオリオン	牡2	54.0	01162	木幡巧	01106	牧	464	0
7	11	2019100278	セイカファータ	牝2	54.0	01140	横山和	01125	小野	432	0
8	12	2019106765	デアノヴァ	牝2	54.0	01118	宮崎	01177	伊坂	456	0
8	13	2019110059	ドリームアジェンダ	牝2	54.0	01170	横山武	01127	栗田	508	0
