rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	5	5		オールフォーラヴ	牝4	53.0		和田竜二	1:31.6		6-6	33.6	22.8	8	454	8		中内田充		ロードホースクラブ	1,841.7
2	3	3		メイショウオーパス	牡4	56.0		幸英明	1:31.6	クビ	10-10	33.2	5.9	3	500	4		飯田祐史		松本好雄	736.2
3	1	1		アシュリン	牝4	53.0		藤岡康太	1:31.7	3/4	4-4	33.9	6.9	4	468	14		松永幹夫		吉田和美	463.1
4	8	9		ラセット	牡4	56.0		藤岡佑介	1:31.9	1.0	9-6	33.8	12.1	6	490	4		庄野靖志		桂土地	270.0
5	8	10		エアアルマス	牡4	56.0		池添謙一	1:32.0	3/4	8-9	33.9	2.5	1	482	2		池添学		ラッキーフィールド	182.0
6	4	4		エクレアスパークル	牡5	55.0		松若風馬	1:32.2	1.1/2	3-3	34.8	5.1	2	482	2		中内田充		李柱坤	
7	7	8		シャルルマーニュ	牡4	55.0		アヴドゥ	1:32.5	1.3/4	4-4	34.8	31.7	9	500	6		清水久詞		カナヤマホールディングス	
8	2	2		カリビアンゴールド	牝5	53.0		四位洋文	1:32.6	3/4	1-2	35.5	22.5	7	474	0		鮫島一歩		ゴドルフィン	
9	6	6		クライムメジャー	牡5	56.0		松山弘平	1:32.8	1.0	2-1	35.8	7.0	5	528	4		池江泰寿		シルクレーシング	
10	7	7		チェイスダウン	牡6	53.0		古川吉洋	1:34.7	大	6-8	36.8	165.2	10	480	-6		寺島良		畑佐博	
