waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	trainer_id	trainer_name	weight	gain
1	1	2017102592	アイリステソーロ			05601	金山昇馬	05690	松島壽	418	-3
2	2	2015105127	オリオンローラ			a0036	吉本隆記	a00f6	中野博	447	-5
3	3	2017102616	レジュノア			05579	出水拓人	a01d6	大垣敏夫	436	-2
4	4	2017102985	フレンドリースカイ			a0201	岩永千明	05098	山下定文	489	-6
5	5	2017100413	サンライズスマイル			05147	長田進仁	a00f6	中野博	465	1
6	6	2017102042	タチ			a0273	村松翔太	05333	矢野久美	467	0
7	7	2015101428	クリノマンチェスー			05329	倉富隆一	05624	中川竜馬	440	-1
7	8	2016100756	マイネルペルマナン			05491	田中直人	a01eb	井樋明正	464	1
8	9	2016104195	マーシデスペラード			05456	田中純	05690	松島壽	534	-3
8	10	2015105869	サクラベスト			a0291	川島拓	05456	土井道隆	494	-5
