waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	trainer_id	trainer_name	weight	gain
1	1	2018105944	リュウワンキンゾウ			05601	金山昇馬	05741	池田忠好	443	1
2	2	2018102237	アジェナ			05478	石川慎将	05257	手島勝利	440	6
3	3	2018100863	カシノオラフ			05579	出水拓人	05109	古賀光範	468	1
4	4	2018103969	マルシャ			05491	田中直人	a01d6	大垣敏夫	483	-1
5	5	2018105907	エイシンヒーリング			a042c	飛田愛斗	05684	三小田幸	465	7
6	6	2018102650	セイルーク			05329	倉富隆一	05741	池田忠好	455	3
7	7	2018103502	カシノマイスター			05456	田中純	05109	古賀光範	490	-1
7	8	2018103501	ムーンパスアイ			a0291	川島拓	05456	土井道隆	435	5
8	9	2018102971	エコロゲッカ			05548	竹吉徹	a00f4	山田義人	447	-21
8	10	2018101900	テイエムテンホー			05229	山口勲	a0368	平山宏秀	472	3
