rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	6	8		レッドチェイサー	セ4	56.0		今井貴大	1:32.9		1-1-1	38.4	2.3	1	466	0		原口次夫		山地真吾	23.0
2	6	7		スマートフォース	牡4	56.0		岡部誠	1:33.6	3.0	4-3-2	38.9	2.5	2	500	-2		田中敏和		（株）ファーストビ	5.8
3	8	11		クイーンズスタイル	牝5	53.0		宮下瞳	1:33.9	1.1/2	2-2-3	39.3	29.0	6	438	-15		新山廣道		太田美津子	2.8
4	7	9		ビストオブバーデン	牡4	56.0		山田祥雄	1:34.6	3.0	7-6-5	39.3	8.3	4	476	-6		田中敏和		（株）ファーストビ	1.8
5	1	1		スズカビレッジ	牡4	56.0		丸山真一	1:34.9	1.1/2	3-4-4	40.2	5.4	3	453	-4		坂口義幸		永井宏明	1.2
6	5	6		アイファーアイドル	牝4	54.0		丸野勝虎	1:35.4	2.1/2	5-6-6	40.1	48.7	7	416	-5		安部幸夫		（有）ミドルアイラ	
7	8	12		ゼネラルマッターレ	牝4	54.0		加藤利征	1:35.4	クビ	9-9-8	39.3	26.8	5	435	-2		新山廣道		太田美津子	
8	2	2		ララオーロ	牡5	56.0		村上弘樹	1:36.3	4.0	11-11-10	39.4	112.2	9	436	5		田中敏和		（株）ファーストビ	
9	3	3		セイパンテーラ	牝5	54.0		友森翔太	1:36.7	2.0	8-8-9	40.7	306.9	11	393	-9		塚田隆男		久世俊勝	
10	7	10		リージュ	牡7	55.0		木之前葵	1:36.9	1.1/2	5-5-7	41.7	169.6	10	473	-1		錦見勇夫		野々山重貞	
11	5	5		ホウザンキングダム	牡5	56.0		大原浩司	1:37.2	1.1/2	10-10-11	40.6	111.0	8	492	-1		藤田正治		（有）ホースケア	
除	4	4		ベストヴォヤージュ	牝4	54.0		藤原良一					---		477	-2		竹口勝利		三浦直哉	
