waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	trainer_id	trainer_name	weight	gain
1	1	2017103255	シコウ	牡5	55.0	01185	小沢	01041	藤沢	494	6
1	2	2018102580	ティフォーザ	牝4	52.0	01186	角田和	00438	安田隆	438	-8
2	3	2018105938	エイシンピクセル	牝4	55.0	01018	和田竜	01085	小崎	456	6
2	4	2018105050	ビップランバン	牡4	57.0	01157	鮫島駿	01110	清水久	480	-2
3	5	2018106388	メイショウホシアイ	牝4	55.0	01144	菱田	01136	高橋亮	484	4
3	6	2018106837	テーオーメアリー	牝4	55.0	01015	古川吉	01084	梅田	466	-4
4	7	2018105497	グランデフィオーレ	牝4	55.0	01116	藤岡康	01062	藤岡	464	-2
4	8	2016100288	クワイエット	牝6	52.0	01172	服部	01040	服部	444	6
5	9	2016105024	ウォーターブレイク	牝6	52.0	01199	角田河	01072	河内	470	2
5	10	2017105177	アルマフォルト	牡5	57.0	01168	富田	01033	木原	500	8
6	11	2017100441	ヒメノジャッカル	牡5	57.0	01156	加藤	01087	庄野	450	-2
6	12	2018104267	ユキノフラッシュ	牡4	57.0	00732	幸	01123	牧田	490	2
7	13	2017101796	リノ	牝5	53.0	01191	松本	01158	寺島	454	-2
7	14	2018100046	タナキーボー	牡4	55.0	01164	藤田菜	01110	清水久	504	12
8	15	2018102077	トーカイキング	牡4	57.0	01171	西村淳	01181	茶木	476	-8
8	16	2017103200	ダノンローチェ	牡5	53.0	01187	永島	01135	高橋康	542	10
8	17	2017104266	カップッチョ	牡5	57.0	01142	長岡	01012	大江原	488	-8
