waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	trainer_id	trainer_name	weight	gain
1	1	2018104424	タマモブトウカイ	牡3	51.0	01188	永野	01023	伊藤圭	454	4
2	2	2018102377	サウンドブレイズ	牡3	54.0	01092	津村	01159	高柳大	506	18
3	3	2018101553	テイエムダイアタリ	牡3	54.0	05386	戸崎圭	01043	石栗	504	0
3	4	2017104958	シャイニングブルー	牡4	57.0	01075	田辺	00399	国枝	498	-14
4	5	2018102807	ニシノソワレ	牡3	54.0	00726	岩部	01074	奥平	476	-8
4	6	2016101534	スズカブランコ	牡5	55.0	01164	藤田菜	00380	柄崎	458	2
5	7	2015104805	ドーファン	セ6	57.0	00733	吉田豊	01081	中川	516	-10
5	8	2016105206	ダノンラスター	セ5	57.0	01077	石橋脩	01070	堀	462	-2
6	9	2018102194	ゴールドミーティア	牡3	54.0	00660	横山典	01081	中川	482	0
6	10	2018105939	エイシンティップス	牡3	54.0	05339	ルメール	01058	大久保	476	4
7	11	2017105992	ボマライン	セ4	54.0	01184	原	01093	松永康	456	6
7	12	2016102991	クロヒョウ	牡5	57.0	01162	木幡巧	00405	小西	494	0
8	13	2018103656	グリームエース	牡3	53.0	01179	菅原明	01067	久保田	480	2
8	14	2018104846	ルージュフェリーク	牝3	52.0	01169	武藤	01103	尾関	442	-4
