waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	trainer_id	trainer_name	weight	gain
1	1	2018109068	コンチアルテミシア			05380	矢野貴之	05508	栗田裕光	480	-4
2	2	2014106062	サルダーナ			a01ef	高野誠毅	a021a	久保田信	481	1
3	3	2018106083	カミノアカフジ			05540	達城龍次	a0379	吉井竜一	452	5
4	4	2017102060	セイペイシェンス			05443	本田正重	05674	米田英世	476	-1
5	5	2016100691	チェインドレディー			05562	岡村健司	05571	松浦裕之	416	-3
5	6	2018110109	ノブナガ			05524	笹川翼	a0239	澤佳宏	496	1
6	7	2017102063	ポノ			a0277	千田洋	05729	高橋清顕	439	4
6	8	2018106657	バルバトス			a0257	伊藤裕人	a01ab	辻野豊	513	-1
7	9	2018103630	マリキンサックル			a021f	石川駿介	05729	高橋清顕	484	2
7	10	2017104334	アマデトワール			05594	仲原大生	a034c	高野毅	465	2
8	11	2015104457	ボスアンルーリー			05420	真島大輔	05625	荒山勝徳	472	-1
8	12	2018100896	ウチョウテン			a0485	菅原涼太	05607	堀千亜樹	456	2
