着順	枠番	馬番	単勝	人気	馬名	sex	age	weight	gain	斤量	タイム	着差	通過	上り	騎手	調教師	馬主	賞金(万円)	race_id
1		5	17.0	7	2017110117	牡	3			55.0	97.91	0.0			00666	00427	265033	0.0	2020P0a00106
2		8	---	7	000a018fc0	牡	3			55.0					a03f9	00970	a0023e	0.0	2020P0a00106
8		11	---	1	000a015933	牝	3			53.2					05504	a0345	a000cb	0.0	2020P0a00106
1		7	---	1	000a014586	牡	4			57.0	110.58	0			a0383	a03ba	a00251	0.0	2020P0a00108
2		14	---	7	000a014dd1	牝	5			55.2		3/4			05007	a033e	a001d3	0.0	2020P0a00108
3		1	---	2	000a013a38	牡	6			57.0		2			05575	05016	242800	0.0	2020P0a00108
4		10	---	5	000a0145ab	牡	4			57.0		アタマ			a034f	a033c	a001d9	0.0	2020P0a00108
5		12	---	6	000a014576	牡	4			57.0		1.1/2			a02a8	00982	920800	0.0	2020P0a00108
6		4	34.0	11	2013106119	牡	7			57.0		1			05339	01082	790005	0.0	2020P0a00108
7		3	9.0	4	2016104458	牡	4			57.3		2			05271	01002	486800	0.0	2020P0a00108
8		9	---	13	000a01595d	牡	6			57.0		3/4			a0417	a03e3	a001d9	0.0	2020P0a00108
9		13	---	10	000a014346	牝	5			55.1		3.1/2			05366	05518	a0006e	0.0	2020P0a00108
10		6	---	8	000a0143da	牡	5			57.0		6			00875	a0345	a001eb	0.0	2020P0a00108
11		8	---	3	000a0143b2	牡	5			57.0		大			a02ba	a033c	a000c2	0.0	2020P0a00108
12		5	---	14	000a015957	セ	4			57.0		5			a0418	a03e4	a001d9	0.0	2020P0a00108
13		11	---	12	000a013d7f	セ	8			57.0		大			a02d6	05500	a00103	0.0	2020P0a00108
14		2	---	9	000a0143f9	セ	6			57.0		大			05504	a0345	a00161	0.0	2020P0a00108
1		6	---	6	000a015963	牡	5			57.0	131.41	0			05518	a03a6	a00115	0.0	2020P0a00101
2		9	1.4	1	2014106191	牝	6			55.5		ハナ			05575	00362	034009	0.0	2020P0a00101
6		4	---	2	000a0143ae	牡	4			57.0					05366	05518	a0019c	0.0	2020P0a00101
1		10	---	6	000a015967	牡	5			57.0	71.68	0			a034f	a03e3	a001d9	0.0	2020P0a00107
2		7	11.0	5	2014110060	牡	6			57.0		クビ			00666	00427	265033	0.0	2020P0a00107
3		3	---	2	000a01538c	牡	4			57.0		2.1/4			05504	05500	a00167	0.0	2020P0a00107
4		8	---	6	Maypole	牡	5			57.0		1/4			0アルファ	0アルマン	00nan	0.0	2020P0a00107
5		13	---	9	Mesquite	牝	5			56.0		3.1/2			0アル・フ	00ハリド	00nan	0.0	2020P0a00107
6		2	---	3	000a014404	セ	6			57.3		3/4			a033e	a0369	a00162	0.0	2020P0a00107
7		5	---	7	Indelible Ink	牡	8			57.0		クビ			0モラレス	0アルガリ	00nan	0.0	2020P0a00107
8		6	---	9	Manguzi	牡	4			57.0		4			0アルムッ	00ハリド	00nan	0.0	2020P0a00107
9		1	---	4	000a015939	牡	6			57.0		1/2			a0383	a0365	a001e7	0.0	2020P0a00107
10		12	---	9	Beau Warrior	牝	4			56.0		1.1/4			0アラナジ	0アルムテ	00nan	0.0	2020P0a00107
11		9	---	7	Muhtaram	牡	10			57.0		1			0オスピー	0アルガリ	00nan	0.0	2020P0a00107
12		4	---	1	000a013d9e	牡	7			57.0		1/2			a02ba	a036c	a0010a	0.0	2020P0a00107
13		11	---	9	Sobre Action	牡	6			57.0		16			00モレノ	00ワヒド	00nan	0.0	2020P0a00107
