着順	枠番	馬番	単勝	人気	馬名	sex	age	weight	gain	斤量	タイム	着差	通過	上り	騎手	調教師	馬主	賞金(万円)	race_id
1		2	3.1	2	000a013d8b	牡	5			58.5	124.48	0			05495	a030d	242800	0.0	2020A3070505
2		6	1.5	1	000a013a50	牝	6			57.0		2.1/4			00875	00970	a00071	0.0	2020A3070505
3		3	7.0	3	000a014365	牡	4			58.5		アタマ			05366	05518	442033	0.0	2020A3070505
4		7	27.3	5	000a014346	牝	5			57.0		1.1/2			a03a7	05518	a0006e	0.0	2020A3070505
5		5	14.1	4	2014106191	牝	6			57.0		1.1/4			05575	00362	034009	0.0	2020A3070505
6		4	48.2	6	000a0147c7	セ	5			58.5		クビ			a0306	00840	a0009c	0.0	2020A3070505
7		1	108.9	7	000a014656	牡	4			58.5		2			a02a9	05519	a00144	0.0	2020A3070505
