waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	trainer_id	trainer_name	weight	gain
1	1	2018100100	ミドダファーレ			05591	塚本涼人	a0108	平澤芳三	427	-1
2	2	2018103549	ディヴァインギフト			05463	高橋悠里	05555	三野宮通	442	1
3	3	2018106434	アイフレンズ			05577	岩本怜	05555	三野宮通	441	8
4	4	2018104167	フジツボノミヤ			a01d1	木村暁	05709	千葉博次	426	1
5	5	2018104102	レジスタンスミノル			05560	小林凌	a02eb	飯田弘道	488	8
5	6	2018100317	ミスジョーダン			05445	山本聡哉	a02a3	千葉幸喜	459	5
6	7	2018102815	ツカサ			05490	山本政聡	05320	小西重征	487	3
6	8	2018101081	ロト			a03fd	関本玲花	a02a3	千葉幸喜	446	3
7	9	2018101649	ミズサンリンク			05119	阿部英俊	05365	村上実	442	1
7	10	2018102893	チェリーブロード			05183	南郷家全	05654	櫻田浩樹	401	-1
8	11	2018106355	マロンビクトリー			05542	高松亮	a02e4	小林俊彦	441	-1
8	12	2018104372	パンプイットアップ			05294	村上忍	05157	及川良春	478	8
