rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	7	14		アースブレイブ	牡3	56.0		丸田恭介	2:02.9		17-16-9-8	36.5	20.3	8	458	0		宗像義忠		松山増男	510.0
2	3	5		シェーンクラート	牡3	56.0		内田博幸	2:03.0	1/2	4-4-4-3	37.0	15.0	6	504	-4		黒岩陽一		金山敏也	200.0
3	2	4		シラカワカツコ	牝3	54.0		北村宏司	2:03.0	クビ	7-8-9-8	36.7	25.1	9	404	2		伊藤伸一		大久保與志雄	130.0
4	8	17		ナリノオルフェ	牡3	56.0		丸山元気	2:03.0	ハナ	10-10-9-13	36.6	4.6	2	438	0		上原博之		成塚清志	77.0
5	6	12		キタノポケット	牝3	54.0		嘉藤貴行	2:03.0	クビ	15-13-6-3	36.9	2.7	1	386	2		深山雅史		北所直人	51.0
6	5	9		ムーンダイアローグ	牡3	55.0		岩田望来	2:03.2	1.1/4	14-13-14-15	36.5	9.0	4	456	0		矢野英一		大塚亮一	
7	2	3		ソステヌートペダル	牡3	56.0		石橋脩	2:03.4	1.1/4	5-4-4-3	37.4	28.9	10	426	8		大和田成		金子真人ホールディングス	
8	4	7		コンカルノー	牝3	54.0		木幡巧也	2:03.4	クビ	1-1-1-1	37.6	20.0	7	450	2		菊川正達		中村祐子	
9	1	1		ラッキービープラン	牝3	54.0		伊藤工真	2:03.8	2.1/2	10-10-14-13	37.2	9.2	5	466	2		宗像義忠		薗部博之	
10	8	18		ペンタグラム	牡3	55.0		斎藤新	2:03.9	1/2	5-4-6-7	37.8	68.6	12	450	-2		栗田徹		社台レースホース	
11	7	15		ヤマニンバデル	牡3	56.0		武士沢友	2:04.1	1.1/4	12-12-9-8	37.7	186.8	15	522	-6		栗田徹		土井肇	
12	8	16		スズカワッペン	牝3	51.0		原優介	2:04.2	3/4	16-16-16-17	37.2	267.2	17	396	-14		小島茂之		永井啓弍	
13	4	8		シャイニーコースト	セ3	56.0		野中悠太	2:04.2	ハナ	12-13-16-16	37.3	97.3	14	458	-14		菊川正達		小林昌志	
14	6	11		ネオアマゾネス	牝3	52.0		菅原明良	2:04.3	クビ	2-2-2-2	38.5	33.0	11	472	0		久保田貴		草間庸文	
15	7	13		フラッグタワー	セ3	56.0		江田照男	2:04.5	1.1/4	3-3-3-3	38.6	90.9	13	442	-2		和田正一		スピードファーム	
16	5	10		レッドジャンヌ	牝3	54.0		田辺裕信	2:05.3	5.0	8-7-6-8	39.2	7.4	3	450	8		大竹正博		東京ホースレーシング	
17	1	2		カゼトソラ	牝3	51.0		小林脩斗	2:05.7	2.1/2	8-8-9-8	39.4	187.1	16	494	14		石毛善彦		川島与市	
18	3	6		ナオラブリイ	牝3	51.0		小林凌大	2:11.7	大	18-18-18-18	39.2	308.4	18	434	2		根本康広		成富直行	
