日付	天気	R	頭数	枠番	馬番	オッズ	人気	着順	斤量	馬場	タイム	着差	通過	ペース	上り	place	race_id	race_name	movie	jockey_id	jockey_name	field	distance	weight	gain	bounty
2021/08/13	雨	4	10	3	3	22.5	6	10	54.0	不	1:39.9	5.6	1-1-4-10	0.0-42.2	47.4	園田	202150081304	C3二	movie.html?race_id=202150081304	a0326	田村直也	ダ	1400	446	5	0.0
2021/07/30	晴	3	10	8	10	19.4	5	9	54.0	良	1:34.5	1.9	1-1-1-2	0.0-40.4	42.3	園田	202150073003	C3二	movie.html?race_id=202150073003	a0326	田村直也	ダ	1400	441	-6	0.0
2021/03/11	晴	4	11	4	4	57.9	8	8	54.0	良	1:34.6	0.9	5-5-5-4	0.0-40.3	40.5	姫路	202151031104	C2二	movie.html?race_id=202151031104	a0326	田村直也	ダ	1400	447	2	0.0
2021/02/18	晴	5	12	8	11	15.8	5	7	54.0	良	1:34.9	1.3	4-4-6-7	0.0-39.2	39.9	姫路	202151021805	C2二	movie.html?race_id=202151021805	a01b1	廣瀬航	ダ	1400	445	0	0.0
2021/02/02	晴	6	10	6	6	38.7	6	6	54.0	稍	1:34.5	1.0	3-3-4-4	0.0-40.1	40.8	姫路	202151020206	C2二	movie.html?race_id=202151020206	a0326	田村直也	ダ	1400	445	1	0.0
2020/12/09	晴	5	10	1	1	6.9	4	2	54.0	良	1:33.9	0.2	3-3-3-3	0.0-40.9	40.8	園田	202050120905	C2三	movie.html?race_id=202050120905	a01b1	廣瀬航	ダ	1400	444	4	14.0
2020/11/26	晴	5	10	8	10	23.5	6	1	54.0	良	1:21.3	-0.1	2-2-2-2	0.0-39.8	39.6	園田	202050112605	C3	movie.html?race_id=202050112605	a01b1	廣瀬航	ダ	1230	440	-3	35.0
2020/11/12	晴	6	10	7	8	8.5	4	6	54.0	良	1:22.5	1.3	2-2-2-3	0.0-40.3	41.4	園田	202050111206	C3	movie.html?race_id=202050111206	a01b1	廣瀬航	ダ	1230	443	-8	0.0
2020/10/16	曇	12	12	5	5	77.4	8	5	52.0	良	1:22.7	1.4	6-6-9-8	0.0-40.4	40.6	園田	202050101612	C2	movie.html?race_id=202050101612	05589	木本直	ダ	1230	451	2	4.4
2020/09/30	曇	12	12	5	5	15.6	6	10	54.0	良	1:24.0	1.6	5-4-7-10	0.0-41.2	42.1	園田	202050093012	C2	movie.html?race_id=202050093012	a01b1	廣瀬航	ダ	1230	449	5	0.0
