	track	direction	distance	weather	going	start_at	title	grade	date	round	place	days	requirement	rule	単勝:的中	単勝:配当	単勝:人気	複勝_1:的中	複勝_1:配当	複勝_1:人気	複勝_2:的中	複勝_2:配当	複勝_2:人気	複勝_3:的中	複勝_3:配当	複勝_3:人気	枠連:的中	枠連:配当	枠連:人気	馬連:的中	馬連:配当	馬連:人気	ワイド_1:的中	ワイド_1:配当	ワイド_1:人気	ワイド_2:的中	ワイド_2:配当	ワイド_2:人気	ワイド_3:的中	ワイド_3:配当	ワイド_3:人気	馬単:的中	馬単:配当	馬単:人気	三連複:的中	三連複:配当	三連複:人気	三連単:的中	三連単:配当	三連単:人気	spacing_on_corner:1	spacing_on_corner:2	spacing_on_corner:3	spacing_on_corner:4	laptime	pacemaker
199309010101	ダ	右	1200	晴	良	10:00	4歳未勝利		1993-2-27	1	阪神	1	4歳未勝利	牝(馬齢)	4	380	2	4	160	2	5	110	1	15.0	270.0	4.0	2-3	370	1	4-5	550.0	1.0																							13.1 - 11.3 - 12.2 - 12.2 - 13.6 - 13.5	13.1 - 24.4 - 36.6 - 48.8 - 62.4 - 75.9 (13.1-13.1)
199309010102	ダ	右	1800	晴	良	10:25	4歳未勝利		1993-2-27	1	阪神	1	4歳未勝利	(混)(馬齢)	2	480	2	2	200	2	10	810	8	4.0	260.0	4.0	2-8	2000	8	2-10	7840.0	20.0																							13.1 - 11.4 - 13.5 - 13.6 - 13.4 - 13.3 - 12.8 - 13.2 - 13.0	13.1 - 24.5 - 38.0 - 51.6 - 65.0 - 78.3 - 91.1 - 104.3 - 117.3 (13.1-13.1)
199309010103	ダ	右	1800	晴	良	10:50	4歳新馬		1993-2-27	1	阪神	1	4歳新馬	牝(馬齢)	14	770	3	14	230	4	13	120	1	11.0	260.0	5.0	8-8	940	5	13-14	1000.0	3.0																							12.8 - 11.9 - 13.3 - 13.2 - 12.9 - 13.2 - 12.7 - 13.3 - 13.5	12.8 - 24.7 - 38.0 - 51.2 - 64.1 - 77.3 - 90.0 - 103.3 - 116.8 (12.8-12.8)
199309010104	ダ	右	1400	晴	良	11:20	4歳新馬		1993-2-27	1	阪神	1	4歳新馬	(馬齢)	9	230	1	9	120	2	11	890	9	5.0	120.0	1.0	7-8	1710	9	9-11	7550.0	23.0																							12.8 - 11.7 - 12.0 - 12.7 - 12.3 - 12.7 - 12.8	12.8 - 24.5 - 36.5 - 49.2 - 61.5 - 74.2 - 87.0 (12.8-12.8)
199309010105	障		3000	晴	良  ダート	11:50	障害4歳以上未勝利		1993-2-27	1	阪神	1	障害4歳以上未勝利	(混)(馬齢)	5	800	4	5	190	4	1	140	1	4.0	280.0	6.0	1-5	910	4	1-5	970.0	4.0																								
199309010106	ダ	右	1400	晴	良	12:50	4歳新馬		1993-2-27	1	阪神	1	4歳新馬	(馬齢)	3	150	1	3	110	1	6	290	4	8.0	350.0	6.0	3-5	790	4	3-6	910.0	3.0																							13.0 - 11.6 - 11.8 - 12.6 - 12.7 - 13.3 - 12.7	13.0 - 24.6 - 36.4 - 49.0 - 61.7 - 75.0 - 87.7 (13.0-13.0)
199309010107	ダ	右	1200	晴	良	13:20	4歳新馬		1993-2-27	1	阪神	1	4歳新馬	(馬齢)	7	280	1	7	140	1	13	400	7	12.0	180.0	3.0	4-7	1810	9	7-13	2210.0	7.0																							12.8 - 10.8 - 12.5 - 12.0 - 12.9 - 13.5	12.8 - 23.6 - 36.1 - 48.1 - 61.0 - 74.5 (12.8-12.8)
199309010108	ダ	右	1800	晴	良	13:50	4歳500万下		1993-2-27	1	阪神	1	4歳500万下	(抽)(別定)	2	250	1	2	130	1	5	220	3	3.0	420.0	9.0	2-5	1350	6	2-5	1410.0	4.0																							13.0 - 12.0 - 12.9 - 13.3 - 13.0 - 13.3 - 12.8 - 13.9 - 13.9	13.0 - 25.0 - 37.9 - 51.2 - 64.2 - 77.5 - 90.3 - 104.2 - 118.1 (13.0-13.0)
199309010109	芝	右	1400	晴	良	14:25	雪割草特別 		1993-2-27	1	阪神	1	4歳500万下	(混)(馬齢)	4	1210	4	4	220	4	2	110	1	1.0	130.0	2.0	1-2	450	1	2-4	1180.0	3.0																							11.8 - 11.0 - 11.8 - 11.7 - 12.0 - 12.4 - 12.8	11.8 - 22.8 - 34.6 - 46.3 - 58.3 - 70.7 - 83.5 (11.8-11.8)
199309010110	芝	右	2000	曇	良	15:05	千里山特別 		1993-2-27	1	阪神	1	4歳以上900万下	(混)(別定)	6	690	5	6	160	3	8	130	2	1.0	130.0	1.0	6-7	610	2	6-8	1120.0	6.0																							12.9 - 12.1 - 12.9 - 12.0 - 12.2 - 12.7 - 12.5 - 12.7 - 11.5 - 12.6	12.9 - 25.0 - 37.9 - 49.9 - 62.1 - 74.8 - 87.3 - 100.0 - 111.5 - 124.1 (12.9-12.9)
199309010111	ダ	右	1400	曇	良	15:45	鳴門ステークス 		1993-2-27	1	阪神	1	4歳以上1500万下	(混)(別定)	6	520	2	6	200	2	2	340	7	5.0	190.0	1.0	1-3	580	1	2-6	4740.0	20.0																							12.3 - 10.8 - 11.3 - 12.2 - 12.1 - 13.0 - 12.8	12.3 - 23.1 - 34.4 - 46.6 - 58.7 - 71.7 - 84.5 (12.3-12.3)
199309010112	ダ	右	1800	曇	良	16:20	4歳以上500万下		1993-2-27	1	阪神	1	4歳以上500万下	(混)(別定)	3	270	1	3	140	2	8	890	8	10.0	590.0	7.0	3-7	1010	4	3-8	6840.0	20.0																							12.9 - 11.4 - 12.7 - 12.7 - 12.4 - 12.7 - 12.9 - 13.9 - 13.6	12.9 - 24.3 - 37.0 - 49.7 - 62.1 - 74.8 - 87.7 - 101.6 - 115.2 (12.9-12.9)
199309010201	ダ	右	1400	曇	不良	10:00	4歳未勝利		1993-2-28	1	阪神	2	4歳未勝利	(父)(馬齢)	13	270	1	13	120	1	1	140	2	12.0	170.0	4.0	1-7	510	2	1-13	760.0	2.0																							12.6 - 11.4 - 11.7 - 12.4 - 12.6 - 13.8 - 12.5	12.6 - 24.0 - 35.7 - 48.1 - 60.7 - 74.5 - 87.0 (12.6-12.6)
199309010202	ダ	右	1800	曇	不良	10:25	4歳未勝利		1993-2-28	1	阪神	2	4歳未勝利	(馬齢)	11	210	1	11	130	1	5	470	8	14.0	320.0	5.0	4-7	1520	7	5-11	2040.0	7.0																							13.1 - 11.2 - 13.4 - 13.5 - 13.3 - 13.1 - 12.9 - 13.2 - 12.8	13.1 - 24.3 - 37.7 - 51.2 - 64.5 - 77.6 - 90.5 - 103.7 - 116.5 (13.1-13.1)
199309010203	ダ	右	1200	曇	不良	10:50	4歳未勝利		1993-2-28	1	阪神	2	4歳未勝利	(馬齢)	3	1120	5	3	400	7	9	540	8	7.0	200.0	2.0	3-6	9410	23	3-9	11780.0	31.0																							13.0 - 11.0 - 12.1 - 12.2 - 13.4 - 13.2	13.0 - 24.0 - 36.1 - 48.3 - 61.7 - 74.9 (13.0-13.0)
199309010204	芝	右	2000	曇	稍重	11:20	4歳新馬		1993-2-28	1	阪神	2	4歳新馬	(混)(馬齢)	7	270	1	7	130	1	3	150	2	2.0	280.0	6.0	3-7	510	1	3-7	490.0	1.0																							13.2 - 12.4 - 13.2 - 12.5 - 12.7 - 12.5 - 12.3 - 12.9 - 12.2 - 12.5	13.2 - 25.6 - 38.8 - 51.3 - 64.0 - 76.5 - 88.8 - 101.7 - 113.9 - 126.4 (13.2-13.2)
