着順	枠番	馬番	単勝	人気	馬名	sex	age	weight	gain	斤量	タイム	着差	通過	上り	騎手	調教師	馬主	賞金(万円)	race_id
1	2	2	3.5	2.0	2005100299	牝	4	389.0	-5.0	54	84.3	0	1-1-1-1		05087	05088	382004	14.0	200936010201
2	1	1	5.3	3.0	2005101666	牡	4	590.0	7.0	56	84.7	2.1/2	5-4-3-3		05438	05029	x008da	3.2	200936010201
3	8	8	18.9	5.0	2005109352	牡	4	445.0	9.0	56	85.4	4	3-3-2-2		05148	a010a	057008	1.8	200936010201
4	4	4	1.9	1.0	2005109113	牝	4	479.0	6.0	54	85.7	2	4-5-5-4		00411	a023d	377008	1.3	200936010201
5	7	7	19.4	6.0	2005101091	牡	4	537.0	7.0	56	85.8	1/2	8-8-8-7		a01f4	05142	x03d7e	0.7	200936010201
6	6	6	23.7	7.0	2005103917	牝	4	423.0	3.0	54	85.8	ハナ	7-7-6-5		a00c8	05057	x03688	0.0	200936010201
7	5	5	33.7	8.0	2005103438	牝	4	403.0	-5.0	54	86.8	6	6-6-7-8		a01d1	05057	x01835	0.0	200936010201
8	3	3	6.0	4.0	2005105073	牝	4	423.0	0.0	54	87.3	3	2-2-4-6		05119	05217	x03d7e	0.0	200936010201
1	2	2	1.3	1.0	2005102189	牡	4	447.0	2.0	56	83.9	0	1-1-1-1		05022	05029	084800	14.0	200936010202
2	7	7	5.1	2.0	2005100369	牝	4	442.0	3.0	54	84.6	4	2-2-2-2		05148	05585	x044c0	3.2	200936010202
3	6	6	40.0	6.0	2005104565	牝	4	405.0	4.0	54	84.6	クビ	6-5-5-5		05438	05555	171002	1.8	200936010202
4	3	3	21.1	5.0	2005100532	牝	4	468.0	2.0	54	84.7	3/4	4-4-4-4		05119	05142	x03d7e	1.3	200936010202
5	1	1	6.5	3.0	2005109191	牝	4	440.0	2.0	54	84.7	ハナ	3-3-3-3		a01d0	05088	481006	0.7	200936010202
6	4	4	14.4	4.0	2005101906	牝	4	430.0	3.0	54	86.1	9	7-7-6-6		a018d	05137	x01835	0.0	200936010202
7	5	5	50.5	7.0	2005100676	牡	4	480.0	4.0	56	86.3	3/4	8-8-8-8		05445	a023d	x03d7e	0.0	200936010202
8	8	8	77.3	8.0	1999102810	牝	10	421.0	1.0	54	86.3	クビ	5-6-7-7		a01f4	05248	x03d7e	0.0	200936010202
1	2	2	8.2	2.0	2005104696	牡	4	455.0	3.0	56	84.3	0	4-3-3-2		05542	05088	238008	14.0	200936010203
2	8	8	1.0	1.0	2005106666	牡	4	490.0	1.0	56	84.6	2	1-1-1-1		05445	05169	440007	3.2	200936010203
3	1	1	107.8	8.0	2005105689	牡	4	423.0	-2.0	56	84.9	2	7-7-7-6		05490	05216	x01835	1.8	200936010203
4	4	4	11.6	3.0	2005106886	牝	4	425.0	5.0	54	84.9	ハナ	3-4-4-4		a01e8	05123	x01806	1.3	200936010203
5	6	6	23.3	4.0	2005100334	牝	4	426.0	0.0	54	85.1	1	6-6-5-5		05183	a0108	x0087d	0.7	200936010203
6	8	9	25.6	5.0	2005105448	牝	4	420.0	0.0	54	85.2	1/2	2-2-2-3		00411	05157	x01835	0.0	200936010203
7	3	3	79.4	6.0	2005103688	牡	4	438.0	3.0	56	86.3	7	8-8-9-8		a01f4	05142	x03d7e	0.0	200936010203
8	7	7	188.6	9.0	2004103481	牝	5	415.0	1.0	54	87.0	4	9-9-8-9		05438	05142	x03d7e	0.0	200936010203
9	5	5	100.6	7.0	2004103362	牝	5	436.0	-4.0	54	87.6	4	5-5-6-7		a00c5	05142	x03d7e	0.0	200936010203
1	4	4	13.3	4.0	2005101934	牡	4	490.0	-2.0	56	84.2	0	5-4-3-3		05218	a01dd	x01835	14.0	200936010204
2	8	8	18.2	6.0	2005103018	牝	4	450.0	-2.0	54	84.5	2	1-1-1-1		a01d1	a01dd	x01835	3.2	200936010204
3	1	1	9.8	3.0	2005106314	牡	4	461.0	-2.0	56	84.5	ハナ	4-5-5-5		a01f4	05248	195008	1.8	200936010204
4	7	7	2.9	2.0	2005100232	牝	4	512.0	27.0	54	84.5	アタマ	3-3-4-4		05542	a023e	x01389	1.3	200936010204
5	6	6	39.3	7.0	2004103589	牡	5	412.0	-3.0	56	84.6	クビ	7-6-7-5		05382	05057	x01835	0.7	200936010204
6	2	2	17.2	5.0	2005105659	セ	4	458.0	0.0	56	84.9	1.3/4	8-8-8-5		a01d0	a0108	x02df5	0.0	200936010204
7	8	9	1.6	1.0	2005100384	牝	4	421.0	-5.0	54	84.9	ハナ	2-2-2-2		00411	05157	x01835	0.0	200936010204
8	3	3	52.4	8.0	2004104604	牝	5	466.0	-1.0	54	85.0	3/4	9-9-9-9		a01e8	05248	x03688	0.0	200936010204
9	5	5	94.2	9.0	2005103191	牝	4	382.0	0.0	54	86.0	6	6-7-6-8		05445	05157	x01835	0.0	200936010204
1	6	6	1.3	1.0	2005105585	牡	4	491.0	-2.0	56	82.6	0	5-3-3-3		05022	05062	462008	14.0	200936010205
2	4	4	3.5	2.0	2005105551	牡	4	450.0	-3.0	56	82.8	1.1/4	2-2-2-2		a00c5	05481	x00797	3.2	200936010205
3	3	3	7.3	3.0	2005105493	牡	4	472.0	-2.0	56	82.9	1/2	1-1-1-1		05438	05137	x005d0	1.8	200936010205
4	8	9	17.9	4.0	2005101687	牡	4	451.0	-5.0	56	83.8	6	3-4-4-4		05119	05217	x03d7e	1.3	200936010205
5	5	5	19.9	5.0	2005106234	牝	4	451.0	-4.0	54	83.9	1/2	6-5-5-5		05148	05585	a00013	0.7	200936010205
6	1	1	159.0	9.0	2005105982	牝	4	407.0	-5.0	54	84.4	3	7-7-8-8		05382	05062	253006	0.0	200936010205
7	7	7	62.3	6.0	2005101937	牝	4	429.0	1.0	54	84.4	ハナ	4-6-6-6		00411	05157	099031	0.0	200936010205
8	8	8	89.5	8.0	2005105760	牝	4	420.0	-7.0	54	84.4	クビ	9-9-7-7		05462	05179	579030	0.0	200936010205
9	2	2	68.2	7.0	2005100729	牝	4	385.0	-10.0	54	85.6	7	8-8-9-9		a0208	a01dd	x05ff6	0.0	200936010205
1	5	5	2.9	1.0	2006106915	牝	3	407.0	0.0	54	90.2	0	2-2-2-2		05023	05033	x01395	35.0	200936010206
2	3	3	21.2	8.0	2006102514	牝	3	440.0	1.0	54	90.2	ハナ	3-3-3-3		05382	05062	253006	8.1	200936010206
3	8	10	3.4	2.0	2006104668	牝	3	415.0	-3.0	54	90.4	1	1-1-1-1		05462	05459	x044de	4.6	200936010206
4	7	7	11.8	6.0	2006104128	牡	3	418.0	-3.0	55	90.5	3/4	10-8-6-4		05022	00836	033008	3.2	200936010206
5	2	2	8.9	5.0	2006100456	牡	3	445.0	0.0	55	91.3	5	7-6-7-7		05294	05123	x0498e	1.8	200936010206
6	1	1	13.9	7.0	2006101908	牝	3	448.0	13.0	54	91.7	2.1/2	5-5-5-6		05119	05217	x03268	0.0	200936010206
7	7	8	5.0	3.0	2006105988	牝	3	426.0	1.0	54	92.7	6	4-4-4-5		05218	05033	x00b03	0.0	200936010206
8	6	6	52.9	10.0	2006104129	牝	3	427.0	0.0	54	93.5	5	8-10-9-8		05183	00836	033008	0.0	200936010206
9	4	4	7.3	4.0	2006104095	牝	3	405.0	-10.0	54	93.5	クビ	6-7-8-9		05542	05088	253006	0.0	200936010206
10	8	9	46.0	9.0	2006100315	牝	3	433.0	-10.0	54	94.3	5	9-9-10-10		a00c8	a010b	x0440b	0.0	200936010206
1	3	3	20.6	5.0	2003109273	牡	6	480.0	-3.0	56	102.8	0	6-6-5-1		05490	05216	610008	25.0	200936010207
2	2	2	3.0	3.0	2004109377	牡	5	474.0	0.0	56	103.3	3	2-2-1-1		05022	05137	957009	5.8	200936010207
3	4	4	2.3	1.0	2002106465	牡	7	484.0	4.0	56	103.5	1	5-4-3-4		05294	05137	x00a2f	3.3	200936010207
4	7	8	31.6	7.0	2003109258	牡	6	466.0	-6.0	56	103.6	3/4	7-7-7-5		05119	a01dd	x005be	2.3	200936010207
5	7	7	18.5	4.0	2005103561	牝	4	421.0	-1.0	54	104.1	3	1-1-1-3		a01d0	05320	x05305	1.3	200936010207
6	5	5	56.8	8.0	2003100615	牝	6	395.0	0.0	54	104.7	4	3-3-4-6		05445	05169	440007	0.0	200936010207
7	8	10	2.8	2.0	2005106836	牡	4	483.0	0.0	56	104.7	アタマ	4-5-6-7		05023	05088	406030	0.0	200936010207
8	6	6	88.7	10.0	2003103450	牡	6	556.0	-4.0	56	106.1	9	8-8-8-8		05183	a023e	x014a3	0.0	200936010207
9	8	9	74.7	9.0	2003100871	牡	6	442.0	1.0	56	106.9	5	9-9-9-9		a01f4	05161	x00869	0.0	200936010207
10	1	1	30.2	6.0	2005105628	牝	4	480.0	13.0	54	112.8	大	10-10-10-10		05218	05181	192007	0.0	200936010207
1	7	7	3.0	2.0	2005102341	牡	4	488.0	1.0	56	102.1	0	5-5-3-2		05294	05029	758005	25.0	200936010208
2	7	8	2.6	1.0	2005100545	牡	4	427.0	0.0	56	102.1	アタマ	4-4-3-2		05490	05062	253006	5.8	200936010208
3	3	3	37.5	10.0	2003107483	セ	6	461.0	-1.0	56	102.5	2.1/2	10-10-8-8		05183	00836	288009	3.3	200936010208
4	8	9	17.7	6.0	2003109441	牡	6	455.0	-3.0	56	102.5	クビ	2-2-1-1		a00c5	05481	a00021	2.3	200936010208
5	1	1	4.3	3.0	2003104114	牡	6	485.0	0.0	56	102.6	クビ	6-6-5-6		05022	a023e	x01389	1.3	200936010208
6	4	4	8.9	4.0	2005109213	セ	4	460.0	3.0	56	103.1	3	3-3-5-5		05382	05062	099007	0.0	200936010208
7	5	5	28.6	8.0	2002103814	牝	7	468.0	-4.0	54	103.1	クビ	8-7-5-7		00411	a01dd	913008	0.0	200936010208
8	2	2	21.6	7.0	1999104432	セ	10	460.0	-4.0	56	103.5	2.1/2	9-9-9-9		05087	05179	x04bbe	0.0	200936010208
9	6	6	11.8	5.0	2002100283	牝	7	445.0	1.0	54	104.0	3	1-1-1-2		05218	a0218	099007	0.0	200936010208
10	8	10	30.3	9.0	2004104371	牝	5	471.0	1.0	54	104.9	6	7-8-10-10		a01d1	05709	x063a4	0.0	200936010208
1	3	3	1.2	1.0	2006101603	牡	3	461.0	1.0	55	102.2	0	5-5-2-2		05087	05555	104007	250.0	200936010209
2	2	2	27.9	5.0	2006100953	牝	3	425.0	-5.0	54	102.9	4	1-1-1-1		05119	a024c	x01835	57.5	200936010209
3	8	8	13.9	4.0	2006106371	牝	3	467.0	4.0	54	103.2	1.1/2	4-4-4-4		05022	05062	253006	32.5	200936010209
4	4	4	29.4	6.0	2006100447	牡	3	433.0	1.0	55	103.2	クビ	8-8-6-5		05438	05033	x005d0	22.5	200936010209
5	7	7	6.4	2.0	2006105312	牡	3	473.0	0.0	55	103.5	2	2-2-3-3		05294	05365	x0241e	12.5	200936010209
6	5	5	9.8	3.0	2006100715	牝	3	392.0	-3.0	54	104.3	5	3-3-5-6		05183	a023e	x01389	0.0	200936010209
7	6	6	95.5	9.0	2006109150	牡	3	474.0	-1.0	55	105.1	5	7-7-7-8		05148	05463	607009	0.0	200936010209
8	1	1	51.3	7.0	2006106071	牝	3	413.0	-2.0	54	105.2	1/2	6-6-8-7		00411	05023	x005d7	0.0	200936010209
9	8	9	52.5	8.0	2006105537	牡	3	475.0	-7.0	55	105.8	4	9-9-9-9		05542	05033	x00a4c	0.0	200936010209
1	3	3	4.4	2.0	2005105364	牝	4	477.0	9.0	54	83.1	0	3-2-2-1		05022	05029	x008da	14.0	200936010301
2	6	6	1.3	1.0	2005102750	牡	4	484.0	2.0	56	83.3	1	2-4-3-3		05023	05088	845008	3.2	200936010301
3	4	4	5.4	3.0	2005106355	牝	4	452.0	7.0	54	83.3	ハナ	1-1-1-1		05542	05555	x044c0	1.8	200936010301
4	7	7	10.3	4.0	2005102281	牝	4	395.0	-3.0	54	84.0	4	4-3-4-4		05382	05062	x038a9	1.3	200936010301
5	1	1	76.1	6.0	2003105628	牡	6	452.0	4.0	56	84.8	5	5-5-5-5		05462	05179	248009	0.7	200936010301
6	8	8	76.1	6.0	2001106297	セ	8	492.0	4.0	56	84.8	クビ	6-6-6-6		a01e8	05123	x00a35	0.0	200936010301
7	5	5	68.5	5.0	1999110210	牡	10	509.0	0.0	56	87.1	大	7-7-7-7		a01d1	05057	x01835	0.0	200936010301
8	2	2	228.1	8.0	2005100507	牝	4	427.0	0.0	54	87.1	アタマ	8-8-8-8		a01d0	05216	x01835	0.0	200936010301
1	4	4	1.2	1.0	2005101000	牡	4	518.0	11.0	56	83.4	0	1-2-2-1		05445	05169	270006	14.0	200936010302
2	3	3	3.5	2.0	2005100404	牝	4	420.0	-5.0	54	83.8	2.1/2	1-1-1-1		05542	05057	x03d7e	3.2	200936010302
3	8	9	71.9	8.0	2003104224	セ	6	435.0	0.0	56	84.3	3	6-6-5-3		a00c8	a010b	x0440b	1.8	200936010302
