着順	枠番	馬番	単勝	人気	馬名	sex	age	weight	gain	斤量	タイム	着差	通過	上り	騎手	調教師	馬主	賞金(万円)	race_id
1	8	10	1.1	1.0	2005101291	牡	4	482.0	-9.0	55	78.6	0	1-1		05148	a010a	x0494f	14.0	200935051601
2	2	2	7.1	2.0	2003102629	牡	6	477.0	0.0	55	79.3	4	7-4		05438	a0104	x03d7e	2.8	200935051601
3	3	3	38.9	7.0	2005104540	牝	4	402.0	-7.0	53	79.6	1.3/4	2-2		a01f4	05248	x03d7e	1.4	200935051601
4	4	4	22.8	5.0	2005106659	牝	4	405.0	-9.0	53	80.0	2.1/2	5-5		a01d1	05057	x03688	1.0	200935051601
5	7	8	17.9	4.0	2003105653	牝	6	447.0	2.0	53	80.5	3	3-3		05119	a01dd	x01835	0.4	200935051601
6	8	9	50.9	8.0	2004100359	牝	5	409.0	-5.0	53	80.6	1/2	10-10		05542	a0104	x03d7e	0.0	200935051601
7	1	1	73.4	9.0	2005100676	牡	4	474.0	-3.0	55	81.0	2.1/2	6-7		a01e8	05142	x03d7e	0.0	200935051601
8	7	7	22.8	5.0	2002102889	牝	7	429.0	-4.0	53	81.0	アタマ	8-9		a0208	05057	x01835	0.0	200935051601
9	5	5	12.8	3.0	2005100729	牝	4	381.0	-7.0	53	81.2	1.1/4	4-6		05445	a01dd	x05ff6	0.0	200935051601
10	6	6	110.1	10.0	2004103481	牝	5	411.0	-4.0	53	81.7	3	9-8		05382	05142	x03d7e	0.0	200935051601
1	2	2	3.5	2.0	2003110049	牡	6	503.0	9.0	55	78.5	0	2-2		00411	05157	x01835	14.0	200935051602
2	4	4	2.1	1.0	2003106644	牡	6	431.0	1.0	55	79.1	4	3-3		05183	05199	115008	2.8	200935051602
3	1	1	4.7	3.0	2002101223	牡	7	439.0	-3.0	55	79.5	2.1/2	6-5		05542	05057	x01835	1.4	200935051602
4	7	8	12.8	5.0	2005103863	牝	4	427.0	-4.0	53	79.8	2	1-1		a0208	a01dd	x01835	1.0	200935051602
5	7	7	9.4	4.0	1999105444	牡	10	483.0	-1.0	55	80.0	1.1/2	8-8		05463	05142	x03d7e	0.4	200935051602
6	8	9	26.0	7.0	2003101914	牝	6	443.0	-6.0	53	80.0	ハナ	7-6		05119	a01dd	x01835	0.0	200935051602
7	8	10	14.8	6.0	2005105760	牝	4	416.0	-1.0	53	80.5	3	5-4		05462	05179	579030	0.0	200935051602
8	5	5	29.0	8.0	2002106655	牝	7	394.0	2.0	53	81.1	4	10-9		05445	05169	x03d7e	0.0	200935051602
9	3	3	44.4	9.0	2004103832	牝	5	457.0	-3.0	53	81.3	3/4	9-10		a01d1	05157	x01835	0.0	200935051602
10	6	6	47.1	10.0	2005105824	牝	4	411.0	-8.0	53	81.6	2	4-7		05148	05057	x03d7e	0.0	200935051602
1	7	8	12.8	5.0	2003101857	牡	6	480.0	-2.0	55	77.7	0	2-2		05294	a024c	x038a9	14.0	200935051603
2	7	7	4.8	3.0	2002105751	牝	7	440.0	2.0	53	78.6	6	1-1		05087	a01e0	x0151e	2.8	200935051603
3	8	9	3.9	2.0	2002104905	牝	7	431.0	-1.0	53	79.1	3	3-3		00411	05157	x01835	1.4	200935051603
4	2	2	2.4	1.0	2002106582	牡	7	465.0	0.0	55	79.2	1/2	10-9		05490	05199	115008	1.0	200935051603
5	1	1	30.8	8.0	2005104565	牝	4	404.0	-1.0	53	79.7	3	8-10		05382	05142	x03d7e	0.4	200935051603
6	4	4	25.5	7.0	2005102119	牡	4	446.0	-4.0	55	79.7	ハナ	7-6		a01d0	05216	x01835	0.0	200935051603
7	3	3	41.1	10.0	2005100369	牝	4	444.0	-2.0	53	79.7	クビ	5-5		05148	05585	x03688	0.0	200935051603
8	6	6	5.1	4.0	2005109113	牝	4	457.0	-3.0	53	80.0	1.1/2	6-6		05445	a023d	377008	0.0	200935051603
9	5	5	17.2	6.0	2001106112	牝	8	481.0	-1.0	53	80.1	3/4	9-6		a01f4	05248	x03d7e	0.0	200935051603
10	8	10	30.8	8.0	2003104935	牝	6	373.0	-6.0	53	80.7	4	4-4		a01d1	05057	x03688	0.0	200935051603
1	1	1	4.1	2.0	2001106943	牡	8	489.0	1.0	55	92.3	0	1-1		05490	a0107	x03688	14.0	200935051604
2	3	3	17.7	5.0	2004106642	牝	5	429.0	-3.0	53	92.3	クビ	3-2		05445	05585	x03688	2.8	200935051604
3	2	2	14.0	4.0	2004101460	牡	5	450.0	-10.0	55	92.6	1.3/4	5-4		05218	05033	x0189a	1.4	200935051604
4	8	10	1.6	1.0	2004105593	牡	5	458.0	-1.0	55	92.9	2	2-3		05022	05033	x0555d	1.0	200935051604
5	7	7	29.3	6.0	2005100458	牝	4	455.0	3.0	53	93.1	1	3-6		05294	a023d	x019b5	0.4	200935051604
6	8	9	4.9	3.0	2003101300	牡	6	473.0	-3.0	55	93.2	1/2	7-5		05542	05585	x03688	0.0	200935051604
7	7	8	42.4	7.0	2001104000	牝	8	462.0	2.0	53	93.3	クビ	9-8		05148	a010a	x00d52	0.0	200935051604
8	5	5	65.3	10.0	2002200048	牡	7	493.0	3.0	55	93.8	3	6-7		05462	05199	x0179f	0.0	200935051604
9	4	4	53.0	9.0	2003102075	牝	6	411.0	-5.0	53	94.5	4	10-10		05438	05142	x03d7e	0.0	200935051604
10	6	6	44.7	8.0	2003104434	牡	6	491.0	-6.0	55	96.5	大	8-9		05119	05217	x055d7	0.0	200935051604
1	4	4	2.2	1.0	2005101968	牝	4	415.0	5.0	53	92.8	0	2-3		a01f4	05248	x03688	14.0	200935051605
2	3	3	6.3	2.0	2004100863	牡	5	464.0	-8.0	55	92.9	1/2	1-1		05119	05057	x03d7e	2.8	200935051605
3	7	7	9.0	6.0	2004101952	牝	5	428.0	1.0	53	93.0	クビ	5-6		05148	05459	446007	1.4	200935051605
4	2	2	22.1	9.0	2004100032	牝	5	433.0	-9.0	53	93.0	クビ	7-6		05463	05181	x00b11	1.0	200935051605
5	5	5	20.6	8.0	2003102888	牡	6	451.0	-4.0	55	93.0	ハナ	10-10		05542	05585	a00013	0.4	200935051605
6	1	1	7.0	4.0	2005105315	牡	4	465.0	-2.0	55	93.1	1/2	6-5		a00c0	05088	695004	0.0	200935051605
7	8	10	11.8	7.0	2003103450	牡	6	537.0	0.0	55	93.3	1.1/4	4-4		05183	a023e	x014a3	0.0	200935051605
8	8	9	8.6	5.0	2005102281	牝	4	385.0	0.0	53	93.4	クビ	3-2		05382	05062	x038a9	0.0	200935051605
9	6	6	44.2	10.0	2004101916	牡	5	441.0	-5.0	55	93.5	3/4	9-9		a01d0	05248	195008	0.0	200935051605
10	7	8	6.8	3.0	2003100086	牡	6	460.0	-7.0	55	93.9	2.1/2	8-8		a01e8	05137	x00a40	0.0	200935051605
1	2	2	8.8	3.0	2005103202	牝	4	433.0	-6.0	53	92.2	0	1-1		a01f4	05248	x03d7e	14.0	200935051606
2	5	5	2.0	1.0	2001104134	牡	8	477.0	1.0	55	92.2	クビ	6-4		05445	05169	x03d7e	2.8	200935051606
3	4	4	20.9	8.0	2004105472	牝	5	433.0	0.0	53	93.0	5	7-4		05490	a0107	x03688	1.4	200935051606
4	3	3	43.3	10.0	2004101801	牝	5	421.0	8.0	53	93.3	2	2-2		05087	00836	x01372	1.0	200935051606
5	8	10	3.8	2.0	2004100811	牡	5	508.0	-9.0	55	93.4	1/2	3-3		05218	05057	x03688	0.4	200935051606
6	7	7	9.4	4.0	2004102395	牡	5	410.0	-6.0	55	93.6	1	8-9		a01d1	05057	x01835	0.0	200935051606
7	8	9	26.4	9.0	2003107482	牝	6	384.0	1.0	53	93.7	3/4	9-8		05462	05199	x003a1	0.0	200935051606
8	7	8	10.9	6.0	2003100871	牡	6	458.0	6.0	55	93.8	クビ	10-7		05382	a0108	x00869	0.0	200935051606
9	6	6	18.4	7.0	2005104771	牝	4	368.0	3.0	53	94.3	3	4-6		05183	00836	033008	0.0	200935051606
10	1	1	9.4	4.0	2000109468	牝	9	429.0	-1.0	53	95.9	10	5-10		05542	05585	x03d7e	0.0	200935051606
1	3	3	7.4	5.0	2005100668	牡	4	458.0	3.0	55	104.5	0	1-1		05087	a0108	x02df5	25.0	200935051607
2	8	10	15.6	7.0	2005103165	牝	4	446.0	-4.0	53	104.5	アタマ	3-2		05294	05033	x0405c	5.0	200935051607
3	2	2	3.5	2.0	2005104035	牝	4	444.0	6.0	53	105.0	3	4-3		05218	05033	390009	2.5	200935051607
4	7	8	15.0	6.0	2003109148	牡	6	471.0	-5.0	55	105.5	3	4-4		05148	05023	x01420	1.8	200935051607
5	4	4	6.2	4.0	2004100758	牝	5	448.0	0.0	53	105.6	3/4	4-6		05490	05463	171002	0.7	200935051607
6	1	1	5.0	3.0	2005102019	牝	4	421.0	-1.0	53	105.9	1.1/2	9-7		05022	05062	x03380	0.0	200935051607
7	6	6	74.7	9.0	1999107403	牡	10	495.0	-4.0	55	106.7	5	7-8		00411	05057	x03d7e	0.0	200935051607
8	5	5	2.7	1.0	2005101278	牡	4	489.0	-7.0	55	107.1	2.1/2	2-5		05119	a01dd	012005	0.0	200935051607
9	7	7	24.9	8.0	2001102035	牡	8	464.0	8.0	55	107.6	3	10-9		a00c0	a0108	x0087d	0.0	200935051607
10	8	9	124.5	10.0	2005100322	牝	4	380.0	-2.0	53	108.4	5	8-10		05438	05217	x027cd	0.0	200935051607
1	3	3	8.3	3.0	2003100880	牡	6	450.0	-11.0	55	104.0	0	1-1		00411	05358	x0241e	25.0	200935051608
2	7	7	8.2	2.0	2005100423	牡	4	507.0	5.0	55	104.1	1/2	3-2		05218	05023	310006	5.0	200935051608
3	6	6	9.8	5.0	2005100455	牡	4	478.0	3.0	55	104.5	2.1/2	2-6		05382	05062	099007	2.5	200935051608
