waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	trainer_id	trainer_name	weight	gain
1	1	2017102343	エイシンファイター			05328	下原理	05702	盛本信春	504	1
2	2	2015106090	バレンタインハート			a01e6	小谷周平	05427	稻田彰宏	473	6
3	3	2016104928	スポーティブ			05338	渡瀬和幸	05470	黒田隆男	455	6
4	4	2017102354	キュールエモモ			05530	杉浦健太	05395	中塚猛	459	3
5	5	2013100097	イナーセレニティ			a0395	永井孝典	05478	野田忍	440	1
6	6	2018102690	ウーマナイザー			00815	川原正一	05707	諏訪貴正	466	1
7	7	2017104081	ランスオブニンフ			a01b1	廣瀬航	05232	国澤利照	412	-3
7	8	2018103313	ペイバスク			05584	山田雄大	05470	黒田隆男	398	-3
8	9	2012102460	ゴッドバローズ			a048a	長尾翼玖	a029e	田村彰啓	423	10
8	10	2016104007	ウィナーズヒロイン			05390	吉村智洋	a02d7	南弘樹	492	2
