rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	6	7		トライバルキング	牡3	53.0		斉藤新	1:30.3		10-10-6-3	38.8	3.7	2	488	-5		松平幸秀		徳丸初盛	90.0
2	6	6		タケマルルーチェ	牝3	54.0		竹村達也	1:30.5	1.1/4	3-3-1-1	39.6	25.7	8	441	-3		長倉功		竹内勝之	25.2
3	5	5		グレイトボルケーノ	牡3	55.0		下原理	1:30.5	アタマ	6-5-4-5	39.4	12.0	4	428	-7		北野真弘		節英司	12.6
4	3	3		ゼットシェーン	牡3	55.0		吉村智洋	1:30.7	1.1/4	2-2-1-1	39.9	2.2	1	494	11		田中範雄		林知佐子	9.0
5	7	8		ファルサ	牝3	54.0		廣瀬航	1:30.7	アタマ	7-7-8-7	39.4	12.1	5	395	6		高本友芳		織田洋介	7.2
6	1	1		ネイチャーアモーレ	牝3	54.0		大山真吾	1:30.8	クビ	11-11-11-9	38.9	15.9	7	456	1		尾原強		山下壽	
7	4	4		オオエレーワダン	牡3	55.0		山田雄大	1:30.9	3/4	5-4-5-6	39.8	6.6	3	480	3		住吉朝男		川根幸晴	
8	2	2		ベラジオクイーン	牝3	54.0		寺地誠一	1:31.6	4.0	1-1-1-3	40.8	12.5	6	439	-7		森澤友貴		林田祥来	
9	8	11		エイシンガイン	牡3	55.0		小谷周平	1:32.1	3.0	4-6-7-8	40.9	27.4	9	432	4		溝橋利喜		組）オールザベスト組	
10	8	10		マルカアドラビーレ	牝3	54.0		松木大地	1:32.1	アタマ	8-8-9-11	40.8	132.9	10	431	3		橋本忠明		日下部猛	
11	7	9		ワールドポルタ	牝3	53.0		長谷部駿	1:32.2	3/4	9-9-10-10	40.7	421.7	11	400	3		山口益巳		谷謙介	
