日付	天気	R	頭数	枠番	馬番	オッズ	人気	着順	斤量	馬場	タイム	着差	通過	ペース	上り	place	race_id	race_name	movie	jockey_id	jockey_name	field	distance	weight	gain	bounty
2022/03/26	小雨	8	13	1	1	6.3	4	10	57.0	稍	1:26.2	1.6	11-11	34.9-37.7	37.4	阪神	202209020108	4歳以上1勝クラス	202209020108	05203	岩田康誠	ダ	1400	488	2	0.0
2022/03/12	晴	7	16	3	5	14.6	6	3	57.0	良	1:26.1	0.9	7-7	35.5-37.6	37.5	阪神	202209010907	4歳以上1勝クラス	202209010907	05203	岩田康誠	ダ	1400	486	-2	190.0
2021/12/11	晴	7	16	1	2	8.7	4	11	57.0	良	1:26.1	1.3	15-15	34.6-38.3	37.3	中京	202107060307	3歳以上1勝クラス	202107060307	05203	岩田康誠	ダ	1400	488	-4	0.0
2021/11/27	晴	7	12	2	2	7.1	4	2	57.0	良	1:12.9	0.0	9-8	35.3-37.6	36.5	阪神	202109050707	3歳以上1勝クラス	202109050707	05203	岩田康誠	ダ	1200	492	10	300.0
2021/09/25	曇	8	16	8	16	25.0	8	6	57.0	良	1:25.0	0.7	12-12	34.7-37.4	36.9	中京	202107050608	3歳以上1勝クラス	202107050608	05203	岩田康誠	ダ	1400	482	-10	0.0
2021/08/07	晴	7	12	6	7	5.3	3	8	57.0	良	1:00.5	0.7	11-12	35.2-36.5	36.1	函館	202102011107	3歳以上1勝クラス	202102011107	01180	団野大成	ダ	1000	492	0	0.0
2021/07/17	晴	7	12	6	7	6.8	2	4	57.0	良	0:59.1	0.6	10-10	34.8-35.3	34.8	函館	202102010507	3歳以上1勝クラス	202102010507	01180	団野大成	ダ	1000	492	-6	110.0
2021/06/26	晴	7	12	7	9	12.2	5	5	57.0	良	0:59.6	0.6	11-9	34.6-35.8	35.1	札幌	202101010507	3歳以上1勝クラス	202101010507	01180	団野大成	ダ	1000	498	18	76.0
2020/08/01	晴	4	15	4	7	1.5	1	1	55.0	重	1:11.5	-0.5	5-3	34.4-37.1	36.7	新潟	202004020304	3歳未勝利	202004020304	01174	岩田望来	ダ	1200	480	0	510.0
2020/07/19	晴	4	16	3	6	4.1	3	2	56.0	良	1:11.9	0.2	6-6	35.0-36.7	36.0	阪神	202009040604	3歳未勝利	202009040604	01115	浜中俊	ダ	1200	480	0	200.0
2020/07/05	晴	4	14	6	10	4.9	3	3	56.0	重	1:12.0	0.2	5-6	34.9-36.9	36.5	阪神	202009040204	3歳未勝利	202009040204	01115	浜中俊	ダ	1200	480	-6	130.0
2020/06/21	晴	4	16	3	6	28.0	7	3	56.0	稍	1:12.8	0.1	12-12	35.9-36.8	35.7	阪神	202009030604	3歳未勝利	202009030604	01115	浜中俊	ダ	1200	486	4	130.0
2020/04/26	晴	2	16	5	9	16.1	4	13	56.0	良	1:58.2	2.7	5-5-12-12	36.5-40.2	41.4	京都	202008030202	3歳未勝利	202008030202	01115	浜中俊	ダ	1800	482	0	0.0
2020/03/29	晴	5	16	1	1	21.7	7	7	56.0	不	1:25.7	1.1	16-15	35.2-37.3	36.1	阪神	202009020205	3歳未勝利	202009020205	01115	浜中俊	ダ	1400	482	-4	0.0
2020/01/19	曇	6	18	6	12	9.5	7	8	56.0	重	1:12.6	0.5	7-8	35.6-36.5	36.4	小倉	202010010206	3歳新馬	202010010206	01144	菱田裕二	芝	1200	486	0	0.0
