rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	1	1		シャイニング	牡8	660.0		船山蔵人	1:39.9				4.9	3	1055	24		田上忠夫		古川一志	22.0
2	6	6		マツノビューティ	牝7	640.0		藤野俊一	1:45.3				5.0	4	1120	4		長部幸光		渡辺勇	7.7
3	4	4		アースシルバー	セ6	660.0		阿部武臣	1:47.1				3.4	1	1090	17		坂本東一		松山増男	4.4
4	7	8		ジェイボーイ	牡5	660.0		村上章	1:47.9				9.6	6	983	17		小北栄一		小森うた子	1.9
5	8	9		センリョウライアン	牡5	660.0		松本秀克	1:53.9				6.4	5	1018	10		坂本東一		山根福司	1.3
6	5	5		サカノスピード	牡6	660.0		中山直樹	1:55.9				134.4	10	1079	-11		田上忠夫		（株）大阪畜産	
7	3	3		ダイヤディープ	牡6	660.0		松田道明	1:55.9				30.9	8	1029	8		松井浩文		白田信一	
8	8	10		オトコギ	牡8	660.0		長澤幸太	1:56.7				26.1	7	1074	-2		西邑春夫		赤麿秀人	
9	7	7		コウシュハギョイ	牡6	660.0		西将太	2:02.9				83.6	9	1018	9		松井浩文		広瀬豪	
10	2	2		ソウヤノカガヤキ	牡8	660.0		菊池一樹	2:03.6				4.6	2	1022	29		鈴木邦哉		小林良二	
