waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	trainer_id	trainer_name	weight	gain
1	1	2018109113	スワンダフル	牝3	54.0	01153	木幡初	01152	竹内	460	0
2	2	2018102085	フェアリーミラー	牝3	51.0	01183	小林脩	01133	黒岩	460	0
2	3	2018106113	ルージュシャルマン	牝3	53.0	01167	木幡育	01097	鹿戸	454	-6
3	4	2018105552	トレイトセオリー	牝3	54.0	00422	内田博	01165	和田勇	440	-14
3	5	2018101250	アドヴェントイヴ	牝3	54.0	01075	田辺	01153	中舘	472	4
4	6	2018103513	ホウオウハイエスト	牝3	51.0	01184	原	01145	奥村武	516	-6
4	7	2018100895	スマイルヴィヴァン	牝3	54.0	01179	菅原明	01088	高木	432	0
5	8	2018103704	ヤギリエール	牝3	54.0	01158	野中	00405	小西	448	0
5	9	2018102795	ダリアテソーロ	牝3	54.0	05386	戸崎圭	01169	加藤士	448	4
6	10	2018103250	マテラガニア	牝3	54.0	01117	丸田	00420	宗像	476	4
6	11	2018102002	ラブカプチーノ	牝3	54.0	05212	Ｍデムーロ	01124	大和田	498	0
7	12	2018105375	シエルドゥレーヴ	牝3	51.0	01188	永野	01103	尾関	466	14
7	13	2018106418	パッドゥラパン	牝3	54.0	00689	江田照	01096	粕谷	450	2
8	14	2018106745	モモエチャン	牝3	54.0	01009	柴田大	01143	和田雄	446	8
8	15	2018100697	ジャストメイビー	牝3	54.0	01077	石橋脩	01162	田中博	496	14
