	track	direction	distance	weather	going	start_at	title	grade	date	round	place	days	requirement	rule	単勝:的中	単勝:配当	単勝:人気	複勝_1:的中	複勝_1:配当	複勝_1:人気	複勝_2:的中	複勝_2:配当	複勝_2:人気	複勝_3:的中	複勝_3:配当	複勝_3:人気	枠連:的中	枠連:配当	枠連:人気	馬連:的中	馬連:配当	馬連:人気	ワイド_1:的中	ワイド_1:配当	ワイド_1:人気	ワイド_2:的中	ワイド_2:配当	ワイド_2:人気	ワイド_3:的中	ワイド_3:配当	ワイド_3:人気	馬単:的中	馬単:配当	馬単:人気	三連複:的中	三連複:配当	三連複:人気	三連単:的中	三連単:配当	三連単:人気	spacing_on_corner:1	spacing_on_corner:2	spacing_on_corner:3	spacing_on_corner:4	laptime	pacemaker
199408010101	ダ	右	1400	曇	良	10:00	3歳未勝利		1994-11-5	1	京都	1	3歳未勝利	(混)(馬齢)	7	170	1	7	110	1	2	190	3	8.0	200	6.0	2-6	710	4	2-7	710.0	3.0																							12.3 - 11.2 - 11.7 - 12.1 - 12.4 - 13.0 - 13.5	12.3 - 23.5 - 35.2 - 47.3 - 59.7 - 72.7 - 86.2 (12.3-12.3)
199408010102	芝	右	1400	曇	良	10:25	3歳未勝利		1994-11-5	1	京都	1	3歳未勝利	(父)(馬齢)	5	760	5	5	300	5	6	350	6	9.0	2,460	14.0	4-4	2760	12	5-6	2590.0	10.0																							12.5 - 10.6 - 11.3 - 11.4 - 12.4 - 12.3 - 12.8	12.5 - 23.1 - 34.4 - 45.8 - 58.2 - 70.5 - 83.3 (12.5-12.5)
199408010103	ダ	右	1200	曇	良	10:50	3歳新馬		1994-11-5	1	京都	1	3歳新馬	(混)(馬齢)	4	690	5	4	200	4	10	140	1	5.0	210	5.0	3-6	440	1	4-10	1270.0	3.0																							12.6 - 11.6 - 11.4 - 12.0 - 12.8 - 13.1	12.6 - 24.2 - 35.6 - 47.6 - 60.4 - 73.5 (12.6-12.6)
199408010104	芝	右	1400	曇	良	11:15	3歳新馬		1994-11-5	1	京都	1	3歳新馬	(馬齢)	10	330	1	10	170	2	6	210	3	8.0	1,110	12.0	4-6	1330	6	6-10	1470.0	4.0																							12.4 - 10.6 - 11.6 - 11.7 - 12.0 - 12.1 - 12.5	12.4 - 23.0 - 34.6 - 46.3 - 58.3 - 70.4 - 82.9 (12.4-12.4)
199408010105	障		2910	曇	良  ダート	11:45	障害4歳以上未勝利		1994-11-5	1	京都	1	障害4歳以上未勝利	(馬齢)	2	390	3	2	140	3	5	140	2	7.0	170	4.0	2-5	710	3																											
199408010106	芝	右	1800	曇	良	12:45	3歳新馬		1994-11-5	1	京都	1	3歳新馬	(馬齢)	9	3370	12	9	920	12	2	250	3	7.0	300	4.0	2-5	5020	20	2-9	14660.0	48.0																							12.8 - 10.8 - 11.3 - 12.2 - 12.5 - 12.4 - 12.3 - 12.5 - 13.0	12.8 - 23.6 - 34.9 - 47.1 - 59.6 - 72.0 - 84.3 - 96.8 - 109.8 (12.8-12.8)
199408010107	ダ	右	1400	曇	良	13:15	4歳以上500万下		1994-11-5	1	京都	1	4歳以上500万下	(別定)	7	510	2	7	180	2	14	120	1	10.0	350	6.0	5-8	410	1	7-14	650.0	1.0																							12.2 - 11.0 - 11.8 - 11.9 - 12.2 - 12.9 - 13.2	12.2 - 23.2 - 35.0 - 46.9 - 59.1 - 72.0 - 85.2 (12.2-12.2)
199408010108	芝	右	2000	曇	良	13:50	北大路特別 		1994-11-5	1	京都	1	4歳以上900万下	(混)(ハンデ)	4	680	3	4	200	4	5	230	5	2.0	120	1.0	4-5	3910	14																										12.6 - 11.9 - 12.9 - 11.7 - 11.7 - 11.9 - 11.4 - 11.7 - 11.6 - 12.1	12.6 - 24.5 - 37.4 - 49.1 - 60.8 - 72.7 - 84.1 - 95.8 - 107.4 - 119.5 (12.6-12.6)
199408010109	芝	右	2200	曇	良	14:25	4歳以上500万下		1994-11-5	1	京都	1	4歳以上500万下	(混)(別定)	3	530	2	3	220	2	5	650	10	14.0	160	1.0	2-3	1890	8	3-5	8350.0	28.0																							12.5 - 11.9 - 12.2 - 12.5 - 12.3 - 12.6 - 12.7 - 12.0 - 11.9 - 11.7 - 11.9	12.5 - 24.4 - 36.6 - 49.1 - 61.4 - 74.0 - 86.7 - 98.7 - 110.6 - 122.3 - 134.2 (12.5-12.5)
199408010110	芝	右	1400	曇	良	15:00	宝ケ池特別 		1994-11-5	1	京都	1	4歳以上900万下	(混)(別定)	6	610	4	6	190	3	7	130	1	10.0	210	4.0	6-7	790	2	6-7	990.0	2.0																							12.3 - 10.8 - 11.4 - 11.5 - 11.5 - 11.4 - 11.8	12.3 - 23.1 - 34.5 - 46.0 - 57.5 - 68.9 - 80.7 (12.3-12.3)
