	track	direction	distance	weather	going	start_at	title	grade	date	round	place	days	requirement	rule	単勝:的中	単勝:配当	単勝:人気	複勝_1:的中	複勝_1:配当	複勝_1:人気	複勝_2:的中	複勝_2:配当	複勝_2:人気	複勝_3:的中	複勝_3:配当	複勝_3:人気	枠連:的中	枠連:配当	枠連:人気	馬連:的中	馬連:配当	馬連:人気	ワイド_1:的中	ワイド_1:配当	ワイド_1:人気	ワイド_2:的中	ワイド_2:配当	ワイド_2:人気	ワイド_3:的中	ワイド_3:配当	ワイド_3:人気	馬単:的中	馬単:配当	馬単:人気	三連複:的中	三連複:配当	三連複:人気	三連単:的中	三連単:配当	三連単:人気	spacing_on_corner:1	spacing_on_corner:2	spacing_on_corner:3	spacing_on_corner:4	laptime	pacemaker
199402010101	ダ	右	1700	晴	良	10:15	4歳以上オープン		1994-9-3	1	函館	1	4歳以上オープン	[抽](別定)	4	12980	10	4	2,610	11	5	220	3	1.0	910.0	8.0	4-5	7380	16	4-5	16970.0	33.0																							7.3 - 11.2 - 12.5 - 12.6 - 13.2 - 13.1 - 13.7 - 14.2 - 14.1	7.3 - 18.5 - 31.0 - 43.6 - 56.8 - 69.9 - 83.6 - 97.8 - 111.9 (7.3-7.3)
199402010102	ダ	右	1700	晴	良	10:45	4歳未勝利		1994-9-3	1	函館	1	4歳未勝利	(混)(馬齢)	11	1740	6	11	340	5	5	350	6	2.0	510.0	8.0	5-8	4220	13	5-11	5890.0	25.0																							7.2 - 11.2 - 12.2 - 12.8 - 13.4 - 13.5 - 13.5 - 13.3 - 13.9	7.2 - 18.4 - 30.6 - 43.4 - 56.8 - 70.3 - 83.8 - 97.1 - 111.0 (7.2-7.2)
199402010103	ダ	右	1000	晴	良	11:15	4歳未勝利		1994-9-3	1	函館	1	4歳未勝利	(馬齢)	7	110	1	7	100	1	5	200	3	3.0	470.0	8.0	5-7	510	3	5-7	620.0	2.0																							12.7 - 11.3 - 12.0 - 12.2 - 12.3	12.7 - 24.0 - 36.0 - 48.2 - 60.5 (12.7-12.7)
199402010104	ダ	右	1000	晴	良	11:45	4歳未勝利		1994-9-3	1	函館	1	4歳未勝利	(馬齢)	8	510	2	8	130	2	10	110	1	4.0	240.0	6.0	7-8	340	1	8-10	420.0	2.0																							12.7 - 11.0 - 12.1 - 12.7 - 13.0	12.7 - 23.7 - 35.8 - 48.5 - 61.5 (12.7-12.7)
199402010105	ダ	右	1700	晴	良	12:45	4歳未勝利		1994-9-3	1	函館	1	4歳未勝利	(馬齢)	11	140	1	11	120	1	2	210	3	12.0	440.0	7.0	2-8	610	3	2-11	660.0	2.0																							7.2 - 11.2 - 12.2 - 12.5 - 13.3 - 13.3 - 13.7 - 13.9 - 13.7	7.2 - 18.4 - 30.6 - 43.1 - 56.4 - 69.7 - 83.4 - 97.3 - 111.0 (7.2-7.2)
199402010106	ダ	右	1000	晴	良	13:15	3歳新馬		1994-9-3	1	函館	1	3歳新馬	(馬齢)	10	230	1	10	120	1	12	240	6	8.0	190.0	3.0	7-8	490	1	10-12	1870.0	6.0																							12.8 - 11.3 - 12.0 - 12.6 - 13.1	12.8 - 24.1 - 36.1 - 48.7 - 61.8 (12.8-12.8)
199402010107	ダ	右	1000	晴	良	13:50	臥牛山特別 		1994-9-3	1	函館	1	4歳以上500万下	(混)(別定)	2	1060	3	2	210	3	6	110	1				2-6	390	2																										12.3 - 10.9 - 11.9 - 12.3 - 13.2	12.3 - 23.2 - 35.1 - 47.4 - 60.6 (12.3-12.3)
199402010108	ダ	右	1000	晴	良	14:25	4歳以上500万下		1994-9-3	1	函館	1	4歳以上500万下	牝(別定)	2	420	3	2	180	3	11	240	5	4.0	160.0	2.0	2-8	2830	11	2-11	2880.0	13.0																							12.7 - 11.2 - 11.9 - 12.5 - 13.3	12.7 - 23.9 - 35.8 - 48.3 - 61.6 (12.7-12.7)
199402010201	ダ	右	1700	晴	良	10:00	4歳未勝利		1994-9-4	1	函館	2	4歳未勝利	(指)(馬齢)	2	150	1	2	100	1	8	100	2	4.0	410.0	7.0	2-8	210	1																										7.3 - 11.3 - 11.8 - 12.8 - 13.9 - 13.0 - 13.7 - 13.9 - 13.1	7.3 - 18.6 - 30.4 - 43.2 - 57.1 - 70.1 - 83.8 - 97.7 - 110.8 (7.3-7.3)
199402010202	ダ	右	1000	晴	良	10:25	4歳未勝利		1994-9-4	1	函館	2	4歳未勝利	牝(指)(馬齢)	9	1600	6	9	360	5	8	350	4	10.0	1,230	10.0	6-7	4410	12	8-9	7170.0	19.0																							12.7 - 11.5 - 12.4 - 12.7 - 12.7	12.7 - 24.2 - 36.6 - 49.3 - 62.0 (12.7-12.7)
