着順	枠番	馬番	単勝	人気	馬名	sex	age	weight	gain	斤量	タイム	着差	通過	上り	騎手	調教師	馬主	賞金(万円)	race_id
1	6	10	3.6	2.0	2008100155	牡	7	530.0	0.0	60.0	188.1	0	5-5-1-1	13.0	1139	1099	870004	700.0	201504010101
2	3	4	8.5	5.0	2011106174	牡	4	462.0	-6.0	59.0	188.9	5	6-6-3-2	13.1	1052	421	881800	280.0	201504010101
3	2	2	46.4	10.0	2011105716	牡	4	486.0	8.0	59.0	189.2	2	2-2-3-5	13.1	1059	1096	334009	180.0	201504010101
4	6	9	5.5	3.0	2011105541	牡	4	426.0	-2.0	59.0	189.8	3.1/2	2-3-6-5	13.1	1067	1006	970006	110.0	201504010101
5	4	5	144.5	14.0	2011105713	牡	4	490.0	0.0	59.0	189.9	1/2	13-14-10-10	13.1	1087	359	334009	70.0	201504010101
6	5	8	10.4	6.0	2011104250	牝	4	464.0	4.0	57.0	190.5	3.1/2	4-3-2-2	13.2	1008	1119	308002	0.0	201504010101
7	1	1	14.4	7.0	2010101660	牡	5	492.0	-4.0	60.0	190.6	1/2	7-7-8-8	13.2	695	1096	851009	0.0	201504010101
8	7	12	7.2	4.0	2008103469	牡	7	462.0	-2.0	60.0	191.3	4	1-1-6-5	13.2	727	1135	619800	0.0	201504010101
9	3	3	3.6	1.0	2010109208	セ	5	496.0	-4.0	60.0	191.5	1.1/4	9-9-3-4	13.3	1072	1144	514009	0.0	201504010101
10	7	11	68.4	11.0	2011102910	牝	4	428.0	-2.0	57.0	191.9	2.1/2	7-7-8-8	13.3	1082	1029	629800	0.0	201504010101
11	4	6	133.6	13.0	2011105831	牝	4	474.0	-10.0	57.0	192.1	3/4	13-13-14-14	13.3	1113	1036	13006	0.0	201504010101
12	5	7	45.0	9.0	2011102812	牡	4	448.0	-6.0	59.0	192.3	1.1/4	10-10-11-11	13.3	1069	435	784800	0.0	201504010101
13	8	13	44.4	8.0	2008104802	セ	7	482.0	-4.0	60.0	192.8	3	11-11-12-12	13.3	1089	353	788800	0.0	201504010101
14	8	14	103.2	12.0	2010103745	セ	5	494.0	0.0	60.0	195.9	大	11-12-13-13	13.6	1105	1132	614030	0.0	201504010101
1	4	6	1.5	1.0	2012103237	牡	3	476.0	8.0	56.0	113.3	0	1-1-1-1	38.0	1095	1113	188800	500.0	201504010102
2	3	4	7.6	2.0	2012102454	牡	3	512.0	-2.0	56.0	114.5	7	15-15-10-8	37.5	1130	1057	542008	200.0	201504010102
3	7	12	8.4	3.0	2012102698	牡	3	544.0	14.0	56.0	114.7	1	7-7-4-4	39.0	1091	1080	546800	130.0	201504010102
4	6	11	22.8	7.0	2012105237	牡	3	470.0	0.0	56.0	114.7	クビ	2-2-2-2	39.3	1128	1123	966002	75.0	201504010102
5	7	13	10.5	4.0	2012105797	牡	3	474.0	0.0	56.0	114.9	1.1/2	3-3-2-2	39.4	1092	1082	281008	50.0	201504010102
6	4	7	59.8	11.0	2012100603	牡	3	496.0	-4.0	56.0	115.3	2.1/2	10-13-8-8	38.6	1117	1073	788800	0.0	201504010102
7	3	5	171.6	12.0	2012102320	牡	3	430.0	-6.0	56.0	115.3	ハナ	7-7-10-10	38.3	1030	1149	839004	0.0	201504010102
8	2	2	20.5	6.0	2012102486	牡	3	466.0	-2.0	53.0	115.3	ハナ	3-3-5-5	39.5	1153	1107	321800	0.0	201504010102
9	1	1	38.1	9.0	2012106440	牡	3	466.0	2.0	56.0	115.9	3.1/2	10-11-14-13	38.6	1025	402	969033	0.0	201504010102
10	5	8	286.4	14.0	2012109068	牡	3	432.0	6.0	56.0	116.1	1.1/2	14-14-15-15	38.6	1119	420	532006	0.0	201504010102
11	6	10	30.9	8.0	2012105649	牡	3	506.0	4.0	53.0	116.8	4	5-5-10-11	39.8	1157	224	523005	0.0	201504010102
12	8	14	494.7	15.0	2012102058	牝	3	464.0	2.0	51.0	117.3	3	5-5-9-11	40.5	1155	1065	985001	0.0	201504010102
13	5	9	59.3	10.0	2012101652	牡	3	522.0	14.0	56.0	117.4	1/2	10-10-5-6	41.5	1127	1126	295005	0.0	201504010102
14	8	15	249.3	13.0	2012103823	牡	3	490.0	0.0	56.0	117.4	ハナ	10-11-7-7	41.1	1108	1063	388002	0.0	201504010102
15	2	3	12.9	5.0	2012106317	牡	3	498.0	0.0	55.0	117.4	ハナ	7-7-10-14	40.3	1154	388	694008	0.0	201504010102
1	2	2	6.9	4.0	2012106276	牝	3	470.0	2.0	54.0	72.5	0	1-1	38.3	1091	1051	380002	500.0	201504010103
2	7	12	14.3	8.0	2012101435	牝	3	460.0	2.0	54.0	72.6	3/4	3-3	37.9	1118	1118	851009	200.0	201504010103
3	2	3	7.4	5.0	2012101537	牝	3	432.0	-8.0	51.0	73.3	4	4-4	38.3	1153	1133	3060	130.0	201504010103
4	3	5	4.9	2.0	2012104294	牝	3	502.0	-4.0	53.0	73.3	アタマ	11-9	37.8	1154	1076	148800	75.0	201504010103
5	4	6	8.0	6.0	2012106363	牝	3	454.0	-4.0	51.0	73.3	クビ	7-7	38.1	1155	1101	821003	50.0	201504010103
6	7	13	4.0	1.0	2012101724	牝	3	436.0	6.0	54.0	73.5	1.1/2	4-5	38.5	1127	1113	440006	0.0	201504010103
