着順	枠番	馬番	単勝	人気	馬名	sex	age	weight	gain	斤量	タイム	着差	通過	上り	騎手	調教師	馬主	賞金(万円)	race_id
1	7	13	11.6	5.0	2012101175	牝	3	494.0	-8.0	54.0	107.7	0	3-5-7-5	37.8	1138	1085	5060	500.0	201503010101
2	7	12	2.0	1.0	2012103847	牝	3	484.0	8.0	54.0	107.7	アタマ	2-2-1-1	38.5	1109	1077	594033	200.0	201503010101
3	3	5	25.2	8.0	2012102321	牝	3	456.0	-10.0	54.0	107.9	1	3-3-2-2	38.7	1038	1031	694008	130.0	201503010101
4	6	10	55.4	10.0	2012105165	牝	3	484.0	-6.0	54.0	108.2	2	1-1-3-3	38.8	1118	1081	851007	75.0	201503010101
5	3	4	4.9	2.0	2012109093	牝	3	464.0	-2.0	53.0	108.3	クビ	3-5-5-5	38.6	1154	1076	97700	50.0	201503010101
6	5	8	7.5	3.0	2012102312	牝	3	468.0	4.0	53.0	108.4	3/4	10-7-3-4	38.9	1152	1120	170800	0.0	201503010101
7	5	9	23.8	7.0	2012105769	牝	3	434.0	2.0	54.0	108.7	1.3/4	12-10-10-10	38.3	1092	1141	188800	0.0	201503010101
8	4	6	63.1	11.0	2012100495	牝	3	482.0	-4.0	51.0	108.8	1/2	7-10-10-11	38.3	1156	1087	859002	0.0	201503010101
9	6	11	14.0	6.0	2012102616	牝	3	502.0	10.0	54.0	108.8	クビ	3-3-5-7	39.1	1128	1123	279008	0.0	201503010101
10	4	7	96.7	13.0	2012101644	牝	3	424.0	-4.0	54.0	109.4	3.1/2	11-12-12-11	38.5	1135	1081	595030	0.0	201503010101
11	1	1	66.0	12.0	2012105329	牝	3	468.0	-6.0	51.0	109.4	アタマ	7-7-8-7	39.3	1153	1139	897030	0.0	201503010101
12	2	3	146.0	14.0	2012101669	牝	3	416.0	10.0	54.0	110.3	5	7-7-8-9	40.2	1091	1051	214002	0.0	201503010101
13	2	2	11.4	4.0	2012104348	牝	3	514.0	0.0	54.0	110.8	3	13-13-13-13	39.3	1095	1130	151006	0.0	201503010101
14	8	14	250.2	15.0	2012101531	牝	3	472.0	-6.0	51.0	111.0	1.1/4	15-15-15-15	38.8	1149	1118	3060	0.0	201503010101
15	8	15	35.4	9.0	2012100032	牝	3	508.0	0.0	54.0	111.1	クビ	14-14-13-13	39.7	1124	1032	145006	0.0	201503010101
1	4	8	7.3	4.0	2012104320	牝	3	398.0	-6.0	51.0	123.7	0	1-1-1-1	35.8	1151	1038	415800	500.0	201503010102
2	8	15	20.9	7.0	2012100162	牡	3	474.0	-4.0	53.0	123.9	1.1/4	2-2-2-2	35.8	1153	1125	209800	200.0	201503010102
3	2	4	42.4	10.0	2012105467	牡	3	484.0	-2.0	56.0	124.1	1.1/4	5-5-5-3	35.8	1092	413	100800	130.0	201503010102
4	1	2	7.1	3.0	2012104461	牡	3	436.0	-2.0	55.0	124.3	1	9-9-10-7	35.6	1152	1071	794002	75.0	201503010102
5	7	14	2.7	1.0	2012104756	牡	3	430.0	-6.0	56.0	124.3	ハナ	5-5-5-5	36.0	1095	1126	506800	50.0	201503010102
6	5	9	4.6	2.0	2012102231	牝	3	428.0	-4.0	54.0	124.4	3/4	3-3-2-3	36.3	1091	1097	716800	0.0	201503010102
7	2	3	75.2	12.0	2012103401	牝	3	456.0	-1.0	51.0	125.0	3.1/2	3-4-5-5	36.7	1149	1118	547800	0.0	201503010102
8	7	13	29.6	9.0	2012100019	牝	3	404.0	-4.0	54.0	125.0	アタマ	7-7-9-7	36.5	1066	434	377008	0.0	201503010102
9	6	12	9.0	5.0	2012101985	牡	3	440.0	-6.0	56.0	125.2	1.1/4	13-12-12-10	36.3	1038	1075	542800	0.0	201503010102
10	3	6	94.8	14.0	2012104979	牡	3	476.0	0.0	56.0	125.5	2	15-15-14-13	36.4	1135	423	588009	0.0	201503010102
11	4	7	54.3	11.0	2012103840	牡	3	468.0	0.0	56.0	125.7	1	15-15-14-14	36.6	1109	1074	209800	0.0	201503010102
12	5	10	13.1	6.0	2012102311	牡	3	496.0	0.0	56.0	125.8	クビ	13-12-10-10	37.2	1141	1104	170800	0.0	201503010102
13	3	5	25.8	8.0	2012106097	牡	3	436.0	2.0	55.0	125.8	ハナ	11-12-16-14	36.6	1154	1046	631006	0.0	201503010102
14	8	16	132.9	16.0	2012105943	牡	3	474.0	-4.0	56.0	126.0	1.1/2	9-9-5-10	37.7	1004	1134	127002	0.0	201503010102
