着順	枠番	馬番	単勝	人気	馬名	sex	age	weight	gain	斤量	タイム	着差	通過	上り	騎手	調教師	馬主	賞金(万円)	race_id
1	3	5	2.4	1.0	2012105911	牡	3	486.0	-4.0	56.0	73.3	0	2-2	38.0	1043	1127	849030	500.0	201506010101
2	2	3	7.0	3.0	2012103557	牡	3	460.0	4.0	56.0	73.5	1.1/4	1-1	38.3	629	420	639009	200.0	201506010101
3	1	2	26.0	8.0	2012101349	牝	3	504.0	6.0	54.0	73.9	2.1/2	5-4	38.4	1077	1100	936800	130.0	201506010101
4	2	4	6.3	2.0	2012100085	牡	3	496.0	8.0	56.0	74.3	2.1/2	2-2	39.0	1108	1063	149002	75.0	201506010101
5	7	13	9.1	6.0	2012100821	牝	3	442.0	0.0	54.0	74.5	1.1/4	4-4	39.1	1096	1080	547800	50.0	201506010101
6	6	12	17.0	7.0	2012101100	牡	3	446.0	-2.0	56.0	74.5	ハナ	11-10	38.3	1029	1005	270006	0.0	201506010101
7	6	11	8.2	4.0	2012101002	牝	3	494.0	0.0	54.0	74.5	クビ	8-7	38.8	660	1026	384033	0.0	201506010101
8	3	6	112.3	12.0	2012103681	牝	3	418.0	12.0	54.0	74.9	2.1/2	10-10	39.0	422	1103	629800	0.0	201506010101
9	8	16	27.4	9.0	2012101183	牡	3	448.0	0.0	56.0	75.0	1/2	16-15	38.5	1140	392	540033	0.0	201506010101
10	1	1	99.1	11.0	2012101800	牝	3	422.0	6.0	54.0	75.2	1.1/2	5-7	39.6	641	1076	829800	0.0	201506010101
11	5	9	134.4	13.0	2012104273	牝	3	426.0	10.0	54.0	75.3	クビ	13-13	39.0	1135	1097	19033	0.0	201506010101
12	8	15	249.3	16.0	2012105529	牝	3	408.0	-2.0	51.0	75.3	クビ	11-10	39.2	1149	1010	313008	0.0	201506010101
13	5	10	8.9	5.0	2012103776	牝	3	440.0	-4.0	54.0	75.4	クビ	9-7	39.6	1092	1089	748009	0.0	201506010101
14	4	8	203.3	15.0	2012100783	牡	3	444.0	4.0	56.0	75.7	2	13-13	39.4	1031	1147	573033	0.0	201506010101
15	4	7	162.0	14.0	2012100472	牡	3	450.0	8.0	56.0	75.9	1.1/4	5-6	40.3	1009	1007	476800	0.0	201506010101
16	7	14	59.3	10.0	2012100011	牡	3	454.0	4.0	56.0	76.2	1.3/4	13-15	39.9	5243	1093	418030	0.0	201506010101
1	6	11	1.7	1.0	2012101117	牡	3	516.0	4.0	56.0	117.3	0	1-1-1-1	38.9	689	1081	270006	500.0	201506010102
2	5	9	5.5	2.0	2012106139	牡	3	530.0	-4.0	56.0	117.3	ハナ	3-4-4-4	38.6	733	138	514008	200.0	201506010102
3	8	16	12.3	4.0	2012103591	牡	3	506.0	20.0	56.0	117.6	2	3-3-2-2	39.1	1009	1023	546800	130.0	201506010102
4	1	1	47.7	9.0	2012101132	牡	3	474.0	-2.0	56.0	117.7	1/2	6-6-7-9	38.7	1031	1147	901007	75.0	201506010102
5	7	13	12.5	5.0	2012101213	牡	3	494.0	0.0	56.0	117.8	1/2	2-2-2-2	39.3	711	1090	43033	50.0	201506010102
6	8	15	18.8	6.0	2012101621	牡	3	460.0	0.0	56.0	118.1	2	6-6-4-4	39.4	5243	1020	284008	0.0	201506010102
7	2	3	46.7	8.0	2012103940	牡	3	470.0	-2.0	56.0	118.2	1/2	12-12-14-14	38.8	1015	1094	755030	0.0	201506010102
8	7	14	152.0	14.0	2012101078	牡	3	500.0	28.0	53.0	118.3	クビ	8-8-7-6	39.4	1151	433	270006	0.0	201506010102
9	4	8	71.8	10.0	2012104293	牡	3	484.0	6.0	56.0	118.5	1.1/4	16-16-15-14	39.0	422	1013	523005	0.0	201506010102
10	2	4	6.8	3.0	2012109142	牡	3	454.0	10.0	56.0	118.5	ハナ	10-10-11-11	39.2	1025	435	872006	0.0	201506010102
11	3	5	81.6	11.0	2012102302	牡	3	472.0	4.0	56.0	118.6	1/2	14-15-11-11	39.4	1004	1052	170800	0.0	201506010102
12	1	2	83.2	12.0	2012100539	牡	3	460.0	14.0	53.0	118.8	1.1/4	8-8-7-6	39.8	1142	1133	338009	0.0	201506010102
13	4	7	20.4	7.0	2012103103	牡	3	470.0	-2.0	56.0	118.9	3/4	12-10-7-6	39.9	1075	423	966007	0.0	201506010102
14	6	12	305.6	15.0	2012102488	牡	3	502.0	0.0	53.0	120.5	10	11-12-15-16	40.9	1149	437	918002	0.0	201506010102
15	3	6	138.2	13.0	2012105765	牡	3	440.0	4.0	56.0	120.5	クビ	14-12-11-11	41.3	5498	1131	674004	0.0	201506010102
16	5	10	338.9	16.0	2012100112	牡	3	476.0	6.0	56.0	120.7	3/4	5-4-4-9	42.0	1051	1133	546800	0.0	201506010102
1	6	7	13.6	6.0	2012103195	牡	3	490.0	0.0	56.0	119.5	0	1-1-1-1	37.6	689	1132	994002	600.0	201506010103
2	7	8	2.6	1.0	2012102981	牡	3	484.0	0.0	56.0	119.7	1.1/4	2-2-2-2	37.7	660	1067	909006	240.0	201506010103
3	1	1	12.4	5.0	2012100122	牡	3	516.0	0.0	56.0	119.9	1.1/2	10-10-6-6	37.6	5243	1126	138007	150.0	201506010103
4	6	6	3.3	2.0	2012104052	牡	3	466.0	0.0	56.0	120.2	2	6-5-6-6	37.9	5473	1119	415800	90.0	201506010103
5	8	11	7.5	3.0	2012104230	牡	3	518.0	0.0	56.0	120.6	2.1/2	6-5-4-3	38.5	663	399	794002	60.0	201506010103
6	5	5	8.5	4.0	2012105258	牡	3	474.0	0.0	56.0	120.7	クビ	5-5-6-6	38.4	5386	1103	865800	0.0	201506010103
7	4	4	28.5	9.0	2012100311	牡	3	448.0	0.0	56.0	120.9	1.1/4	3-3-4-5	38.8	1119	1141	514008	0.0	201506010103
8	2	2	24.4	8.0	2012101994	牡	3	486.0	0.0	56.0	121.8	5	10-10-11-11	38.8	1095	436	33700	0.0	201506010103
