	track	direction	distance	weather	going	start_at	title	grade	date	round	place	days	requirement	rule	単勝:的中	単勝:配当	単勝:人気	複勝_1:的中	複勝_1:配当	複勝_1:人気	複勝_2:的中	複勝_2:配当	複勝_2:人気	馬連:的中	馬連:配当	馬連:人気	ワイド_1:的中	ワイド_1:配当	ワイド_1:人気	ワイド_2:的中	ワイド_2:配当	ワイド_2:人気	ワイド_3:的中	ワイド_3:配当	ワイド_3:人気	馬単:的中	馬単:配当	馬単:人気	三連複:的中	三連複:配当	三連複:人気	三連単:的中	三連単:配当	三連単:人気	spacing_on_corner:1	spacing_on_corner:2	spacing_on_corner:3	spacing_on_corner:4	laptime	pacemaker	複勝_3:的中	複勝_3:配当	複勝_3:人気	枠連:的中	枠連:配当	枠連:人気
201101010111	芝	右	1200	晴	良	15:25	札幌日刊スポーツ杯 		2011-8-13	1	札幌	1	3歳以上1600万下	(混)[指](ハンデ)	7	650	2	7	190	2	4	140	1	4-7	910	1	4-7	390	1	7-10	1,470	17	4-10	1,170	13	7=>4	2100	4	4-7-10	4850	12	7=>4=>10	23390	52			4,12(1,14)(2,13,11)(3,9,10)(5,7)8-6	4,12,1,2(3,13,11)(5,14)(7,9,10)8-6	12.1 - 10.7 - 11.0 - 11.4 - 11.4 - 11.9	12.1 - 22.8 - 33.8 - 45.2 - 56.6 - 68.5 (33.8-34.7)	10.0	320.0	6.0	3-5	440.0	1.0
201101010112	芝	右	1800	晴	良	16:01	大倉山特別 		2011-8-13	1	札幌	1	3歳以上1000万下	牝(特指)(定量)	11	360	2	11	170	2	7	630	7	7-11	4310	16	7-11	1,550	17	5-11	950	11	5-7	3,720	26	11=>7	5910	25	5-7-11	13230	40	11=>7=>5	65790	200	4,8(3,6,9)11,1-7-(5,10)-2	4,8(3,6,9)-(1,11)=7,10,5-2	4,8(3,9)6(1,11)(7,10)5,2	(4,*11)(3,8,9)7(1,6)(5,10)2	12.3 - 11.1 - 11.8 - 12.2 - 12.1 - 12.2 - 11.6 - 11.2 - 11.9	12.3 - 23.4 - 35.2 - 47.4 - 59.5 - 71.7 - 83.3 - 94.5 - 106.4 (35.2-34.7)	5.0	330.0	5.0	6-8	3490.0	14.0
201101010201	芝	右	1200	曇	良	09:55	2歳未勝利		2011-8-14	1	札幌	2	2歳未勝利	[指](馬齢)	4	150	1	4	110	1	1	200	3	1-4	440	2	1-4	130	2	3-4	110	1	1-3	130	3	4=>1	560	3	1-3-4	170	1	4=>1=>3	870	3			1,4-(3,6)-5-2	1,4-(3,6)-5,2	12.8 - 11.4 - 11.8 - 11.6 - 11.2 - 11.9	12.8 - 24.2 - 36.0 - 47.6 - 58.8 - 70.7 (36.0-34.7)						
201101010202	ダ	右	1700	曇	良	10:20	3歳未勝利		2011-8-14	1	札幌	2	3歳未勝利	牝[指](馬齢)	10	370	2	10	160	2	6	260	4	6-10	1280	5	6-10	550	6	1-10	540	5	1-6	950	10	10=>6	2620	9	1-6-10	3580	10	10=>6=>1	16720	51	(*12,6)(4,8)(1,10)2(9,13)5-(7,11)3	12,6(1,8)(4,10)(9,13)2,5(7,11)3	12,6(1,8,10)(4,9,13)(2,3)5,7-11	(12,*6,10)1,13-(2,4,3)5(7,8)9,11	6.8 - 11.3 - 12.7 - 13.8 - 13.6 - 13.2 - 12.7 - 12.2 - 13.2	6.8 - 18.1 - 30.8 - 44.6 - 58.2 - 71.4 - 84.1 - 96.3 - 109.5 (30.8-38.1)	1.0	260.0	5.0	5-7	1240.0	5.0
201101010203	ダ	右	1700	曇	良	10:50	3歳未勝利		2011-8-14	1	札幌	2	3歳未勝利	(混)[指](馬齢)	8	1010	5	8	190	4	9	190	3	8-9	2270	8	8-9	560	6	8-13	310	2	9-13	270	1	8=>9	5200	19	8-9-13	1380	1	8=>9=>13	11140	25	(*4,8)(1,9)13,7,11,10(5,6,12)-2,3	(4,*8)(1,9)(7,13)(11,12)(10,6)-(5,3)-2	8(4,9)13(1,11,12)-(10,6)7(5,3)2	8,4,9,13(1,11)-10,5(7,12)6,3-2	6.9 - 11.1 - 12.5 - 13.0 - 13.3 - 13.3 - 12.9 - 12.5 - 13.1	6.9 - 18.0 - 30.5 - 43.5 - 56.8 - 70.1 - 83.0 - 95.5 - 108.6 (30.5-38.5)	13.0	120.0	1.0	6-6	2210.0	10.0
201101010204	芝	右	2000	曇	良	11:20	3歳未勝利		2011-8-14	1	札幌	2	3歳未勝利	(混)[指](馬齢)	5	460	3	5	170	3	6	120	1	5-6	510	1	5-6	250	2	2-5	600	7	2-6	330	3	5=>6	1160	3	2-5-6	1310	2	5=>6=>2	6610	12	5(8,12)(1,6,15)(10,14)-7,11(2,4)(9,16)-3 13	5(8,12)(1,15)(6,10)7,14(2,11)(9,4,16)3 13	5(1,8)(12,15)(7,6,10)11(2,14)(9,16)(4,3) 13	5(1,8,15)(12,6,11)(7,10)2,14(9,16)-4,3 13	12.7 - 11.3 - 12.1 - 12.5 - 12.6 - 12.4 - 12.2 - 11.9 - 11.4 - 12.0	12.7 - 24.0 - 36.1 - 48.6 - 61.2 - 73.6 - 85.8 - 97.7 - 109.1 - 121.1 (36.1-35.3)	2.0	200.0	4.0	3-3	560.0	3.0
201101010205	ダ	右	1700	曇	良	11:50	2歳新馬		2011-8-14	1	札幌	2	2歳新馬	(混)[指](馬齢)	5	760	3	5	140	3	9	120	2	5-9	1230	4	5-9	240	4	3-5	200	2	3-9	130	1	5=>9	2780	9	3-5-9	350	1	5=>9=>3	5720	18	4,7,9,3,5,6-2,8,1	4,7(3,9)(6,5)2(1,8)	(*4,7)(9,2)(3,5)(6,8)1	(*7,9,2)(4,3,5)-(6,1)-8	7.1 - 11.7 - 13.4 - 14.1 - 13.6 - 13.4 - 12.7 - 11.9 - 12.0	7.1 - 18.8 - 32.2 - 46.3 - 59.9 - 73.3 - 86.0 - 97.9 - 109.9 (32.2-36.6)	3.0	110.0	1.0	5-8	1310.0	5.0
201101010206	芝	右	1800	曇	良	12:40	2歳新馬		2011-8-14	1	札幌	2	2歳新馬	[指](馬齢)	12	340	2	12	140	2	10	190	4	10-12	1560	6	10-12	460	6	4-12	180	1	4-10	320	3	12=>10	2430	10	4-10-12	1020	2	12=>10=>4	7170	15	(*10,12)(9,11,8)6,4(5,7)(1,3)13,2	10,12,8(9,11)6,4(5,7)(1,3)2,13	10(12,8)(9,11,6)(4,5,3)(1,7)(2,13)	(*10,12)8(9,11,6)(4,3)(1,5,13)7-2	12.7 - 12.3 - 13.0 - 12.9 - 13.2 - 13.0 - 12.1 - 11.6 - 11.2	12.7 - 25.0 - 38.0 - 50.9 - 64.1 - 77.1 - 89.2 - 100.8 - 112.0 (38.0-34.9)	4.0	120.0	1.0	7-8	770.0	3.0
201101010207	ダ	右	1000	曇	良	13:10	3歳以上500万下		2011-8-14	1	札幌	2	3歳以上500万下	[指](定量)	10	920	4	10	330	5	3	680	9	3-10	7620	34	3-10	1,760	25	5-10	1,540	20	3-5	3,920	50	10=>3	17020	65	3-5-10	35240	126	10=>3=>5	154800	570			(*5,7,10)11,9(1,2)(3,12)(4,6)8	(*5,7,10)11(1,9)3,2,6,4(12,8)	12.6 - 10.9 - 12.0 - 11.8 - 12.5	12.6 - 23.5 - 35.5 - 47.3 - 59.8 (35.5-36.3)	5.0	770.0	11.0	3-7	6810.0	25.0
201101010208	ダ	右	1700	曇	良	13:40	3歳以上500万下		2011-8-14	1	札幌	2	3歳以上500万下	(混)[指](定量)	11	450	2	11	170	1	8	190	3	8-11	1040	2	8-11	450	2	6-11	1,360	20	6-8	1,960	26	11=>8	2280	5	6-8-11	6870	18	11=>8=>6	27570	64	4,7(2,8)9(3,13)6(1,5,12)11,10	4,7(2,8)(9,13)3(6,12)(1,5)11,10	11(8,13)4-(7,6,12)(2,5)9,1(3,10)	11,8-(4,13,6)5-(12,1,10)(7,2,9)-3	6.9 - 11.4 - 12.5 - 13.5 - 13.0 - 12.1 - 12.5 - 12.1 - 12.7	6.9 - 18.3 - 30.8 - 44.3 - 57.3 - 69.4 - 81.9 - 94.0 - 106.7 (30.8-37.3)	6.0	480.0	9.0	6-7	940.0	3.0
201101010209	芝	右	1500	小雨	良	14:15	小樽特別 		2011-8-14	1	札幌	2	3歳以上500万下	(混)(特指)(定量)	10	370	2	10	170	2	3	330	6	3-10	1740	6	3-10	740	7	10-13	710	6	3-13	1,790	22	10=>3	2850	9	3-10-13	5560	17	10=>3=>13	22230	60		5(7,9)(4,11)(6,8,14)(2,12)1,10-13-3	11(5,7,14)12(4,6)(2,9,8)(1,10)-13-3	(*11,5)12(4,7,14,8,10)(2,6)(1,13)(9,3)	6.7 - 11.4 - 11.7 - 11.6 - 12.0 - 11.7 - 11.5 - 12.1	6.7 - 18.1 - 29.8 - 41.4 - 53.4 - 65.1 - 76.6 - 88.7 (29.8-35.3)	13.0	280.0	4.0	3-6	1760.0	8.0
201101010210	ダ	右	1700	小雨	良	14:50	羊蹄山特別 		2011-8-14	1	札幌	2	3歳以上1000万下	(混)[指](定量)	8	150	1	8	110	1	4	220	4	4-8	850	3	4-8	370	3	7-8	710	9	4-7	2,140	20	8=>4	960	4	4-7-8	3990	12	8=>4=>7	9830	31	10,11,5,8,3,6(2,7,9)4-1	10,11(5,8)(3,6,9)(2,7)4-1	10,11(5,8)(6,9)7(2,4)-(3,1)	(*10,11)8,5(6,7,9,4)2-1,3	7.0 - 11.0 - 12.3 - 12.8 - 12.8 - 12.9 - 12.8 - 12.1 - 12.4	7.0 - 18.0 - 30.3 - 43.1 - 55.9 - 68.8 - 81.6 - 93.7 - 106.1 (30.3-37.3)	7.0	370.0	6.0	4-7	870.0	3.0
201101010211	芝	右	1800	小雨	良	15:25	クイーンステークス	G3	2011-8-14	1	札幌	2	3歳以上オープン	(国際)	9	270	1	9	150	2	14	600	9	9-14	6590	20	9-14	1,720	18	4-9	420	3	4-14	2,320	25	9=>14	8150	30	4-9-14	9500	28	9=>14=>4	53990	151	10,7,13(1,5)(9,12)(2,4)11(3,6)14-8	10(7,13)(1,5,9,12)(2,4)11(3,6)=14-8	10,7,13(1,5)(2,9)(4,11,12)(3,6)14-8	(*10,13)(7,5)(1,9)(2,4,11,14)12(3,6)8	12.4 - 11.0 - 11.7 - 11.6 - 11.7 - 11.9 - 12.1 - 12.0 - 12.2	12.4 - 23.4 - 35.1 - 46.7 - 58.4 - 70.3 - 82.4 - 94.4 - 106.6 (35.1-36.3)	4.0	190.0	3.0	6-8	2170.0	9.0
201101010212	芝	右	2600	小雨	良	16:01	支笏湖特別 		2011-8-14	1	札幌	2	3歳以上1000万下	(混)[指](ハンデ)	8	1020	6	8	310	5	2	260	3	2-8	3850	17	2-8	1,440	16	8-13	2,600	26	2-13	2,830	28	8=>2	6780	34	2-8-13	28860	82	8=>2=>13	135500	358	6,9-8-10-12(5,7)4,11(2,3)-(1,13)	6,9-8-10,12(5,7)(4,11)(2,3)(1,13)	6-(9,8,12)10(11,3)(5,7,2)4,1,13	(*6,8)12(5,11,3,2)(7,10,4)(1,13)=9	13.0 - 11.7 - 11.7 - 12.3 - 12.3 - 12.7 - 13.1 - 12.9 - 12.7 - 12.4 - 11.8 - 11.7 - 12.5	13.0 - 24.7 - 36.4 - 48.7 - 61.0 - 73.7 - 86.8 - 99.7 - 112.4 - 124.8 - 136.6 - 148.3 - 160.8 (36.4-36.0)	13.0	640.0	8.0	2-6	3290.0	13.0
201101010301	芝	右	1500	晴	良	09:55	2歳未勝利		2011-8-20	1	札幌	3	2歳未勝利	(混)[指](馬齢)	3	350	2	3	100	3	2	100	2	2-3	590	3	2-3	130	3	3-8	110	1	2-8	110	2	3=>2	1170	5	2-3-8	150	1	3=>2=>8	1810	6		2(4,8)3(1,5,7)-6	2(4,8)3,5,1-6,7	(*2,8)3,4(1,5)-6=7	6.8 - 12.0 - 12.2 - 12.5 - 12.3 - 11.5 - 11.4 - 11.6	6.8 - 18.8 - 31.0 - 43.5 - 55.8 - 67.3 - 78.7 - 90.3 (31.0-34.5)	8.0	100.0	1.0			
201101010302	ダ	右	1000	曇	良	10:20	3歳未勝利		2011-8-20	1	札幌	3	3歳未勝利	(混)[指](馬齢)	7	270	2	7	160	2	5	380	5	5-7	1910	7	5-7	770	9	7-11	5,510	43	5-11	12,290	55	7=>5	3160	13	5-7-11	39870	82	7=>5=>11	141940	332			10-5,7(1,2,8,9)12,4,6,3=11	10-5,7-2,8(4,6,9)(1,12)-3,11	12.5 - 11.0 - 11.7 - 12.2 - 13.0	12.5 - 23.5 - 35.2 - 47.4 - 60.4 (35.2-36.9)	11.0	2,250	12.0	5-6	620.0	3.0
201101010303	ダ	右	1700	雨	良	10:45	3歳未勝利		2011-8-20	1	札幌	3	3歳未勝利	牝[指](馬齢)	11	640	3	11	210	3	2	290	6	2-11	3210	15	2-11	810	13	11-12	620	6	2-12	810	12	11=>2	5680	26	2-11-12	4270	18	11=>2=>12	28430	106	6(5,11)(1,4,12)-13(7,8)3,9,2-10	6(5,11)(1,4,12)-(13,8)-(3,7,9)2-10	6-(1,11)12,13(5,4)8(7,9)2,3-10	(6,*11,13)-12(1,4)-8(7,2)9=10-3,5	6.9 - 11.4 - 12.5 - 12.5 - 12.9 - 12.8 - 13.2 - 12.8 - 13.8	6.9 - 18.3 - 30.8 - 43.3 - 56.2 - 69.0 - 82.2 - 95.0 - 108.8 (30.8-39.8)	12.0	180	2.0	2-7	3990.0	12.0
201101010304	ダ	右	1700	雨	良	11:15	3歳未勝利		2011-8-20	1	札幌	3	3歳未勝利	[指](馬齢)	12	230	1	12	130	1	10	170	2	10-12	700	3	10-12	290	1	5-12	1,280	16	5-10	2,160	27	12=>10	1130	2	5-10-12	6050	20	12=>10=>5	19990	48	6(4,7,10)(1,5,8,13)-(3,11,12)-2-9	6-(4,7)(5,10)(1,8,13)-(3,12)11-2,9	(6,*7,10)(4,5,8)-(1,12)(3,13,11)-2,9	(7,10,*12)5,8,11-1(4,3)(6,2,9)13	6.9 - 11.5 - 12.0 - 12.8 - 12.7 - 13.0 - 13.2 - 12.4 - 12.7	6.9 - 18.4 - 30.4 - 43.2 - 55.9 - 68.9 - 82.1 - 94.5 - 107.2 (30.4-38.3)	5.0	490	9.0	7-8	450.0	1.0
201101010305	芝	右	1200	雨	良	11:45	2歳新馬		2011-8-20	1	札幌	3	2歳新馬	[指](馬齢)	6	1010	5	6	250	4	11	530	8	6-11	16690	39	6-11	3,640	40	6-10	380	4	10-11	1,070	11	6=>11	30590	70	6-10-11	8160	28	6=>11=>10	106770	292			1,10,6,7,3(9,11)(5,13)12,4(2,8)	1(10,6)7,3,11(5,13)(4,12)9,8-2	12.7 - 11.3 - 11.9 - 12.0 - 11.6 - 11.9	12.7 - 24.0 - 35.9 - 47.9 - 59.5 - 71.4 (35.9-35.5)	10.0	120	1.0	5-7	660.0	3.0
201101010306	芝	右	2000	曇	良	12:35	3歳未勝利		2011-8-20	1	札幌	3	3歳未勝利	(混)[指](馬齢)	8	730	4	8	180	4	2	170	1	2-8	1310	4	2-8	470	4	6-8	900	14	2-6	720	9	8=>2	3030	12	2-6-8	3950	14	8=>2=>6	19190	58	12-13,14,6(7,15)-(1,2)(10,9)(3,11)8-16(5,4)	12=13,14(6,15)7-(1,2)(10,9)3,11-(16,8)(5,4)	12-13,14(6,15,7)2,1(10,11,9)(3,8)16(5,4)	13(6,14,7,8)2(11,9)(12,10,16)(1,3)(5,4)15	12.7 - 10.8 - 11.1 - 11.9 - 12.2 - 12.7 - 13.0 - 13.1 - 12.0 - 12.3	12.7 - 23.5 - 34.6 - 46.5 - 58.7 - 71.4 - 84.4 - 97.5 - 109.5 - 121.8 (34.6-37.4)	6.0	280	6.0	1-4	1460.0	8.0
201101010307	ダ	右	1700	曇	良	13:05	3歳以上500万下		2011-8-20	1	札幌	3	3歳以上500万下	牝[指](定量)	5	1470	6	5	580	7	4	190	2	4-5	3000	10	4-5	880	10	5-10	3,170	33	4-10	1,250	15	5=>4	7350	25	4-5-10	17650	57	5=>4=>10	95680	280	13,12(2,8)3,1,5(4,9)7-6-10,11	13-12(2,8)-(1,3)5,4,9,7-(6,10)11	13,12(2,8)3(1,5)-4(7,9)(6,10)11	12,8,3(2,5)(13,1,4)7(6,10)9-11	7.0 - 10.8 - 12.1 - 12.8 - 12.9 - 13.0 - 12.9 - 12.6 - 12.6	7.0 - 17.8 - 29.9 - 42.7 - 55.6 - 68.6 - 81.5 - 94.1 - 106.7 (29.9-38.1)	10.0	580	8.0	4-4	3380.0	13.0
201101010308	芝	右	2600	曇	良	13:40	3歳以上500万下		2011-8-20	1	札幌	3	3歳以上500万下	(特指)(定量)	6	560	2	6	160	2	5	110	1	5-6	550	1	5-6	210	1	1-6	930	12	1-5	510	6	6=>5	1440	4	1-5-6	2110	6	6=>5=>1	11550	27	13,10(4,11)6,9(3,5)(7,14)8-1-12,2	(*13,10)(4,11)(6,9)(5,14)3,7,8-(12,1)2	(13,11,*1)(10,14)(5,8)(6,9)(4,7)-3-(12,2)	(13,*1)11,5(6,8)(10,14,9)7,4-3-(12,2)	13.3 - 12.1 - 12.3 - 13.6 - 13.3 - 13.1 - 13.5 - 13.2 - 12.1 - 11.7 - 11.7 - 12.0 - 12.1	13.3 - 25.4 - 37.7 - 51.3 - 64.6 - 77.7 - 91.2 - 104.4 - 116.5 - 128.2 - 139.9 - 151.9 - 164.0 (37.7-35.8)	1.0	280	7.0	4-4	610.0	3.0
201101010309	ダ	右	1700	曇	良	14:15	3歳以上500万下		2011-8-20	1	札幌	3	3歳以上500万下	[指](定量)	7	170	1	7	110	1	2	150	3	2-7	460	2	2-7	220	2	7-11	190	1	2-11	410	5	7=>2	590	1	2-7-11	710	1	7=>2=>11	2160	2	3,4,9(6,7)12-(2,8)(5,10)(1,13)-11	3,4,9(6,7)(2,8,12)(1,5,13,10)-11	(*3,4,9,7)(6,2)(8,12)(1,10)(5,13)11	(*3,4)7(6,9,2)12,1(11,8)10,13-5	6.9 - 11.1 - 12.4 - 13.0 - 13.0 - 12.7 - 12.6 - 12.6 - 12.4	6.9 - 18.0 - 30.4 - 43.4 - 56.4 - 69.1 - 81.7 - 94.3 - 106.7 (30.4-37.6)	11.0	130	2.0	2-5	500.0	2.0
201101010310	芝	右	1200	晴	良	14:50	ニセコ特別 		2011-8-20	1	札幌	3	3歳以上500万下	(混)(特指)(定量)	13	2800	7	13	550	7	1	190	3	1-13	8370	25	1-13	2,190	23	13-15	1,740	17	1-15	470	3	13=>1	17410	51	1-13-15	7630	21	13=>1=>15	80770	240			3(2,13,15)4(1,12)(5,10)(8,11)(9,16)(7,14)-6	(*13,15)3(2,4,12)(1,5)(8,10)(9,11)7,16,14,6	12.2 - 10.7 - 11.2 - 11.6 - 11.6 - 12.0	12.2 - 22.9 - 34.1 - 45.7 - 57.3 - 69.3 (34.1-35.2)	15.0	160	1.0	1-7	4170.0	13.0
