	track	direction	distance	weather	going	start_at	title	grade	date	round	place	days	requirement	rule	単勝:的中	単勝:配当	単勝:人気	複勝_1:的中	複勝_1:配当	複勝_1:人気	複勝_2:的中	複勝_2:配当	複勝_2:人気	複勝_3:的中	複勝_3:配当	複勝_3:人気	枠連:的中	枠連:配当	枠連:人気	馬連:的中	馬連:配当	馬連:人気	ワイド_1:的中	ワイド_1:配当	ワイド_1:人気	ワイド_2:的中	ワイド_2:配当	ワイド_2:人気	ワイド_3:的中	ワイド_3:配当	ワイド_3:人気	馬単:的中	馬単:配当	馬単:人気	三連複:的中	三連複:配当	三連複:人気	三連単:的中	三連単:配当	三連単:人気	spacing_on_corner:1	spacing_on_corner:2	spacing_on_corner:3	spacing_on_corner:4	laptime	pacemaker
201102010101	ダ	右	1700	曇	良	09:55	3歳未勝利		2011-6-18	1	函館	1	3歳未勝利	[指](馬齢)	5	390	2	5	110	2	9	110	1	2.0	130	3.0	5-8	440.0	1.0	5-9	460	1	5-9	180	1	2-5	230	4	2-9	230	3	5=>9	970	4	2-5-9	560	1	5=>9=>2	2660	4	(*5,7)10(3,4,9)-8,1(2,6)	5(7,10)3(4,9)1(8,6)2	(*5,6)(3,9)(7,2)10,1,8-4	5(6,9)3,2-7,1-(10,8)-4	7.0 - 11.8 - 12.4 - 13.8 - 12.8 - 12.4 - 12.6 - 12.5 - 12.9	7.0 - 18.8 - 31.2 - 45.0 - 57.8 - 70.2 - 82.8 - 95.3 - 108.2 (31.2-38.0)
201102010102	ダ	右	1000	曇	良	10:20	3歳未勝利		2011-6-18	1	函館	1	3歳未勝利	牝[指](馬齢)	2	280	2	2	120	2	1	190	4	9.0	110	1.0	1-2	1670.0	9.0	1-2	1290	6	1-2	360	3	2-9	150	1	1-9	390	5	2=>1	2140	7	1-2-9	810	2	2=>1=>9	4850	12			(*2,3)(1,8)(7,9)-(5,12)6(4,10)11	(*2,3)8(1,9)7-(5,12)(4,6)10-11	12.4 - 11.3 - 12.0 - 11.7 - 12.8	12.4 - 23.7 - 35.7 - 47.4 - 60.2 (35.7-36.5)
201102010103	ダ	右	1700	曇	良	10:50	3歳未勝利		2011-6-18	1	函館	1	3歳未勝利	(混)[指](馬齢)	8	660	5	8	240	4	3	640	8	2.0	240	5.0	3-7	7180.0	13.0	3-8	13860	26	3-8	3,110	27	2-8	900	16	2-3	1,860	21	8=>3	16740	39	2-3-8	10050	31	8=>3=>2	127410	264	(1,2,*10)-(7,9)-3,8-6-4 5	(*1,10)2-(7,9)-3-8,6=4 5	8,1(10,2)7(3,9)6-4 5	8,2(7,3)(1,6)10,9-4 5	6.9 - 11.1 - 11.4 - 12.8 - 13.2 - 13.5 - 13.4 - 12.9 - 12.7	6.9 - 18.0 - 29.4 - 42.2 - 55.4 - 68.9 - 82.3 - 95.2 - 107.9 (29.4-39.0)
201102010104	芝	右	1200	曇	良	11:20	3歳未勝利		2011-6-18	1	函館	1	3歳未勝利	(混)[指](馬齢)	11	560	4	11	210	4	9	180	3	5.0	170	2.0	5-6	440.0	1.0	9-11	1470	4	9-11	610	5	5-11	490	4	5-9	640	6	11=>9	2420	3	5-9-11	2920	5	11=>9=>5	14520	18			5-(10,11)8(2,4,7)12(1,9,13)(6,15,14)-(3,16)	(*5,11)-10,4,8(2,9,7)(1,12)(6,15,13)(3,14)-16	12.2 - 10.4 - 11.1 - 12.0 - 11.1 - 12.8	12.2 - 22.6 - 33.7 - 45.7 - 56.8 - 69.6 (33.7-35.9)
201102010105	芝	右	1000	曇	良	11:50	2歳新馬		2011-6-18	1	函館	1	2歳新馬	[指](馬齢)	9	170	1	9	110	1	6	160	3	3.0	170	4.0	6-8	520.0	2.0	6-9	520	2	6-9	230	2	3-9	230	3	3-6	610	8	9=>6	650	2	3-6-9	1140	3	9=>6=>3	2770	4			(*3,9)8,6-2-1,5-7=4	(*3,9)-(6,8)-2-(1,5)=7 4	12.2 - 11.1 - 11.4 - 11.0 - 12.3	12.2 - 23.3 - 34.7 - 45.7 - 58.0 (34.7-34.7)
201102010106	芝	右	1800	曇	良	12:40	3歳未勝利		2011-6-18	1	函館	1	3歳未勝利	[指](馬齢)	9	380	2	9	180	2	8	210	3	12.0	590	8.0	5-5	1220.0	7.0	8-9	1130	4	8-9	460	4	9-12	1,500	19	8-12	1,730	21	9=>8	2210	9	8-9-12	8140	27	9=>8=>12	24410	75	10-12(6,8)(5,15)(9,14)(4,1,11)13(2,3,7)	10-12(6,8)15(5,9)(4,14)1(11,13)2(3,7)	(*12,8)(10,15)(6,9,7)(4,5,13)(1,14)-(2,3)11	(*12,8)15(6,9)(4,7)(10,13)5(2,1,14)3,11	12.5 - 11.3 - 12.7 - 13.1 - 13.3 - 12.4 - 11.9 - 11.3 - 11.7	12.5 - 23.8 - 36.5 - 49.6 - 62.9 - 75.3 - 87.2 - 98.5 - 110.2 (36.5-34.9)
201102010107	ダ	右	1700	曇	良	13:10	3歳以上500万下		2011-6-18	1	函館	1	3歳以上500万下	牝[指](定量)	12	350	2	12	170	2	13	170	4	10.0	170	3.0	8-8	1070.0	4.0	12-13	1300	5	12-13	480	5	10-12	440	4	10-13	540	6	12=>13	2280	8	10-12-13	2180	4	12=>13=>10	11020	23	(*10,11)(3,5,12)7,8,9,13(4,6)-(2,1)	10,11(3,12)5,7-(8,9,13)6,4(2,1)	10(11,12)-13,7,4,6(3,5,9)(8,1)-2	(*10,12)13-11(7,4)-(9,6)-(3,5,1)8,2	6.8 - 11.2 - 12.2 - 12.8 - 12.6 - 12.5 - 12.7 - 12.5 - 13.0	6.8 - 18.0 - 30.2 - 43.0 - 55.6 - 68.1 - 80.8 - 93.3 - 106.3 (30.2-38.2)
201102010108	ダ	右	1000	曇	良	13:40	3歳以上500万下		2011-6-18	1	函館	1	3歳以上500万下	[指](定量)	7	160	1	7	110	1	3	150	2	1.0	320	7.0	3-7	330.0	1.0	3-7	380	1	3-7	210	1	1-7	430	5	1-3	730	10	7=>3	550	1	1-3-7	1610	5	7=>3=>1	4070	7			(*3,4)7,8,1,6(2,9)5-10	3,4,7-1,8(2,6)(5,9)-10	12.3 - 10.9 - 11.5 - 11.5 - 12.9	12.3 - 23.2 - 34.7 - 46.2 - 59.1 (34.7-35.9)
201102010109	ダ	右	1700	曇	良	14:15	3歳以上500万下		2011-6-18	1	函館	1	3歳以上500万下	[指](定量)	4	170	1	4	110	1	10	260	6	6.0	220	5.0	4-8	640.0	3.0	4-10	900	4	4-10	350	4	4-6	410	5	6-10	1,480	17	4=>10	1270	4	4-6-10	2510	11	4=>10=>6	7360	18	8(1,9)4,7(6,10)2-5 3	8,1(9,4)7(6,10)2-5 3	(*8,1)(9,4)7(6,10)2,5 3	8(1,4)(7,6,10)2(9,5) 3	6.8 - 11.4 - 12.1 - 12.8 - 12.7 - 12.4 - 12.6 - 12.5 - 12.9	6.8 - 18.2 - 30.3 - 43.1 - 55.8 - 68.2 - 80.8 - 93.3 - 106.2 (30.3-38.0)
201102010110	芝	右	2600	晴	良	14:50	八甲田山特別 		2011-6-18	1	函館	1	3歳以上500万下	(混)(特指)(定量)	2	280	2	2	170	2	4	1,670	10	3.0	460	6.0	2-4	10710.0	23.0	2-4	14510	30	2-4	3,640	30	2-3	950	11	3-4	8,030	39	2=>4	23350	54	2-3-4	34400	68	2=>4=>3	234510	387	3-6(2,9,8)(1,10)(4,7)-5	3-6(2,8)9(1,10)(4,7)5	3,6(8,10)2(9,4,7)1,5	3(6,8)2(4,10,7)(1,9)5	12.9 - 12.5 - 12.8 - 13.0 - 12.6 - 13.2 - 13.7 - 13.5 - 13.1 - 12.4 - 11.9 - 11.0 - 11.7	12.9 - 25.4 - 38.2 - 51.2 - 63.8 - 77.0 - 90.7 - 104.2 - 117.3 - 129.7 - 141.6 - 152.6 - 164.3 (38.2-34.6)
