rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	3	3		ゼットパッション	牝6	54.0		山本聡哉	1:39.4		1-1	37.8	1.1	1	524	1		千葉幸喜		安彦公一	65.0
2	7	8		オデンセ	セ5	56.0		高橋悠里	1:40.5	7.0	3-2	38.4	14.4	3	490	-3		伊藤和忍		山中元夫	22.8
3	7	7		アレクサンドロス	牡4	56.0		菅原辰徳	1:40.7	1.0	7-5	38.1	6.9	2	491	-1		小林俊彦		高橋清彦	13.0
4	8	9		レジェンドパワー	セ10	56.0		南郷家全	1:41.0	1.3/4	5-4	38.7	51.2	7	465	-3		櫻田浩樹		西村新一郎	4.9
4	8	10		シュリュッセル	牡6	56.0		村上忍	1:41.0	同着	6-6	38.5	47.7	6	502	2		菅原勲		岩渕瑞生	4.9
6	5	5		コアドライヴ	セ5	56.0		木村暁	1:41.2	1.1/4	9-8	38.3	33.6	4	422	-4		千葉博次		谷謙介	
7	4	4		コスモピエドラ	セ4	56.0		坂口裕一	1:41.3	クビ	2-3	39.4	52.5	8	460	-2		村上昌幸		加藤和成	
8	2	2		サンエイプリンス	牡7	56.0		山本政聡	1:42.1	5.0	10-10	38.9	78.3	9	477	-5		酒井仁		鈴木雅俊	
9	1	1		ステーロ	牡6	56.0		塚本涼人	1:42.1	クビ	8-8	39.2	127.3	10	484	-18		新田守		高橋敏英	
10	6	6		タイセイチアーズ	牝5	54.0		高松亮	1:42.3	1.0	3-7	40.2	42.5	5	463	8		佐藤雅彦		太田浩彦	
