rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	8	10		モズソノママ	牡4	52.0		中島良美	0:47.9		2-2	35.6	4.9	3	504	14		川島豊		（株）ファーストビ	100.0
2	7	9		ノブローズ	牝8	54.0		笹川翼	0:48.0	クビ	1-1	36.0	1.6	1	452	-10		小久保智		前田亘輝	35.0
3	4	4		アルポアドール	牝6	54.0		酒井忍	0:48.7	3.0	4-3	36.0	10.1	4	457	-1		柘榴浩樹		米澤淳	20.0
4	6	7		ペシュジェイド	牝4	53.0		福原杏	0:49.0	1.1/2	3-4	36.8	4.8	2	464	0		藤原智行		三岡有香	15.0
5	1	1		ニシノマリアージュ	牝4	54.0		加藤和博	0:49.6	3.0	7-6	36.8	55.5	7	418	9		冨田敏男		冨田藤男	10.0
6	7	8		タイヨウノウタ	牝4	54.0		秋元耕成	0:49.8	1.0	6-7	37.3	151.4	10	430	3		酒井一則		太田雅貴	
7	2	2		カゲカツ	牡6	56.0		橋本直哉	0:49.9	クビ	9-8	36.8	98.3	8	508	10		長谷川忍		爲永良弘	
8	5	5		スガオフレーバー	牝6	51.0		篠谷葵	0:50.0	3/4	8-9	37.0	19.3	5	474	10		小澤宏次		堀口晴男	
9	8	11		キョウエイレガード	牝5	54.0		寺島憂人	0:50.2	1.0	10-10	36.6	103.0	9	460	-5		内野健二		篠塚和郎	
10	3	3		フレフレサッチー	セ4	56.0		岡田大	0:50.5	1.1/2	5-5	38.0	25.0	6	472	-7		牛房栄吉		長橋賢吾	
除	6	6		リワードデュラン	牡7	56.0		半澤慶実					---		計不			宇野木博		宮崎忠比古	
