rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	8	10		キタノエンディング	牡3	56.0		石川倭	1:02.4		3-3	37.9	1.7	1	448	6		小国博行		北所拓也	30.0
2	6	7		ジャグリング	牝3	54.0		阿部龍	1:02.5	1/2	10-5	36.7	8.4	5	476	0		櫻井拓章		中村智幸	8.4
3	7	8		ドリームルーチェ	牝3	54.0		服部茂史	1:02.9	2.0	5-3	38.2	4.2	2	426	18		千葉津代		堀口晴男	6.3
4	7	9		エストラテーガ	牡3	56.0		宮崎光行	1:03.7	4.0	2-1	39.5	7.2	4	506	-4		秋田大助		北原大史	4.2
5	1	1		ニシノラフカット	牡3	56.0		五十嵐冬	1:03.8	1/2	1-1	39.8	7.0	3	438	-10		恵多谷豊		田村誠	2.1
6	8	11		ハッピーポイント	牝7	54.0		阪野学	1:04.1	1.1/2	8-10	38.2	234.8	10	436	-4		山田和久		竹内良一	
7	6	6		キャヴァリー	牡3	56.0		馬渕繁治	1:04.2	1/2	5-5	39.2	76.4	7	462	-4		佐藤英明		小橋亮太	
8	3	3		カンジンカナメ	牝3	54.0		小野楓馬	1:04.5	1.1/2	8-9	38.7	65.6	6	438	-2		柳澤好美		（有）長谷川牧場	
9	2	2		グッドラックラブ	牝3	54.0		落合玄太	1:04.6	1/2	7-8	39.0	198.8	9	438	-2		秋田大助		三岡陽	
10	5	5		タックスフェイス	牝3	54.0		亀井洋司	1:05.3	3.0	3-7	40.3	116.9	8	402	-2		安田武広		佐々木勉	
除	4	4		パンナコッタ	牝3	54.0		松井伸也					---		計不			佐藤英明		三岡陽	
