rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	6	7		ドラゴンゲート	牡7	56.0		鮫島克也	0:52.6		2-1	35.3	1.2	1	500	12		三小田幸		平本敏夫	100.0
2	1	1		エリザベスセーラ	牝4	51.0		岩永千明	0:53.0	2.0	1-2	35.8	4.7	2	414	1		北村欣也		藤井陸治	30.0
3	3	3		オイカケマショウ	牡5	55.0		長田進仁	0:53.5	2.1/2	6-3	35.1	243.3	7	483	0		中野博		小田切光	10.0
4	2	2		ハクユウスターダム	牡6	56.0		真島正徳	0:53.7	1.1/4	3-4	35.8	33.9	4	503	-4		東眞市		Ｈ．Ｉコーポレーション	6.0
5	8	10		シゲルクロマグロ	牡6	56.0		山口勲	0:54.3	3.0	5-6	36.3	6.1	3	522	-25		九日俊光		森中蕃	4.0
6	4	4		ベルモントナイト	牝8	53.0		兒島真二	0:54.4	3/4	8-8	35.9	252.5	8	442	-2		柳井宏之		瀬戸年美	
7	7	8		オウノミチ	牡8	56.0		山下裕貴	0:54.6	1.0	10-10	35.6	166.2	6	482	1		中野博		小田切統二	
8	6	6		ウェーブキング	牡7	55.0		田中直人	0:54.7	1/2	9-9	35.8	287.8	10	517	4		大垣敏夫		野口幸八	
9	8	11		ベストワークス	セ6	55.0		吉田順治	0:54.7	クビ	11-11	35.3	72.1	5	455	-4		北村欣也		藤木隆之	
10	7	9		ヴィランドリー	牝6	52.0		出水拓人	0:54.8	1/2	4-5	36.8	300.7	11	464	-3		松島壽		（同）ＪＰＮ技研	
中	5	5		ヒカリマサムネ	牡9	56.0		村松翔太			7-7		265.0	9	471	-3		濱田一夫		馬場信一	
