rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	2	2		スカッターガン	牡3	56.0		五十嵐冬	1:15.3		4-1	39.4	6.7	4	512	-10		櫻井拓章		木部嚴生	30.0
2	7	7		ブロンディグラス	牝3	54.0		松井伸也	1:16.6	6.0	6-5	39.6	19.1	6	422	-2		山田和久		（有）石田牧場	8.4
3	6	6		ハイエベレスト	セ3	56.0		馬渕繁治	1:16.7	1/2	3-4	40.8	17.4	5	492	6		山中静治		吉橋一美	6.3
4	3	3		キタサンレイワ	牝3	54.0		落合玄太	1:16.9	1.0	1-1	41.2	2.1	1	504	-10		桧森邦夫		（有）大野商事	4.2
5	5	5		ゼンダンスネーク	牝3	52.0		仲原大生	1:17.0	1/2	6-5	40.0	24.1	7	462	0		小国博行		渡辺善男	2.1
6	4	4		ペンデュラム	牝6	54.0		黒澤愛斗	1:17.1	1/2	8-8	39.5	169.2	10	492	-6		安田武広		門別敏朗	
7	7	8		レヴリミット	牡6	56.0		岩橋勇二	1:17.3	3/4	8-9	39.7	125.5	9	538	0		千葉津代		宮永雅己	
8	8	9		スーパーヒル	牡4	56.0		亀井洋司	1:17.4	1/2	10-10	39.5	101.7	8	478	-4		谷口常信		富岡豊	
9	8	10		パンザーアタック	牡3	56.0		阿部龍	1:17.4	ハナ	5-5	41.0	6.7	3	454	0		櫻井拓章		小阪優友	
10	1	1		イゾラド	牝3	53.0		小野楓馬	1:17.9	2.1/2	1-3	42.2	3.1	2	448	4		小野望		杉浦和也	
