waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	trainer_id	trainer_name	weight	gain
1	1	2015106125	リュウノユキナ			00641	柴田善臣	01125	小野次郎	511	0
2	2	2015105676	モジアナフレイバー			05420	真島大輔	05727	福永敏	508	-8
3	3	2014105019	サブノジュニア			05380	矢野貴之	05607	堀千亜樹	530	-5
4	4	2018101489	アランバローズ			05199	左海誠二	05436	林正人	445	-4
5	5	2014106474	サンライズノヴァ			05299	吉原寛人	01002	音無秀孝	535	6
5	6	2017100491	ニュータウンガール			05171	岡部誠	05242	角田輝也	492	3
6	7	2015110017	モズスーパーフレア			01154	松若風馬	01002	音無秀孝	506	2
6	8	2015101553	フランシスコダイゴ			05488	本橋孝太	05609	小久保智	473	-5
7	9	2014100377	サクセスエナジー			01126	松山弘平	01078	北出成人	546	7
7	10	2013110083	ベストマッチョ			05342	森泰斗	05388	佐々木仁	491	-5
8	11	2014106361	クリノフウジン			05328	下原理	a02ca	橋本忠明	499	-7
8	12	2016105188	レッドルゼル			01088	川田将雅	00438	安田隆行	488	2
