	track	direction	distance	weather	going	start_at	title	grade	date	round	place	days	requirement	rule	単勝:的中	単勝:配当	単勝:人気	複勝_1:的中	複勝_1:配当	複勝_1:人気	複勝_2:的中	複勝_2:配当	複勝_2:人気	複勝_3:的中	複勝_3:配当	複勝_3:人気	枠連:的中	枠連:配当	枠連:人気	馬連:的中	馬連:配当	馬連:人気	ワイド_1:的中	ワイド_1:配当	ワイド_1:人気	ワイド_2:的中	ワイド_2:配当	ワイド_2:人気	ワイド_3:的中	ワイド_3:配当	ワイド_3:人気	馬単:的中	馬単:配当	馬単:人気	三連複:的中	三連複:配当	三連複:人気	三連単:的中	三連単:配当	三連単:人気	spacing_on_corner:1	spacing_on_corner:2	spacing_on_corner:3	spacing_on_corner:4	laptime	pacemaker
199807010101	ダ	左	1700	晴	良	09:50	4歳未勝利		1998-2-28	1	中京	1	4歳未勝利	牝(馬齢)	6	3830	7	6	580	7	15	230	4	11.0	110	1.0	4-8	3320	10	6-15	10080.0	24.0																							7.2 - 11.3 - 12.2 - 13.2 - 13.5 - 13.1 - 13.1 - 12.8 - 13.0	7.2 - 18.5 - 30.7 - 43.9 - 57.4 - 70.5 - 83.6 - 96.4 - 109.4 (7.2-7.2)
199807010102	ダ	左	1000	晴	良	10:15	4歳未勝利		1998-2-28	1	中京	1	4歳未勝利	(馬齢)	12	820	4	12	240	4	11	150	2	3.0	1,510	12.0	7-7	2130	8	11-12	2190.0	9.0																							12.6 - 11.0 - 12.0 - 12.2 - 12.6	12.6 - 23.6 - 35.6 - 47.8 - 60.4 (12.6-12.6)
199807010103	芝	左	2000	晴	良	10:40	4歳未勝利		1998-2-28	1	中京	1	4歳未勝利	(混)(馬齢)	16	1020	5	16	250	4	6	1,680	11	8.0	130	1.0	3-8	3820	18	6-16	32510.0	55.0																							12.5 - 10.9 - 11.4 - 12.6 - 12.4 - 12.2 - 12.2 - 12.4 - 12.6 - 12.7	12.5 - 23.4 - 34.8 - 47.4 - 59.8 - 72.0 - 84.2 - 96.6 - 109.2 - 121.9 (12.5-12.5)
199807010104	ダ	左	1700	晴	良	11:10	4歳未勝利		1998-2-28	1	中京	1	4歳未勝利	(馬齢)	1	230	1	1	120	1	2	120	2	6.0	200	5.0	1-2	400	1	1-2	390.0	1.0																							7.0 - 11.5 - 12.0 - 13.2 - 13.3 - 12.7 - 12.9 - 12.6 - 12.6	7.0 - 18.5 - 30.5 - 43.7 - 57.0 - 69.7 - 82.6 - 95.2 - 107.8 (7.0-7.0)
199807010105	芝	左	1800	晴	良	11:40	4歳新馬		1998-2-28	1	中京	1	4歳新馬	(混)(馬齢)	12	520	3	12	150	1	14	1,090	15	15.0	160	2.0	6-7	2180	12	12-14	21110.0	71.0																							12.9 - 12.4 - 13.5 - 13.4 - 13.5 - 12.3 - 11.7 - 11.1 - 11.3	12.9 - 25.3 - 38.8 - 52.2 - 65.7 - 78.0 - 89.7 - 100.8 - 112.1 (12.9-12.9)
199807010106	ダ	左	1700	晴	良	12:40	4歳以上500万下		1998-2-28	1	中京	1	4歳以上500万下	牝(別定)	5	1370	6	5	390	6	6	4,390	16	1.0	240	3.0	3-3	35080	34	5-6	46870.0	86.0																							7.1 - 11.3 - 11.8 - 12.8 - 13.0 - 12.6 - 12.9 - 12.8 - 12.9	7.1 - 18.4 - 30.2 - 43.0 - 56.0 - 68.6 - 81.5 - 94.3 - 107.2 (7.1-7.1)
199807010107	ダ	左	1600	晴	良	13:15	4歳以上500万下		1998-2-28	1	中京	1	4歳以上500万下	(別定)	13	300	2	13	140	1	4	590	9	9.0	280	4.0	3-8	1490	4	4-13	4090.0	16.0																							12.5 - 11.5 - 12.5 - 13.2 - 12.4 - 12.8 - 12.6 - 13.0	12.5 - 24.0 - 36.5 - 49.7 - 62.1 - 74.9 - 87.5 - 100.5 (12.5-12.5)
199807010108	ダ	左	1700	晴	良	13:50	4歳以上500万下		1998-2-28	1	中京	1	4歳以上500万下	(混)(別定)	14	320	1	14	150	1	5	390	7	6.0	230	4.0	3-7	1100	4	5-14	2650.0	10.0																							7.2 - 10.9 - 11.5 - 12.9 - 12.9 - 12.5 - 12.8 - 12.5 - 13.0	7.2 - 18.1 - 29.6 - 42.5 - 55.4 - 67.9 - 80.7 - 93.2 - 106.2 (7.2-7.2)
199807010109	芝	左	1800	晴	良	14:25	伊勢特別 		1998-2-28	1	中京	1	4歳以上500万下	(混)(別定)	2	450	2	2	160	1	16	250	3	8.0	720	11.0	1-8	2470	13	2-16	2350.0	5.0																							12.6 - 11.3 - 12.3 - 12.5 - 12.1 - 12.1 - 12.0 - 11.9 - 12.3	12.6 - 23.9 - 36.2 - 48.7 - 60.8 - 72.9 - 84.9 - 96.8 - 109.1 (12.6-12.6)
199807010110	ダ	左	1700	晴	良	15:00	瀬戸特別 		1998-2-28	1	中京	1	4歳以上900万下	(ハンデ)	3	330	1	3	160	2	15	370	6	14.0	140	1.0	2-8	1330	5	3-15	2610.0	7.0																							7.2 - 11.0 - 11.6 - 12.6 - 12.8 - 12.3 - 12.4 - 12.4 - 12.9	7.2 - 18.2 - 29.8 - 42.4 - 55.2 - 67.5 - 79.9 - 92.3 - 105.2 (7.2-7.2)
199807010201	ダ	左	1600	曇	良	09:50	4歳未勝利		1998-3-1	1	中京	2	4歳未勝利	[指](馬齢)	6	180	1	6	120	1	1	480	8	7.0	500	9.0	1-4	1830	8	1-6	1950.0	7.0																							12.9 - 11.7 - 12.9 - 13.0 - 13.1 - 13.3 - 12.9 - 13.2	12.9 - 24.6 - 37.5 - 50.5 - 63.6 - 76.9 - 89.8 - 103.0 (12.9-12.9)
199807010202	ダ	左	1000	曇	良	10:15	4歳未勝利		1998-3-1	1	中京	2	4歳未勝利	(混)[指](馬齢)	10	230	2	10	120	2	8	110	1	3.0	260	6.0	7-8	250	1	8-10	300.0	1.0																							12.5 - 11.0 - 12.1 - 12.1 - 12.4	12.5 - 23.5 - 35.6 - 47.7 - 60.1 (12.5-12.5)
199807010203	ダ	左	1700	曇	良	10:40	4歳未勝利		1998-3-1	1	中京	2	4歳未勝利	[指](馬齢)	2	280	1	2	130	1	10	290	5	9.0	140	3.0	2-7	520	3	2-10	1600.0	5.0																							7.1 - 11.1 - 12.0 - 13.4 - 12.7 - 12.6 - 13.2 - 13.0 - 13.3	7.1 - 18.2 - 30.2 - 43.6 - 56.3 - 68.9 - 82.1 - 95.1 - 108.4 (7.1-7.1)
199807010204	ダ	左	1000	曇	良	11:05	4歳新馬		1998-3-1	1	中京	2	4歳新馬	[指](馬齢)	2	700	4	2	190	2	4	230	5	1.0	220	4.0	1-2	780	2	2-4	1770.0	6.0																							12.7 - 10.9 - 12.2 - 12.6 - 12.9	12.7 - 23.6 - 35.8 - 48.4 - 61.3 (12.7-12.7)
199807010205	ダ	左	1700	曇	良	11:35	4歳以上500万下		1998-3-1	1	中京	2	4歳以上500万下	(父)[指](別定)	16	280	1	16	140	1	6	190	3	2.0	450	9.0	3-8	400	1	6-16	880.0	1.0																							7.2 - 11.2 - 11.6 - 12.5 - 12.5 - 12.7 - 13.3 - 13.1 - 12.8	7.2 - 18.4 - 30.0 - 42.5 - 55.0 - 67.7 - 81.0 - 94.1 - 106.9 (7.2-7.2)
199807010206	ダ	左	1000	曇	良	12:35	4歳以上500万下		1998-3-1	1	中京	2	4歳以上500万下	牝[指](別定)	10	1210	5	10	400	6	6	350	5	8.0	230	3.0	3-5	7170	27	6-10	10720.0	35.0																							12.4 - 10.8 - 12.0 - 12.3 - 12.6	12.4 - 23.2 - 35.2 - 47.5 - 60.1 (12.4-12.4)
