着順	枠番	馬番	単勝	人気	馬名	sex	age	weight	gain	斤量	タイム	着差	通過	上り	騎手	調教師	馬主	賞金(万円)	race_id
1	4	8	72.7	9.0	2014105017	牝	3	462.0	-6.0	52.0	70.0	0	4-4	37.0	1151	1132	629800	500.0	201703010301
2	7	14	1.5	1.0	2014105171	牡	3	476.0	-6.0	54.0	70.0	クビ	2-2	37.7	1153	1153	321006	200.0	201703010301
3	6	12	3.5	2.0	2014110015	牡	3	524.0	-10.0	56.0	70.5	3	3-3	37.9	1025	409	994002	130.0	201703010301
4	5	9	10.9	3.0	2014103134	牡	3	480.0	-4.0	56.0	70.6	クビ	1-1	38.3	1077	1003	785800	75.0	201703010301
5	6	11	20.0	4.0	2014102725	牡	3	430.0	-2.0	56.0	71.2	3.1/2	10-9	37.4	1117	428	254033	50.0	201703010301
6	4	7	21.6	5.0	2014104788	牡	3	478.0	0.0	55.0	71.3	3/4	6-5	37.9	1157	429	599033	0.0	201703010301
7	2	3	70.9	8.0	2014102130	牝	3	464.0	2.0	54.0	71.4	1/2	9-9	37.9	1091	1063	64700	0.0	201703010301
8	7	13	22.5	6.0	2014106279	牝	3	494.0	4.0	54.0	71.7	2	4-5	38.7	1144	1157	382004	0.0	201703010301
9	3	5	74.7	10.0	2014103324	牝	3	424.0	0.0	54.0	71.8	クビ	11-11	37.7	1140	392	841030	0.0	201703010301
10	2	4	114.8	13.0	2014106504	牝	3	454.0	-18.0	51.0	71.9	1/2	11-11	37.8	1164	1010	263006	0.0	201703010301
11	8	15	114.2	12.0	2014102722	牝	3	446.0	-14.0	52.0	71.9	アタマ	6-7	38.5	1163	379	935003	0.0	201703010301
12	1	2	221.8	16.0	2014101306	牝	3	456.0	4.0	51.0	72.1	1.1/4	6-7	38.7	1167	1141	136030	0.0	201703010301
13	3	6	77.3	11.0	2014100489	牡	3	424.0	-2.0	54.0	72.3	1	11-13	38.2	1147	1121	859002	0.0	201703010301
14	5	10	164.7	15.0	2014103710	牡	3	452.0	-2.0	56.0	72.4	3/4	14-15	37.9	1034	1040	674004	0.0	201703010301
15	1	1	145.8	14.0	2014104204	牝	3	484.0	0.0	54.0	72.9	3	14-13	38.4	1131	437	901007	0.0	201703010301
16	8	16	52.1	7.0	2014100364	牝	3	466.0	0.0	52.0	73.6	4	16-16	38.7	1149	359	393002	0.0	201703010301
1	5	10	4.3	1.0	2014101589	牝	3	474.0	12.0	52.0	70.2	0	2-2	35.7	1153	341	531006	500.0	201703010302
2	3	5	4.4	3.0	2014105398	牝	3	442.0	6.0	54.0	70.2	アタマ	1-1	35.9	1004	1131	274002	200.0	201703010302
3	4	7	4.3	2.0	2014105600	牝	3	422.0	4.0	54.0	70.4	1	5-3	35.5	1109	383	234008	130.0	201703010302
4	4	8	5.9	4.0	2014103462	牝	3	414.0	6.0	54.0	70.6	1.1/4	6-5	35.6	1140	1092	180800	75.0	201703010302
5	1	2	54.7	13.0	2014104079	牝	3	464.0	0.0	54.0	70.7	1/2	11-9	35.1	1144	436	491030	50.0	201703010302
6	2	3	45.6	11.0	2014103019	牝	3	422.0	-6.0	54.0	70.9	1.1/4	9-7	35.6	1108	1063	966002	0.0	201703010302
7	6	12	31.8	9.0	2014100293	牝	3	410.0	2.0	53.0	70.9	クビ	3-5	36.1	1152	1124	901007	0.0	201703010302
8	3	6	17.7	7.0	2014104614	牝	3	452.0	0.0	54.0	71.0	3/4	12-9	35.3	1091	1052	548033	0.0	201703010302
9	2	4	51.9	12.0	2014103145	牝	3	438.0	0.0	51.0	71.6	3.1/2	9-12	36.2	1169	1064	852030	0.0	201703010302
10	7	13	20.7	8.0	2014104004	牝	3	462.0	-2.0	53.0	71.8	1.1/4	6-7	36.8	1146	1151	329004	0.0	201703010302
11	1	1	173.7	16.0	2014104269	牝	3	428.0	-6.0	52.0	71.9	1/2	15-14	35.6	1151	1076	851009	0.0	201703010302
12	7	14	78.0	14.0	2014102746	牝	3	424.0	12.0	52.0	71.9	ハナ	3-4	37.1	1149	1150	172002	0.0	201703010302
13	8	15	107.1	15.0	2014106394	牝	3	458.0	-6.0	54.0	72.0	1/2	12-13	36.3	1143	1109	960030	0.0	201703010302
14	5	9	12.0	5.0	2014102358	牝	3	476.0	12.0	54.0	72.1	3/4	14-14	36.2	1019	1056	192009	0.0	201703010302
15	8	16	15.9	6.0	2014102498	牝	3	400.0	-2.0	51.0	72.1	ハナ	8-9	36.9	1161	1023	221030	0.0	201703010302
16	6	11	33.9	10.0	2014104727	牝	3	454.0	0.0	52.0	73.6	9	15-16	37.3	1163	1075	669007	0.0	201703010302
1	4	7	4.1	1.0	2014103359	牡	3	472.0	-2.0	54.0	108.2	0	4-4-3-3	39.1	1163	379	382004	500.0	201703010303
2	8	15	5.9	3.0	2014102002	牡	3	492.0	-2.0	56.0	108.2	クビ	2-2-2-1	39.4	1077	1086	338007	200.0	201703010303
3	4	6	5.9	4.0	2014102323	牡	3	446.0	0.0	56.0	108.6	2.1/2	4-4-3-3	39.5	1109	1074	897009	130.0	201703010303
4	2	2	13.6	6.0	2014100963	牡	3	484.0	-6.0	55.0	108.7	1/2	6-6-6-5	39.2	1152	1011	950006	75.0	201703010303
5	7	12	4.3	2.0	2014101563	牡	3	412.0	-6.0	55.0	108.7	クビ	8-10-7-6	39.0	1155	434	382004	50.0	201703010303
6	2	3	34.8	10.0	2014104408	牡	3	444.0	-2.0	56.0	109.0	1.3/4	14-14-15-14	38.2	1025	435	970007	0.0	201703010303
7	3	4	24.3	8.0	2014103419	牡	3	474.0	-8.0	56.0	109.3	1.1/2	8-9-11-10	39.2	1117	1027	877800	0.0	201703010303
8	5	8	33.2	9.0	2014102979	牡	3	464.0	4.0	55.0	109.3	クビ	13-13-13-10	38.7	1157	1155	523005	0.0	201703010303
9	8	14	6.8	5.0	2014102439	牡	3	458.0	0.0	55.0	109.4	クビ	11-11-9-8	39.5	1162	1114	274002	0.0	201703010303
10	1	1	171.2	15.0	2014103326	牡	3	490.0	-2.0	56.0	109.5	1/2	8-7-7-8	39.8	1135	356	137030	0.0	201703010303
11	7	13	55.0	12.0	2014102080	牡	3	468.0	0.0	56.0	110.2	4	1-1-1-2	41.4	1131	353	251800	0.0	201703010303
12	3	5	48.5	11.0	2014101321	牡	3	456.0	-8.0	56.0	110.3	3/4	14-14-13-12	39.7	1004	1090	514009	0.0	201703010303
13	5	9	100.0	13.0	2014103940	牡	3	436.0	-16.0	53.0	110.6	1.1/2	7-7-9-12	40.8	1169	1064	971033	0.0	201703010303
14	6	11	102.5	14.0	2014104075	牡	3	518.0	16.0	54.0	110.7	3/4	2-3-5-6	41.5	1147	1095	911008	0.0	201703010303
15	6	10	16.7	7.0	2014105648	牡	3	494.0	-4.0	56.0	111.6	5	12-12-11-14	41.5	1092	1026	905033	0.0	201703010303
1	5	10	4.4	2.0	2014103529	牝	3	468.0	-4.0	52.0	108.8	0	1-1-1-1	35.6	1147	1062	523005	500.0	201703010304
2	5	9	3.6	1.0	2014106099	牝	3	452.0	-10.0	53.0	108.8	アタマ	5-4-4-4	35.3	1157	1117	506800	200.0	201703010304
3	1	2	9.1	4.0	2014100705	牝	3	422.0	-6.0	54.0	109.3	3	2-2-2-2	35.9	1091	1080	716800	130.0	201703010304
4	4	8	13.6	7.0	2014100206	牝	3	446.0	-10.0	52.0	109.3	ハナ	3-3-2-2	35.9	1153	1100	494800	75.0	201703010304
5	3	5	11.0	6.0	2014106190	牝	3	420.0	-6.0	53.0	109.3	クビ	9-9-10-10	35.4	1162	399	441007	50.0	201703010304
6	7	14	10.7	5.0	2014105722	牝	3	474.0	-6.0	54.0	109.4	1/2	6-6-7-6	35.7	1077	1086	75800	0.0	201703010304
7	2	3	77.5	12.0	2014105742	牝	3	438.0	8.0	51.0	109.5	1/2	6-6-7-7	35.8	1161	1077	847030	0.0	201703010304
8	6	11	48.7	10.0	2014103809	牝	3	442.0	-4.0	54.0	109.8	2	12-12-13-12	35.5	1109	1074	122008	0.0	201703010304
9	2	4	17.0	8.0	2014105540	牝	3	486.0	10.0	54.0	109.8	アタマ	3-4-4-5	36.3	1095	1119	415800	0.0	201703010304
10	3	6	4.5	3.0	2014100344	牝	3	460.0	0.0	54.0	110.0	1	9-9-10-10	36.0	1092	1026	677009	0.0	201703010304
11	8	16	57.7	11.0	2014106202	牝	3	410.0	-12.0	54.0	110.2	1.1/2	9-9-7-9	36.4	1144	1074	808800	0.0	201703010304
12	4	7	31.7	9.0	2014101164	牝	3	396.0	-6.0	54.0	110.4	1.1/4	15-12-4-7	36.8	1019	1135	372033	0.0	201703010304
