waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	trainer_id	trainer_name	weight	gain
1	1	2018106159	ニューフィー			a0395	永井孝典	a029e	田村彰啓	440	-2
2	2	2015101962	カフジブルー			a0488	大山龍太	a03a2	石橋満	491	6
3	3	2017106379	ポーカークイーン			05581	松木大地	05268	溝橋利喜	444	0
4	4	2018106845	サンプリマ			05338	渡瀬和幸	a0378	木村健	474	-4
5	5	2016100123	ビナドール			a0489	佐々木世	a03c3	永島太郎	459	13
6	6	2018100177	ラブムーン			05597	鴨宮祥行	05590	長倉功	437	1
7	7	2018104759	クラブジャズ			a048a	長尾翼玖	a029e	田村彰啓	434	6
7	8	2016100118	ミヤビアーク			05567	大柿一真	05466	山口浩幸	457	3
8	9	2018100095	ナムラスパロー			05217	田中学	05266	田中道夫	415	-4
8	10	2018104179	タケマルスワロー			05474	竹村達也	05590	長倉功	527	0
