rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	8	11		ハグラー	セ6	56.0		阿部英俊	1:42.4		3-3-1-1	39.5	1.6	1	482	-3		佐々木由		谷謙介	30.0
2	2	2		アドマイヤサン	セ4	56.0		山本政聡	1:43.1	4.0	7-7-5-3	39.7	8.1	3	444	0		小西重征		松井淳二	7.8
3	7	8		ブラボーウォーム	牝6	54.0		高松亮	1:43.2	1/2	2-2-1-2	40.3	4.1	2	492	9		斉藤雄一		大野春男	4.2
4	8	10		オーダシティー	牡7	56.0		鈴木祐	1:43.3	クビ	10-10-8-5	39.4	10.6	5	535	7		小林俊彦		山下勇	3.0
5	6	6		ネイチャータイム	牡4	55.0		岩本怜	1:43.6	2.0	6-6-3-4	40.4	10.3	4	452	1		三野宮通		熊谷孝也	1.5
6	1	1		マイアヴァロン	牡10	56.0		陶文峰	1:45.2	10.0	11-11-11-8	40.6	150.7	10	487	-6		工藤裕孝		小橋亮太	
7	5	5		シャイニーキャット	牡4	56.0		関本淳	1:45.4	1.0	4-4-7-9	42.2	30.0	6	485	-9		晴山厚司		小林昌志	
8	4	4		スイングリーダー	牝9	54.0		高橋悠里	1:45.4	クビ	1-1-6-7	42.4	168.8	11	451	4		畠山信一		由利一郎	
9	6	7		コスモローイエット	セ5	56.0		坂口裕一	1:45.7	2.0	5-5-4-6	42.5	44.9	7	476	5		村上昌幸		芦信雄	
10	3	3		ドルメロ	牡7	56.0		山本聡哉	1:46.1	2.1/2	9-9-9-10	42.0	65.2	8	488	4		畠山信一		吉田勝利	
11	7	9		シュヴァルミニョン	牝5	54.0		木村暁	1:49.0	大	8-8-10-11	44.9	124.1	9	437	7		千葉博次		谷謙介	
