rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	2	2		グラミス	牝4	52.0		宮下瞳	1:31.6		1-1-1	39.7	8.8	5	469	-3		安部幸夫		小林伸幸	30.0
2	7	7		ワンライン	牝4	51.0		浅野皓大	1:31.8	1.0	5-4-2	39.5	13.7	6	408	-1		今津博之		（有）静内白井牧場	9.6
3	3	3		テディボーイ	牡4	56.0		村上弘樹	1:31.9	3/4	10-10-5	38.4	34.8	7	462	-3		藤ヶ崎一		片岡信賢	5.4
4	4	4		タマモキャーンズ	牝4	54.0		水野翔	1:32.4	2.1/2	3-3-4	40.1	3.4	2	475	-8		藤ヶ崎一		服部康夫	3.6
5	1	1		スーパーラッド	牡7	56.0		丹羽克輝	1:33.4	5.0	9-9-9	40.4	217.4	10	504	4		錦見勇夫		西川尚	2.4
6	5	5		パドクロア	牝4	54.0		渡辺竜也	1:34.1	3.0	7-6-3	41.8	7.7	4	436	-1		井手上慎		吉田勝利	
7	8	10		ウイッチクイーン	牝4	54.0		大畑雅章	1:34.7	3.0	6-7-6	42.2	2.9	1	522	-2		川西毅		杉山忠国	
8	7	8		オペラサンデー	牡5	56.0		戸部尚実	1:34.8	1/2	4-5-8	42.5	166.9	9	455	-6		成田明		戸部政彦	
9	6	6		スマートアイビス	牡5	56.0		丸山真一	1:35.6	4.0	2-2-7	43.6	3.8	3	485	-10		坂口義幸		（株）ボンズ	
10	8	9		プレンフルール	牝4	54.0		加藤利征	1:36.1	2.1/2	8-8-10	43.2	124.3	8	448	0		竹口勝利		田井信之	
