rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	2	3		スリーポイント	牡4	56.0		本田正重	1:13.7		2-2	37.4	15.1	6	453	-1		嶋田幸晴		谷岡真喜	100.0
2	4	8		エイコウノカケハシ	牡7	56.0		笹川翼	1:14.0	1.1/2	3-3	37.6	2.0	1	500	4		森下淳平		野島泰	40.0
3	8	15		ホーミー	牡6	55.0		藤本現暉	1:14.1	1/2	1-1	37.9	5.6	2	474	-1		納谷和玖		陣内豊	25.0
4	2	4		アイリュミエール	牝5	54.0		達城龍次	1:14.3	1.0	9-8	37.1	46.9	13	480	-2		蛯名雄太		益子けい子	15.0
5	1	2		アトラエンテ	牡4	56.0		矢野貴之	1:14.9	3.0	4-4	38.4	9.2	3	523	1		福田真広		杉山忠国	10.0
6	8	16		メガビックジョン	牡7	54.0		吉井章	1:15.1	1.0	5-5	38.5	10.9	4	464	6		渡辺和雄		山田武雄	
7	5	9		ルベライト	牡4	56.0		加藤和博	1:15.7	3.0	12-10	38.2	136.5	16	478	-3		高岩孝敏		井上久光	
8	5	10		ヤマジュンロッキー	牡4	56.0		柏木健宏	1:15.7	クビ	6-6	39.1	34.5	10	494	4		小野寺晋		山下洵一郎	
9	4	7		カイトフレイバー	牡7	56.0		坂井英光	1:15.8	3/4	15-15	37.6	23.2	7	478	-5		月岡健二		尾田信夫	
10	7	13		イロハ	牝5	54.0		本橋孝太	1:15.9	クビ	11-11	38.6	121.1	15	453	1		福永敏		（株）ニッシン	
11	6	11		コスモサビク	牡7	56.0		早田秀治	1:16.1	1.0	13-14	38.3	30.6	8	484	-3		柏木一夫		寺嶋博史	
12	1	1		スプリングホープ	牡5	56.0		繁田健一	1:16.4	1.1/2	13-13	38.6	43.8	12	454	-5		荒井朋弘		松嶋良治	
13	3	5		マルリーコナン	牡6	56.0		山崎良	1:16.4	ハナ	7-7	39.6	31.4	9	472	-3		橋本和馬		森山泰子	
14	3	6		オモウツボ	牝4	54.0		西啓太	1:16.4	クビ	10-12	39.1	67.5	14	502	8		荒井朋弘		（有）門脇	
15	7	14		ライモンド	牡4	56.0		和田譲治	1:20.5	大	16-16	42.1	43.0	11	498	6		森下淳平		辻牧場	
中	6	12		キングカーティス	牡7	56.0		的場文男			8-9		12.3	5	473	2		久保田信		豊島愛子	
