waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	trainer_id	trainer_name	weight	gain
1	1	2019110084	キミコソシャチョウ	牡2	54.0	05212	Ｍデムーロ	00427	森	490	0
2	2	2019103512	シャンダス	牡2	54.0	01162	木幡巧	01008	杉浦	464	0
3	3	2019105552	ローシャムパーク	牡2	54.0	01179	菅原明	01162	田中博	486	0
4	4	2019110023	タイムトゥゴー	牡2	54.0	01122	三浦	01179	鈴木慎	502	0
5	5	2019104354	フェリシダ	牝2	54.0	01092	津村	01118	高柳瑞	438	0
6	6	2019104579	キャンデセント	牡2	54.0	01014	福永	01055	藤原英	466	0
7	7	2019100461	ハコダテジョー	牡2	54.0	01150	石川	01020	相沢	456	0
7	8	2019101896	ラフシー	牡2	54.0	01075	田辺	01102	大竹	526	0
8	9	2019104329	マリノプリエール	牝2	51.0	01188	永野	01023	伊藤圭	470	0
8	10	2019105076	フォーグッド	牡2	54.0	05386	戸崎圭	00399	国枝	506	0
