rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	7	8		クロオビ	牡7	705.0		阿部武臣	2:08.8				2.1	1	1039	4		久田守		佐藤豊	25.0
2	5	5		ピンチハチャンス	牡5	700.0		鈴木恵介	2:10.1				5.8	4	986	-2		服部義幸		松本憲治	8.7
3	8	9		サカノハマナカ	牡5	705.0		村上章	2:11.3				50.9	8	1091	11		田上忠夫		（株）大阪畜産	5.0
4	2	2		ゴールデンカイザー	牡5	695.0		金田利貴	2:12.2				5.3	3	1041	-9		金田勇		組）リノレーシング	2.2
5	6	6		ニセコヒカル	牝4	680.0		藤野俊一	2:15.1				24.6	7	1048	10		平田義弘		堀忠一	1.5
6	7	7		サクセスホープ	牡8	700.0		松本秀克	2:19.4				58.4	9	992	-18		坂本東一		氏原守男	
7	8	10		カブトゴールド	牡10	705.0		西謙一	2:27.2				5.2	2	1105	-5		西弘美		（株）北西ファーム	
8	1	1		クイーンヴォラ	牝5	680.0		渡来心路	2:37.1				21.6	6	992	11		坂本東一		（株）アービレック	
9	3	3		ナカゼンダッテ	牝5	685.0		赤塚健仁	2:53.3				88.8	10	995	-5		西弘美		高田和廣	
10	4	4		シャンハイオトメ	牝5	685.0		船山蔵人	2:59.2				10.3	5	1102	5		平田義弘		浅倉功	
