日付	天気	R	頭数	枠番	馬番	オッズ	人気	着順	斤量	馬場	タイム	着差	通過	ペース	上り	place	race_id	race_name	movie	jockey	field	distance	weight	gain	bounty
2022/03/06	晴	7	16	4	8	3.9	1	1	57.0	良	1:33.3	-0.6	6-5	34.5-35.3	34.7	阪神	202209010807	4歳以上1勝クラス	202209010807	01126	芝	1600	526	-6	770.0
2022/02/19	小雨	8	12	6	7	5.8	2	6	57.0	良	1:34.9	0.1	7-8	36.8-34.1	33.7	阪神	202209010308	4歳以上1勝クラス	202209010308	01126	芝	1600	532	4	0.0
2021/10/31	晴	10	18	3	5	4.7	1	4	55.0	良	1:22.6	0.1	10-8	35.2-35.6	35.1	新潟	202104050810	十日町特別(1勝クラス)	202104050810	01168	芝	1400	528	6	160.0
2021/10/02	晴	7	16	3	6	21.0	7	4	55.0	良	1:33.1	0.5	2-2-2	35.2-34.1	34.4	中京	202107050807	3歳以上1勝クラス	202107050807	01154	芝	1600	522	6	110.0
2021/09/12	曇	12	18	3	6	16.4	8	3	55.0	良	1:21.3	0.2	1-1	34.5-34.8	35.0	中京	202107050212	3歳以上1勝クラス	202107050212	01154	芝	1400	516	-8	190.0
2021/07/25	晴	3	18	7	15	11.1	7	1	56.0	良	1:20.9	-0.1	3-3	33.9-35.4	35.1	新潟	202104030203	3歳未勝利	202104030203	01126	芝	1400	524	0	510.0
2021/07/04	曇	2	18	4	8	10.3	4	5	56.0	良	1:07.7	0.6	7-7	32.1-35.0	35.0	小倉	202110030202	3歳未勝利	202110030202	01018	芝	1200	524	4	51.0
2021/05/15	曇	5	18	8	16	5.6	2	11	56.0	良	1:21.4	0.9	11-9	33.3-35.8	35.6	中京	202107030305	3歳未勝利	202107030305	01154	芝	1400	520	12	0.0
2021/02/27	晴	3	16	4	7	3.4	1	12	56.0	良	1:30.1	4.0	3-5	35.2-38.7	42.3	阪神	202109010503	3歳未勝利	202109010503	01154	ダ	1400	508	-4	0.0
2020/12/12	曇	4	10	8	10	3.2	2	4	55.0	良	1:34.3	0.2	6-5	35.2-35.1	34.9	阪神	202009060304	2歳未勝利	202009060304	01154	芝	1600	512	0	77.0
2020/11/21	晴	3	13	2	2	7.8	4	4	55.0	良	1:21.6	0.4	10-10	34.5-35.4	34.9	阪神	202009050503	2歳未勝利	202009050503	01154	芝	1400	512	0	77.0
2020/11/07	曇	3	17	1	1	40.9	8	3	55.0	良	1:21.2	0.8	6-6	34.2-34.6	34.7	阪神	202009050103	2歳未勝利	202009050103	01154	芝	1400	512	6	103.5
2020/09/19	晴	5	12	7	9	11.3	5	6	54.0	良	1:10.8	0.9	10-10	35.4-34.5	34.3	中京	202007020305	2歳新馬	202007020305	01154	芝	1200	506	0	0.0
