rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	5	5		ミドゥス	牝3	54.0		酒井忍	1:30.6		1-1-1-1	39.7	2.2	1	444	5		海馬澤司		神田成二	120.0
2	2	2		サンリード	牝3	54.0		橋本直哉	1:31.9	6.0	4-4-4-3	40.5	21.0	7	427	-7		海馬澤司		斉藤直樹	42.0
3	3	3		カシノキハル	牝3	51.0		赤津和希	1:32.2	1.1/2	2-2-3-4	40.8	13.1	5	447	-2		鹿沼良和		柏木務	24.0
4	8	9		アルジャディ	牝3	54.0		高橋哲也	1:32.2	ハナ	3-3-2-2	41.1	5.7	3	411	-4		箕輪武		（株）ＳＫＴ	18.0
5	7	8		イエローリボン	牝3	51.0		篠谷葵	1:32.4	1.0	6-6-7-5	40.7	4.1	2	455	1		藤原智行		加藤鈴幸	12.0
6	1	1		ミハルプリンセス	牝3	54.0		内田利雄	1:32.7	1.1/2	9-9-6-6	40.9	26.6	9	419	-4		箕輪武		（有）カネショウ	
7	8	10		ウッティンケリー	牡3	56.0		吉留孝司	1:33.2	2.1/2	5-5-5-7	41.7	19.8	6	459	1		岡田一男		内山和樹	
8	7	7		ケルサス	牝3	54.0		寺島憂人	1:34.6	7.0	7-7-9-9	42.5	7.4	4	436	2		水野貴史		杉浦和也	
9	4	4		ドラゴンヴィーナス	牝3	54.0		岡部誠	1:35.0	2.0	8-8-8-8	42.9	25.0	8	404	1		柘榴浩樹		梁川正	
除	6	6		サノチナ	牝3	50.0		中島良美					---		401	-5		川島豊		（株）ファーストビ	
