日付	天気	R	頭数	枠番	馬番	オッズ	人気	着順	斤量	馬場	タイム	着差	通過	ペース	上り	place	race_id	race_name	movie	jockey_id	jockey_name	field	distance	weight	gain	bounty
2021/09/22	雨	12	12	3	3	5.1	3	4	54.0	良	1:20.7	0.3	7-6-7-6	0.0-39.9	39.7	園田	202150092212	C1	movie.html?race_id=202150092212	05390	吉村智洋	ダ	1230	439	4	12.0
2021/08/26	曇	12	12	6	8	8.9	4	7	54.0	良	1:32.2	1.0	10-10-8-8	0.0-38.9	38.4	園田	202150082612	C1一	movie.html?race_id=202150082612	05390	吉村智洋	ダ	1400	435	-2	0.0
2021/01/21	晴	12	12	3	3	5.1	2	2	54.0	良	1:31.5	0.7	9-9-10-10	0.0-38.9	38.3	姫路	202151012112	B2一	movie.html?race_id=202151012112	05364	大山真吾	ダ	1400	437	-2	28.0
2020/12/29	晴	10	12	8	11	3.9	2	5	54.0	稍	1:21.1	0.6	8-8-6-5	0.0-40.2	39.6	園田	202050122910	オッズパーク杯B2	movie.html?race_id=202050122910	05390	吉村智洋	ダ	1230	439	1	8.0
2020/12/02	晴	9	8	1	1	10.0	5	3	54.0	良	1:20.3	0.3	7-7-7-7	0.0-39.5	38.7	園田	202050120209	B2	movie.html?race_id=202050120209	05364	大山真吾	ダ	1230	438	1	14.0
2020/11/05	晴	10	12	7	10	16.9	5	6	54.0	良	1:31.9	1.4	8-8-7-7	0.0-38.9	39.4	園田	202050110510	B2	movie.html?race_id=202050110510	05364	大山真吾	ダ	1400	437	-1	0.0
2020/10/14	晴	10	12	6	8	4.2	2	3	54.0	良	1:32.7	0.6	3-3-3-3	0.0-38.8	39.1	園田	202050101410	南あわじ市ゆめるん特	movie.html?race_id=202050101410	05390	吉村智洋	ダ	1400	438	0	14.0
2020/09/18	曇	10	11	1	1	2.9	1	1	54.0	良	1:32.1	-0.4	6-6-6-6	0.0-40.0	39.4	園田	202050091810	C1	movie.html?race_id=202050091810	05390	吉村智洋	ダ	1400	438	4	70.0
2020/04/21	晴	12	12	5	5	2.0	1	4	54.0	重	1:20.0	0.6	7-7-7-5	0.0-39.2	39.2	園田	202050042112	C1	movie.html?race_id=202050042112	05364	大山真吾	ダ	1230	434	-3	7.0
2020/03/31	曇	11	12	4	4	2.7	1	2	55.0	稍	1:18.4	0.0	8-7-6-4	0.0-38.9	38.4	園田	202050033111	C1	movie.html?race_id=202050033111	05364	大山真吾	ダ	1230	437	-7	19.6
2020/03/10	雨	11	12	2	2	9.8	5	1	54.0	不	1:17.0	-0.2	8-8-7-4	0.0-38.1	37.3	園田	202050031011	C1	movie.html?race_id=202050031011	05364	大山真吾	ダ	1230	444	1	50.0
2019/12/27	晴	4	16	3	5	8.8	3	8	54.0	重	1:17.1	1.6	12-10	36.4-39.1	38.6	大井	201944122704	C2十　11	movie.html?race_id=201944122704	05488	本橋孝太	ダ	1200	443	3	0.0
2019/12/02	曇	7	16	4	7	7.5	4	5	54.0	不	1:16.0	0.3	12-11	36.4-39.3	38.3	大井	201944120207	C212　13	movie.html?race_id=201944120207	05488	本橋孝太	ダ	1200	440	5	10.0
2019/11/13	曇	5	14	5	8	11.5	5	6	53.0	良	1:45.5	1.1	5-6-5-4	38.1-40.6	41.1	大井	201944111305	初冬特別競走	movie.html?race_id=201944111305	05559	藤田凌	ダ	1600	435	13	0.0
2019/08/31	晴	3	18	8	18	38.1	11	12	54.0	稍	2:03.6	1.5	9-9-12-11	36.3-35.3	36.0	新潟	201904021103	3歳未勝利	201904021103	01162	木幡巧也	芝	2000	422	2	0.0
2019/08/11	晴	4	14	3	4	11.9	5	3	54.0	良	2:00.3	0.4	12-12-12-10	35.1-36.5	35.8	新潟	201904020604	3歳未勝利	201904020604	01075	田辺裕信	芝	2000	420	0	130.0
2019/06/23	曇	3	16	2	4	28.5	7	6	54.0	重	1:48.4	0.6	8-12-12	34.7-36.2	35.5	東京	201905030803	3歳未勝利	201905030803	01075	田辺裕信	芝	1800	420	12	0.0
2019/03/03	雨	5	18	2	3	37.1	9	12	54.0	重	2:07.3	2.7	5-7-6-7	35.9-38.9	40.8	小倉	201910010805	3歳未勝利	201910010805	01038	中谷雄太	芝	2000	408	-2	0.0
2019/02/23	晴	3	16	2	4	61.1	12	8	54.0	良	1:49.6	0.7	5-3-4-3	36.2-36.4	36.6	小倉	201910010503	3歳未勝利	201910010503	01038	中谷雄太	芝	1800	410	-2	0.0
2019/02/03	曇	7	18	7	15	32.5	9	11	54.0	良	1:23.2	0.9	15-14	34.9-35.2	35.0	中京	201907010607	3歳未勝利	201907010607	01124	国分恭介	芝	1400	412	2	0.0
2018/10/14	曇	1	12	3	3	14.2	4	8	54.0	稍	1:23.3	1.2	9-9	35.0-34.9	34.9	東京	201805040501	2歳未勝利	201805040501	01092	津村明秀	芝	1400	410	-4	0.0
2018/09/29	小雨	5	16	1	2	17.8	4	5	54.0	良	1:37.1	0.5	7-7-8	36.7-35.1	35.0	中山	201806040805	2歳新馬	201806040805	01150	石川裕紀	芝	1600	414	0	70.0
