日付	天気	R	頭数	枠番	馬番	オッズ	人気	着順	斤量	馬場	タイム	着差	通過	ペース	上り	place	race_id	race_name	movie	jockey_id	jockey_name	field	distance	weight	gain	bounty
2022/03/13	曇	12	15	5	9	198.3	15	6	54.0	良	1:25.4	0.5	2-1	34.5-38.1	38.6	阪神	202209011012	4歳以上2勝クラス	202209011012	01202	鷲頭虎太	ダ	1400	538	-2	0.0
2021/11/14	晴	12	15	7	12	31.8	9	15	57.0	良	1:28.5	3.9	4-7	34.2-38.3	41.8	阪神	202109050412	ドンカスターC(2勝クラス)	202109050412	01174	岩田望来	ダ	1400	540	4	0.0
2021/09/26	曇	9	13	4	5	111.8	12	9	57.0	良	1:34.3	1.0	2-2-2	35.0-35.3	36.1	中山	202106040709	木更津特別(2勝クラス)	202106040709	01174	岩田望来	芝	1600	536	29	0.0
2020/09/16	曇	10	11	5	5	2.9	2	1	57.0	稍	1:43.6	0.0	2-2-2-2	38.3-38.8	38.5	川崎	202045091610	セプテンバースター賞	movie.html?race_id=202045091610	05342	森泰斗	ダ	1600	507	-11	400.0
2020/08/26		10	0	7	12				57.0							川崎	202045082610	オーガストスター賞	movie.html?race_id=202045082610	05342	森泰斗	ダ	1600	計不		0.0
2020/07/26	曇	12	15	8	14	22.0	10	12	56.0	稍	1:12.7	2.1	7-9	34.2-36.4	37.7	新潟	202004020212	3歳以上1勝クラス	202004020212	01165	森裕太朗	ダ	1200	518	8	0.0
2020/04/18	曇	8	16	3	6	6.5	3	6	57.0	不	1:24.1	0.4	4-4	34.1-37.7	37.7	阪神	202009020708	4歳以上1勝クラス	202009020708	01156	加藤祥太	ダ	1400	510	-6	0.0
2020/04/04	晴	7	11	7	8	33.1	7	4	57.0	稍	1:24.9	0.6	2-2	34.7-37.5	38.0	阪神	202009020307	4歳以上1勝クラス	202009020307	01156	加藤祥太	ダ	1400	516	-4	110.0
2020/03/21	晴	12	11	4	4	20.4	7	7	57.0	良	1:26.8	1.4	2-2	34.5-38.4	39.1	阪神	202009010812	4歳以上1勝クラス	202009010812	01156	加藤祥太	ダ	1400	520	18	0.0
2019/08/11	晴	8	11	7	9	19.6	5	11	54.0	良	1:49.5	2.6	4-4-8-9	31.2-37.5	39.6	小倉	201910020608	3歳以上1勝クラス	201910020608	01154	松若風馬	ダ	1700	502	6	0.0
2019/07/14	小雨	8	16	6	11	33.7	10	12	54.0	重	1:58.7	2.8	2-2-2-2	29.7-35.9	38.6	中京	201907030608	3歳以上1勝クラス	201907030608	01154	松若風馬	ダ	1900	496	-14	0.0
2019/03/02	晴	6	11	6	7	34.2	6	11	56.0	稍	1:56.8	4.6	1-1-2-2	36.7-37.4	42.0	阪神	201909010306	3歳500万下	201909010306	01126	松山弘平	ダ	1800	510	-4	0.0
2019/01/27	晴	4	8	1	1	3.6	2	7	56.0	良	1:55.3	1.4	6-6-6-6	36.7-38.5	39.3	京都	201908020204	3歳500万下	201908020204	01126	松山弘平	ダ	1800	514	-4	0.0
2019/01/05	曇	2	16	1	1	3.0	1	1	56.0	良	1:55.6	-0.5	1-1-1-1	38.0-37.7	37.7	京都	201908010102	3歳未勝利	201908010102	01126	松山弘平	ダ	1800	518	18	500.0
2018/09/29	雨	5	14	7	11	3.8	2	6	54.0	重	1:51.7	0.8	4-4	36.3-36.0	36.4	阪神	201809040805	2歳新馬	201809040805	01126	松山弘平	芝	1800	500	0	0.0
