	track	direction	distance	weather	going	start_at	title	grade	date	round	place	days	requirement	rule	単勝:的中	単勝:配当	単勝:人気	複勝_1:的中	複勝_1:配当	複勝_1:人気	複勝_2:的中	複勝_2:配当	複勝_2:人気	複勝_3:的中	複勝_3:配当	複勝_3:人気	枠連:的中	枠連:配当	枠連:人気	馬連:的中	馬連:配当	馬連:人気	ワイド_1:的中	ワイド_1:配当	ワイド_1:人気	ワイド_2:的中	ワイド_2:配当	ワイド_2:人気	ワイド_3:的中	ワイド_3:配当	ワイド_3:人気	枠単:的中	枠単:配当	枠単:人気	馬単:的中	馬単:配当	馬単:人気	三連複:的中	三連複:配当	三連複:人気	三連単:的中	三連単:配当	三連単:人気	spacing_on_corner:1	spacing_on_corner:2	spacing_on_corner:3	spacing_on_corner:4	laptime	pacemaker
201845013009	ダ	左	1500	晴	稍重	15:00	マイスターチャレンジ 		2018-1-30	12	川崎	2	(別定)		4	190	1	4.0	130	1.0	3.0	1,040	11.0	5.0	480	8.0	3-3	5010.0	22.0	3-4	5220	17	3-4	2,070	22	4-5	820	7	3-5	6,400	54	3=>3	5390.0	22.0	4=>3	6970	24	3-4-5	22260	75	4=>3=>5	99430	319	1143651472912113108	1143651472911213108	(11,4),(14,12),3,6,5,7,9,2,1,8,13,10	4113126521479811310	6.1 - 11.6 - 13.7 - 14.5 - 12.7 - 13.0 - 13.8 - 13.2	6.1 - 17.7 - 31.4 - 45.9 - 58.6 - 71.6 - 85.4 - 98.6 (31.4-40.0)
201845013010	ダ	左	1500	晴	稍重	15:35	ジャニュアリーフラワ 		2018-1-30	12	川崎	2	(別定)		2	680	4	2.0	180	2.0	1.0	190	4.0	9.0	580	7.0	1-2	1360.0	6.0	1-2	1260	6	1-2	500	6	2-9	2,080	25	1-9	1,770	16	2=>1	2750.0	11.0	2=>1	2790	12	1-2-9	8690	30	2=>1=>9	39730	126	10,(6,4),8,2,7,1,9,3,11,5	6,10,4,2,8,1,7,9,3,11-5	6104218791135	6214109385711	6.1 - 11.3 - 12.5 - 13.6 - 12.4 - 13.7 - 14.2 - 12.8	6.1 - 17.4 - 29.9 - 43.5 - 55.9 - 69.6 - 83.8 - 96.6 (29.9-40.7)
201845013101	ダ	左	1400	晴	稍重	10:50	C3六　七		2018-1-31	12	川崎	3			2	440	2	2.0	130	2.0	3.0	120	1.0	1.0	160	3.0	2-3	710.0	1.0	2-3	670	1	2-3	280	1	1-2	380	4	1-3	290	2	2=>3	1600.0	3.0	2=>3	1540	2	1-2-3	1040	1	2=>3=>1	5020	3	3248110711695	3,2,4,(1,8),10,7,(6,11),9,5	3241018791165	3,(4,2),10,1,7,8,9,11,5,6	13.0 - 13.3 - 14.1 - 12.5 - 13.4 - 14.1 - 12.9	13.0 - 26.3 - 40.4 - 52.9 - 66.3 - 80.4 - 93.3 (40.4-40.4)
201845013102	ダ	左	1400	晴	稍重	11:20	C3六　七		2018-1-31	12	川崎	3			5	120	1	5.0	100	1.0	8.0	210	5.0	4.0	120	2.0	5-7	990.0	5.0	5-8	950	4	5-8	330	4	4-5	180	2	4-8	690	9	5=>7	1360.0	6.0	5=>8	1090	4	4-5-8	1390	4	5=>8=>4	5410	16	5,1,9,8,(2,6),4,3,10,7	51982643107	5,1,(8,9),6,2,4,10,3,7	51849210673	13.2 - 12.4 - 13.4 - 12.1 - 13.6 - 13.9 - 13.0	13.2 - 25.6 - 39.0 - 51.1 - 64.7 - 78.6 - 91.6 (39.0-40.5)
201845013103	ダ	左	1500	晴	稍重	11:50	富士通フロンテック賞		2018-1-31	12	川崎	3			3	1180	3	3.0	190	4.0	10.0	100	1.0	12.0	210	5.0	3-7	310.0	1.0	3-10	340	1	3-10	160	1	3-12	640	8	10-12	220	2	3=>7	2320.0	6.0	3=>10	2060	9	3-10-12	690	1	3=>10=>12	8910	29	345102912811716	3,4,5,2,10,9,12-8,11,7,1,6	310245912781116	310212978114651	6.2 - 11.1 - 12.6 - 13.8 - 12.1 - 13.2 - 13.4 - 13.2	6.2 - 17.3 - 29.9 - 43.7 - 55.8 - 69.0 - 82.4 - 95.6 (29.9-39.8)
201845013104	ダ	左	1400	晴	稍重	12:20	白銀の世界・八幡平マ		2018-1-31	12	川崎	3			11	2390	8	11.0	430	6.0	2.0	530	8.0	7.0	4,750	11.0	2-8	5770.0	16.0	2-11	14460	33	2-11	3,550	32	7-11	14,200	47	2-7	23,290	53	8=>2	12260.0	33.0	11=>2	25690	67	2-7-11	237240	155	11=>2=>7	1538230	923	181012257311469	181012253711496	181021231197546	1,(11,2),3,10,7,9,8,4,6,12,5	12.6 - 12.3 - 13.5 - 12.3 - 13.7 - 14.4 - 13.2	12.6 - 24.9 - 38.4 - 50.7 - 64.4 - 78.8 - 92.0 (38.4-41.3)
201845013105	ダ	左	1400	晴	稍重	12:50	奇跡のSPAT4プレ		2018-1-31	12	川崎	3			5	440	2	5.0	160	3.0	7.0	130	1.0	8.0	210	5.0	5-6	490.0	3.0	5-7	660	2	5-7	240	1	5-8	660	10	7-8	340	3	5=>6	1090.0	5.0	5=>7	1350	4	5-7-8	1620	7	5=>7=>8	8450	27	59211768412103	5,9,2,11,6,7,8,4,12,(3,10)	5,9,11,(2,7),6,8,12,4,10,3	5,9,7,(8,11),2,(4,6),12,3,10	12.7 - 12.3 - 13.5 - 12.1 - 13.4 - 13.6 - 13.1	12.7 - 25.0 - 38.5 - 50.6 - 64.0 - 77.6 - 90.7 (38.5-40.1)
201845013106	ダ	左	900	晴	稍重	13:20	よみうりランド「ハシ		2018-1-31	12	川崎	3			9	200	1	9.0	130	2.0	10.0	120	1.0	1.0	310	6.0	7-7	230.0	1.0	9-10	210	1	9-10	180	1	1-9	550	8	1-10	530	7	7=>7	250.0	1.0	9=>10	410	1	1-9-10	1290	4	9=>10=>1	3120	7			101296541321178.0	109126541327811.0	6.8 - 10.9 - 12.2 - 13.1 - 12.5	6.8 - 17.7 - 29.9 - 43.0 - 55.5 (29.9-37.8)
201845013107	ダ	左	1400	晴	稍重	13:50	引退馬協会20周年記		2018-1-31	12	川崎	3			1	480	2	1.0	190	3.0	3.0	160	2.0	8.0	750	9.0	1-3	1630.0	5.0	1-3	1400	5	1-3	510	5	1-8	2,520	22	3-8	2,050	20	1=>3	3300.0	11.0	1=>3	2930	8	1-3-8	12960	38	1=>3=>8	49110	135	791031161451228	7,9,10,3,11,6,1,4,5,(2,12),8	7,(9,10),(3,6,11),5,1,4,8,12,2	739101611458122	12.8 - 12.9 - 14.0 - 12.0 - 13.0 - 14.1 - 12.9	12.8 - 25.7 - 39.7 - 51.7 - 64.7 - 78.8 - 91.7 (39.7-40.0)
201845013108	ダ	左	1500	晴	稍重	14:20	ジョイホース浜松賞		2018-1-31	12	川崎	3			9	290	2	9.0	140	1.0	12.0	230	4.0	10.0	320	5.0	7-8	590.0	2.0	9-12	1200	3	9-12	450	3	9-10	540	5	10-12	940	14	7=>8	980.0	2.0	9=>12	2000	5	9-10-12	3640	12	9=>12=>10	13770	37	12,7,4,10,9,6,(2,3,11),8,5,1	127104692311851	12,7,10,(4,6,9,11),3,2,8,5,1	12,10,7,(6,9),11,4,2,3,8,(5,1)	6.0 - 11.0 - 12.9 - 13.9 - 12.3 - 13.2 - 14.0 - 13.4	6.0 - 17.0 - 29.9 - 43.8 - 56.1 - 69.3 - 83.3 - 96.7 (29.9-40.6)
201845013109	ダ	左	1400	晴	稍重	14:55	ガーネットフラワー賞 		2018-1-31	12	川崎	3	(別定)		11	430	1	11.0	170	4.0	3.0	160	1.0	1.0	170	3.0	3-8	1350.0	7.0	3-11	1520	8	3-11	490	2	1-11	620	11	1-3	600	10	8=>3	2630.0	10.0	11=>3	2530	6	1-3-11	3000	12	11=>3=>1	15250	39	3114651987210	3114561978210	3,11,4,5,6,(1,9),7,8,10,2	3,11,5,(1,4),(7,6),9,10,8,2	12.7 - 12.1 - 13.6 - 11.9 - 13.1 - 14.3 - 14.3	12.7 - 24.8 - 38.4 - 50.3 - 63.4 - 77.7 - 92.0 (38.4-41.7)
201845020101	ダ	左	1400	曇	稍重	11:00	3歳6　ロ		2018-2-1	12	川崎	4	50万円以上93万円未満		3	810	4	3.0	160	4.0	7.0	100	1.0	1.0	130	3.0	3-7	700.0	3.0	3-7	580	3	3-7	250	3	1-3	450	6	1-7	210	2	3=>7	2010.0	9.0	3=>7	2080	8	1-3-7	910	3	3=>7=>1	7050	26	1,9,(2,6),4,7,3,8,5	192647385	719628435	(1,7),2,9,(4,8),3,6,5	12.7 - 12.7 - 15.1 - 13.0 - 12.7 - 14.3 - 13.4	12.7 - 25.4 - 40.5 - 53.5 - 66.2 - 80.5 - 93.9 (40.5-40.4)
201845020102	ダ	左	1400	曇	稍重	11:30	3歳5　イ		2018-2-1	12	川崎	4	50万円以上93万円未満		1	530	3	1.0	200	3.0	7.0	280	4.0	8.0	360	7.0	1-6	780.0	4.0	1-7	1780	9	1-7	570	8	1-8	1,050	15	7-8	1,230	17	1=>6	1300.0	7.0	1=>7	3250	16	1-7-8	5140	25	1=>7=>8	23520	94	1,(5,6),7,11,8,9,4,3,10	1,(5,6),7,11,8,9,4,3-10	1,6,9,7,5,11,8,4,3-10	1,9,6,7,8,11,3,4,5-10	13.0 - 12.4 - 14.1 - 12.6 - 13.3 - 14.1 - 13.8	13.0 - 25.4 - 39.5 - 52.1 - 65.4 - 79.5 - 93.3 (39.5-41.2)
201845020103	ダ	左	900	曇	稍重	12:00	スパート賞		2018-2-1	12	川崎	4			11	1230	4	11.0	300	4.0	1.0	410	5.0	4.0	420	6.0	1-8	2730.0	11.0	1-11	6410	21	1-11	1,490	19	4-11	1,860	21	1-4	1,790	20	8=>1	5170.0	19.0	11=>1	12920	39	1-4-11	17880	53	11=>1=>4	104830	278			11,10,1,(6,9),4,5,12,8,(2,7),3	111104562912837	7.0 - 10.6 - 12.2 - 12.9 - 13.2	7.0 - 17.6 - 29.8 - 42.7 - 55.9 (29.8-38.3)
201845020104	ダ	左	1400	曇	稍重	12:30	C3四　五		2018-2-1	12	川崎	4			6	350	2	6.0	170	2.0	12.0	530	8.0	4.0	190	4.0	5-8	490.0	1.0	6-12	5790	20	6-12	2,530	25	4-6	430	2	4-12	2,550	26	5=>8	960.0	1.0	6=>12	9940	35	4-6-12	8230	26	6=>12=>4	58300	187	12,11,6,(2,8),(4,9,10),(1,3),5,7	12-11,6,(2,8),(4,10),(1,9),3,5,7	12,11,6,(2,8),10,4,1,(9,3),5,7	12,11,6,2,4,1,8,10,(5,9),3,7	13.4 - 12.4 - 13.6 - 12.1 - 13.1 - 14.1 - 13.8	13.4 - 25.8 - 39.4 - 51.5 - 64.6 - 78.7 - 92.5 (39.4-41.0)
201845020105	ダ	左	1400	雨	稍重	13:00	C3四　五		2018-2-1	12	川崎	4			2	150	1	2.0	100	1.0	1.0	120	2.0	7.0	200	6.0	1-2	280.0	1.0	1-2	230	1	1-2	170	1	2-7	350	4	1-7	500	8	2=>1	440.0	1.0	2=>1	380	1	1-2-7	780	4	2=>1=>7	2150	3	1087294165113	1087924165113	10,8,7,9,2,4,1,(6,5),(3,11)	10,(2,7),(1,8),4,(6,5,9),3,11	12.8 - 12.0 - 13.6 - 12.1 - 13.7 - 14.7 - 13.2	12.8 - 24.8 - 38.4 - 50.5 - 64.2 - 78.9 - 92.1 (38.4-41.6)
201845020106	ダ	左	1600	雨	稍重	13:30	若竹特別 		2018-2-1	12	川崎	4	253万円以上		7	1500	5	7.0	170	3.0	14.0	220	5.0	3.0	120	1.0	5-8	2470.0	9.0	7-14	5900	15	7-14	990	11	3-7	400	4	3-14	390	3	5=>8	5350.0	20.0	7=>14	15590	35	3-7-14	2600	8	7=>14=>3	44090	121	1,7,(2,14),5,3,13,8,6,4,9,10,11	17214531386491011	17145231381064911	(1,7),14,3,(8,10),2,5,4,6,13,11,9	12.6 - 11.9 - 13.1 - 13.6 - 12.1 - 13.2 - 14.1 - 13.9	12.6 - 24.5 - 37.6 - 51.2 - 63.3 - 76.5 - 90.6 - 104.5 (37.6-41.2)
201845020201	ダ	左	1400	曇	不良	11:00	3歳8　ロ		2018-2-2	12	川崎	5	50万円未満		4	120	1	4.0	100	1.0	7.0	140	4.0	1.0	140	3.0	4-7	310.0	2.0	4-7	320	2	4-7	140	1	1-4	150	2	1-7	290	5	4=>7	390.0	2.0	4=>7	440	2	1-4-7	360	1	4=>7=>1	1060	2	487653110	487651310	4,(8,1),7,6,5,10,3	4,1,7,8,5,6-10-3	13.4 - 13.1 - 14.5 - 11.9 - 12.7 - 13.4 - 12.8	13.4 - 26.5 - 41.0 - 52.9 - 65.6 - 79.0 - 91.8 (41.0-38.9)
201845020202	ダ	左	1400	曇	不良	11:30	3歳7　イ		2018-2-2	12	川崎	5	50万円未満		12	940	3	12.0	290	4.0	9.0	640	6.0	2.0	670	8.0	7-8	2020.0	8.0	9-12	9510	22	9-12	2,570	24	2-12	2,410	23	2-9	3,770	29	8=>7	3280.0	14.0	12=>9	10340	31	2-9-12	60860	86	12=>9=>2	279560	420	241297181036511	249127181031165	249127110381156	2,(12,9),4,7,1,3,10,11,8-(5,6)	13.1 - 13.1 - 14.2 - 12.1 - 13.1 - 14.5 - 13.1	13.1 - 26.2 - 40.4 - 52.5 - 65.6 - 80.1 - 93.2 (40.4-40.7)
201845020203	ダ	左	1500	曇	不良	12:00	拓・あさみ結婚記念		2018-2-2	12	川崎	5			4	280	2	4.0	120	1.0	8.0	120	2.0	7.0	380	6.0	4-6	410.0	2.0	4-8	360	1	4-8	140	1	4-7	880	8	7-8	960	10	4=>6	920.0	5.0	4=>8	790	1	4-7-8	2820	7	4=>8=>7	9430	29	471139108612251	4,7,11,9,3,(8,10),6,12,2,5,1	4,7,9,10,8,11,(3,6),12,5,2,1	479810116351212	6.4 - 12.1 - 13.4 - 13.8 - 11.9 - 13.1 - 14.3 - 13.7	6.4 - 18.5 - 31.9 - 45.7 - 57.6 - 70.7 - 85.0 - 98.7 (31.9-41.1)
201845020204	ダ	左	1400	曇	不良	12:30	◎夏希〇一実・祝!社		2018-2-2	12	川崎	5			11	280	2	11.0	130	2.0	8.0	110	1.0	1.0	200	4.0	7-8	270.0	1.0	8-11	370	1	8-11	170	1	1-11	560	9	1-8	370	3	8=>7	650.0	1.0	11=>8	750	2	1-8-11	1240	4	11=>8=>1	4610	7	1110481752639	(10,11),4,8,5,1,7,2,6,3,9	10,11,8,5,4,(1,7),2,(3,9),6	(10,11),8,1,5,(4,2),7,9,3-6	12.8 - 12.2 - 13.3 - 12.3 - 13.8 - 14.2 - 14.3	12.8 - 25.0 - 38.3 - 50.6 - 64.4 - 78.6 - 92.9 (38.3-42.3)
201845020205	ダ	左	1400	曇	不良	13:00	福岡の千鶴28歳生誕		2018-2-2	12	川崎	5			12	340	1	12.0	160	1.0	4.0	870	10.0	2.0	550	8.0	4-8	5340.0	19.0	4-12	6990	26	4-12	2,720	34	2-12	1,190	16	2-4	6,920	54	8=>4	16380.0	43.0	12=>4	13290	47	2-4-12	36040	108	12=>4=>2	172280	528	471218610113259	4,7,1,12,8,6,10,11,(2,3),5,9	4,7,12,1,8,6,(3,10),2,5,11,9	4,12,7,6,1,2,3,5,8,10,9-11	13.2 - 12.9 - 14.0 - 12.2 - 12.8 - 14.1 - 13.9	13.2 - 26.1 - 40.1 - 52.3 - 65.1 - 79.2 - 93.1 (40.1-40.8)
201845020206	ダ	左	900	曇	不良	13:30	紫閃賞		2018-2-2	12	川崎	5			1	130	1	1.0	100	1.0	5.0	170	3.0	2.0	130	2.0	1-5	620.0	4.0	1-5	520	2	1-5	260	3	1-2	200	1	2-5	930	12	1=>5	950.0	4.0	1=>5	700	3	1-2-5	900	2	1=>5=>2	2790	4			(1,2),8,9,10,5,6,4,3,11,7	1298510643711	6.7 - 10.9 - 11.7 - 12.9 - 12.8	6.7 - 17.6 - 29.3 - 42.2 - 55.0 (29.3-37.4)
201845020207	ダ	左	1500	曇	不良	14:00	雪晴賞		2018-2-2	12	川崎	5	178万円以上253万円未満		6	460	2	6.0	170	2.0	13.0	150	1.0	1.0	270	7.0	5-8	460.0	1.0	6-13	660	1	6-13	270	1	1-6	550	6	1-13	650	7	5=>8	970.0	3.0	6=>13	1560	2	1-6-13	1500	2	6=>13=>1	7970	7	13,6,12,8,1,7,2,11,10,3,(4,5),9	13612817211103459	13,6,12,8,1-2,(11,7),10,5,3,9,4	13,6,(8,1),12,2,11,10,3,(4,5),9,7	5.9 - 11.4 - 13.0 - 14.0 - 12.3 - 13.4 - 14.6 - 14.2	5.9 - 17.3 - 30.3 - 44.3 - 56.6 - 70.0 - 84.6 - 98.8 (30.3-42.2)
201845022601	ダ	左	1400	曇	良	11:20	C313　ロ		2018-2-26	13	川崎	1			3	130	1	3.0	120	2.0	7.0	110	1.0							3-7	170	1	3-7	120	1	3-5	350	6	5-7	610	9				3=>7	250	1	3-5-7	1290	5	3=>7=>5	1910	6	357621	357612	3,5,7,6,2=1	35762	13.0 - 13.6 - 13.8 - 12.6 - 14.0 - 13.6 - 13.1	13.0 - 26.6 - 40.4 - 53.0 - 67.0 - 80.6 - 93.7 (40.4-40.7)
201845022602	ダ	左	1400	曇	良	11:50	C312　イ		2018-2-26	13	川崎	1			8	530	4	8.0	140	1.0	5.0	280	7.0	6.0	150	3.0				5-8	2290	15	5-8	520	9	6-8	290	2	5-6	440	6				8=>5	4770	30	5-6-8	1900	6	8=>5=>6	16680	84	73428561	73428561	78643521	8,7,5,6,4,2,(3,1)	12.7 - 12.4 - 13.5 - 12.7 - 13.8 - 13.9 - 14.1	12.7 - 25.1 - 38.6 - 51.3 - 65.1 - 79.0 - 93.1 (38.6-41.8)
201845022603	ダ	左	900	曇	良	12:20	チーター賞		2018-2-26	13	川崎	1			10	310	2	10.0	150	2.0	9.0	370	7.0	1.0	280	6.0	7-7	4390.0	18.0	9-10	3470	16	9-10	1,190	17	1-10	820	11	1-9	1,980	22	7=>7	3780.0	19.0	10=>9	5820	26	1-9-10	9810	32	10=>9=>1	52020	175			193115102746128	1,9,3,(2,11),10,7,5,4,6,12,8	6.8 - 11.1 - 12.1 - 13.3 - 12.6	6.8 - 17.9 - 30.0 - 43.3 - 55.9 (30.0-38.0)
201845022604	ダ	左	1400	曇	良	12:50	3歳5		2018-2-26	13	川崎	1	115万円以上144万円未満		5	100	1	5.0	120	1.0	6.0	480	7.0	9.0	330	6.0	5-5	1210.0	6.0	5-6	1540	7	5-6	690	8	5-9	570	5	6-9	4,980	31	5=>5	910.0	6.0	5=>6	1750	7	5-6-9	2900	16	5=>6=>9	9000	35	569124211131087	569122411110387	569122411038117	5,6,9,2,12,1,10,4,8,3,(11,7)	13.1 - 12.8 - 14.6 - 12.8 - 13.4 - 13.7 - 12.5	13.1 - 25.9 - 40.5 - 53.3 - 66.7 - 80.4 - 92.9 (40.5-39.6)
201845022605	ダ	左	1400	曇	良	13:20	3歳4		2018-2-26	13	川崎	1	144万円以上177万円未満		11	490	3	11.0	140	2.0	8.0	120	1.0	3.0	210	4.0	6-8	330.0	1.0	8-11	370	2	8-11	220	2	3-11	850	11	3-8	420	5	8=>6	910.0	3.0	11=>8	1040	4	3-8-11	1470	4	11=>8=>3	7320	20	11,9,12,2,10,(3,8),6,1,7,4,5	11,9,12,2,10,8,6,3,(1,7),4,5	11,9,12,8,2,(10,6),3,5,7,1,4	119812261035714	13.2 - 12.7 - 14.0 - 12.6 - 13.5 - 14.3 - 12.7	13.2 - 25.9 - 39.9 - 52.5 - 66.0 - 80.3 - 93.0 (39.9-40.5)
201845022701	ダ	左	1400	晴	良	11:20	3歳7　ロ		2018-2-27	13	川崎	2	39万円以上115万円未満		10	2040	6	10.0	240	6.0	8.0	100	1.0	3.0	120	2.0	7-8	1090.0	5.0	8-10	2140	9	8-10	570	8	3-10	750	11	3-8	200	1	8=>7	2980.0	17.0	10=>8	6780	22	3-8-10	2630	9	10=>8=>3	31480	109	12853497106	12583497106	1,2,(5,8),3,4,9,10,7,6	1,2,8,(5,3),4,(9,10),7,6	12.9 - 12.6 - 14.0 - 12.4 - 13.1 - 14.6 - 13.9	12.9 - 25.5 - 39.5 - 51.9 - 65.0 - 79.6 - 93.5 (39.5-41.6)
