waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	trainer_id	trainer_name	weight	gain
1	1	2018103617	メイショウクラーク			05543	山田祥雄	a02e8	竹下太	450	6
2	2	2018102388	キタノレスリーズ			05435	柿原翔	05177	藤ヶ崎一	441	-3
3	3	2018102445	マサノムサシ			a0035	尾崎章生	a02e8	竹下太	454	1
4	4	2018106445	リアルインパルス			05164	藤原良一	05131	井上哲	443	-2
5	5	2018102923	ナムラケプラー			05370	大畑雅章	05486	今津博之	466	2
6	6	2018101831	シュヴァルマラン			00839	戸部尚実	05281	塚田隆男	478	-2
6	7	2018100733	アップケーダイヤ			05557	加藤聡一	05279	宮本仁	441	0
7	8	2018100622	ディープパープル			a02e0	村上弘樹	05486	今津博之	440	4
7	9	2018103666	プーフルフル			a023e	友森翔太	a03ea	宇都英樹	423	-1
8	10	2018103607	プリンセスキャット			a01b4	加藤誓二	00849	地辺幸一	393	5
8	11	2018105217	ゴールドレッグス			05489	今井貴大	a030a	安部幸夫	502	2
