rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	8	12		ショウナンラスボス	牡2	54.0		野中悠太	1:12.9		2-3	36.6	3.9	1	482	0		奥村武		国本哲秀	700.0
2	5	5		エンテレケイア	牡2	54.0		木幡巧也	1:13.0	3/4	7-3	36.4	4.8	3	490	0		岩戸孝樹		小田吉男	280.0
3	7	9		ラブリークイーン	牝2	54.0		蛯名正義	1:13.0	クビ	2-2	36.8	12.5	6	462	0		田中清隆		坂巻勝彦	180.0
4	4	4		ハンデンディオーネ	牝2	54.0		岩部純二	1:13.2	1.1/4	1-1	37.1	70.3	10	410	0		石毛善彦		坂田行夫	110.0
5	2	2		アッシュグレー	牝2	54.0		杉原誠人	1:13.4	1.1/4	7-7	36.7	78.4	11	446	0		南田美知		ミルファーム	70.0
6	5	6		スターマン	牡2	54.0		北村友一	1:13.4	ハナ	4-3	37.0	4.8	2	434	0		宗像義忠		坂巻勝彦	
7	3	3		トキノワンカラット	牝2	54.0		石橋脩	1:13.4	ハナ	5-3	36.9	9.2	5	412	0		竹内正洋		田中準市	
8	7	10		ヴォンタリエール	牝2	54.0		柴田大知	1:14.2	5.0	7-7	37.5	18.0	8	458	0		蛯名利弘		ビッグレッドファーム	
9	6	7		ウキウキホリデー	牝2	54.0		国分優作	1:14.8	3.1/2	5-7	38.3	33.8	9	470	0		松永康利		ビッグレッドファーム	
10	1	1		ナムラアダーラ	牝2	54.0		丸田恭介	1:14.8	クビ	10-7	38.0	7.0	4	448	0		石栗龍彦		奈村睦弘	
11	8	11		パンナコッタ	牝2	51.0		小林凌大	1:15.7	5.0	11-11	38.1	92.1	12	418	0		根本康広		田頭勇貴	
12	6	8		フィジータイム	牡2	54.0		吉田豊	1:16.1	2.1/2	12-12	38.2	14.6	7	456	0		佐藤吉勝		スピードファーム	
