rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	8	10		ブラックアーメット	牡3	56.0		岩田望来	1:25.2		2-2	37.4	3.6	2	508	0		角田晃一		窪田芳郎	730.0
2	7	8		レディステディゴー	牡3	56.0		鮫島克駿	1:25.5	2.0	2-2	37.7	10.4	5	514	12		浅見秀一		社台レースホース	290.0
3	7	7		レッドソルダード	牡3	56.0		福永祐一	1:25.6	1/2	1-1	37.8	3.7	3	486	8		須貝尚介		東京ホースレーシング	180.0
4	3	3		メイショウマンサク	牝3	54.0		太宰啓介	1:25.6	ハナ	9-8	37.1	43.0	10	524	-2		石橋守		松本好隆	110.0
5	2	2		アルーブルト	牡3	56.0		幸英明	1:25.7	3/4	5-5	37.7	2.9	1	440	0		西浦勝一		ディアレストクラブ	73.0
6	8	9		リキサントライ	牡3	56.0		池添謙一	1:26.1	2.1/2	6-5	38.0	23.3	7	506	2		池添兼雄		ハイパワー商事	
7	1	1		レイクリエイター	牡3	56.0		和田竜二	1:26.2	クビ	8-7	38.0	9.4	4	488	-8		浜田多実		松岡隆雄	
8	4	4		マーチリリー	牝3	54.0		藤岡佑介	1:27.2	6.0	6-9	39.1	20.9	6	488	0		牧浦充徳		手嶋美季	
9	5	5		クールシャワー	牡3	55.0		富田暁	1:28.2	6.0	2-2	40.4	37.2	9	472	6		清水久詞		川上哲司	
10	6	6		カシノレオ	牡3	56.0		松山弘平	1:29.5	8.0	9-10	41.1	26.6	8	484	-8		鈴木孝志		柏木務	
