	track	direction	distance	weather	going	start_at	title	grade	date	round	place	days	requirement	rule	単勝:的中	単勝:配当	単勝:人気	複勝_1:的中	複勝_1:配当	複勝_1:人気	複勝_2:的中	複勝_2:配当	複勝_2:人気	馬連:的中	馬連:配当	馬連:人気	ワイド_1:的中	ワイド_1:配当	ワイド_1:人気	ワイド_2:的中	ワイド_2:配当	ワイド_2:人気	ワイド_3:的中	ワイド_3:配当	ワイド_3:人気	馬単:的中	馬単:配当	馬単:人気	三連複:的中	三連複:配当	三連複:人気	三連単:的中	三連単:配当	三連単:人気	spacing_on_corner:1	spacing_on_corner:2	spacing_on_corner:3	spacing_on_corner:4	laptime	pacemaker	複勝_3:的中	複勝_3:配当	複勝_3:人気	枠連:的中	枠連:配当	枠連:人気
201430042312	ダ	右	1200	晴	良	20:40	北斗盃〔H2〕	G	2014-4-23	1	門別	1	(馬齢)		7.0	370.0	2.0	7.0	120.0	2.0	4.0	100	1.0	4-7	200.0	1.0	4-7	150	1.0	7-11	380	5.0	4-11	250	3.0	7=>4	400.0	2.0	4-7-11	520.0	2.0	7=>4=>11	2660.0	5.0			(6,8),12,7,11,(9,10),(2,3,4),5,1	(6,8),7,12,11,(2,9,4),(3,10),(1,5)			11.0	150	4.0	4-6	170.0	1.0
201430042401	ダ	右	1200	晴	良	15:10	3歳以上C4ー5		2014-4-24	1	門別	2	(馬齢)		4.0	740.0	6.0	4.0	180.0	4.0	10.0	160	3.0	4-10	2480.0	8.0	4-10	500	5.0	3-4	1,240	14.0	3-10	730	9.0	4=>10	620.0	2.0	3-4-10	4330.0	16.0	4=>10=>3	22050.0	73.0			(5,10),12,11,9,4,3,6,1,8,7,2	(5,10),12,(11,9,4),3,(1,6,7),(2,8)			3.0	220	6.0	4-7	1800.0	8.0
201430042402	ダ	右	1700	晴	良	15:40	3歳以上C4ー4		2014-4-24	1	門別	2	(馬齢)		6.0	540.0	3.0	6.0	140.0	1.0	11.0	250	5.0	6-11	1140.0	3.0	6-11	490	5.0	4-6	4,050	35.0	4-11	4,280	37.0	6=>11	2430.0	12.0	4-6-11	13450.0	47.0	6=>11=>4	83040.0	286.0	(2,3),6,7,11,12,1,4,5,9,10,8	236711121459108	3,(2,6),7,11,(1,12),(5,9),4,(10,8)	3,6,2,7,11,(1,12),(5,9),4,(10,8)			4.0	890	9.0	5-8	830.0	5.0
201430042403	ダ	右	1000	晴	良	16:10	3歳条件未勝利		2014-4-24	1	門別	2	(馬齢)		11.0	340.0	1.0	11.0	110.0	1.0	3.0	140	3.0	3-11	500.0	2.0	3-11	230	1.0	7-11	330	5.0	3-7	280	4.0	11=>3	770.0	2.0	3-7-11	880.0	3.0	11=>3=>7	4220.0	8.0			11,3,(4,5,7),(6,10),(2,8),1,9	11,3,(4,7),(5,6),(2,1),(8,10),9			7.0	150	4.0	3-8	370.0	1.0
201430042404	ダ	右	1200	晴	良	16:40	3歳条件未勝利		2014-4-24	1	門別	2	(馬齢)		1.0	200.0	1.0	1.0	140.0	1.0	5.0	180	4.0	1-5	750.0	3.0	1-5	430	5.0	1-10	880	11.0	5-10	780	10.0	1=>5	980.0	4.0	1-5-10	2340.0	9.0	1=>5=>10	6540.0	18.0			1,(4,5),10,(3,6,12),(11,7,9,8),2	1,5,(4,10),(11,3,6),12,(7,8),2,9			10.0	360	7.0	1-5	720.0	3.0
201430042405	ダ	右	1700	晴	良	17:10	3歳条件1?4ー1		2014-4-24	1	門別	2	(別定)		6.0	1470.0	7.0	6.0	270.0	5.0	10.0	160	1.0	6-10	3560.0	13.0	6-10	950	9.0	6-9	1,860	22.0	9-10	1,190	14.0	6=>10	8620.0	35.0	6-9-10	12000.0	41.0	6=>10=>9	64840.0	238.0	(2,6),10,(1,5),8,(3,9),4,7	26101589347	(2,6,10),9,1,(3,5),7,(8,4)	(6,10),(2,9),1,(3,5),7,4,8			9.0	410	7.0	6-8	1340.0	5.0
201430042406	ダ	右	1000	晴	良	17:45	3歳以上C4ー4		2014-4-24	1	門別	2	(馬齢)		8.0	150.0	1.0	8.0	110.0	1.0	6.0	330	7.0	6-8	830.0	3.0	6-8	430	5.0	4-8	510	7.0	4-6	1,690	23.0	8=>6	820.0	3.0	4-6-8	1590.0	3.0	8=>6=>4	3770.0	5.0			(3,5),8,(4,10),(1,11),(6,9),7-2	(3,5),8,4,10,1,6,9,11,7,2			4.0	220	4.0	6-7	320.0	1.0
201430042407	ダ	右	1200	晴	良	18:15	3歳以上C4ー3		2014-4-24	1	門別	2	(馬齢)		10.0	470.0	2.0	10.0	180.0	2.0	12.0	250	5.0	10-12	3020.0	12.0	10-12	870	11.0	8-10	2,710	25.0	8-12	1,970	20.0	10=>12	4660.0	17.0	8-10-12	10140.0	34.0	10=>12=>8	65460.0	194.0			(8,10),(4,5,11,12,9),3,(1,7),6,2	8,(4,10),12,(3,5,11,9),7,1,6,2			8.0	920	8.0	7-8	710.0	2.0
201430042408	ダ	右	1200	晴	良	18:45	福寿草特別 		2014-4-24	1	門別	2	(別定)		6.0	3730.0	9.0	6.0	730.0	8.0	2.0	170	2.0	2-6	8400.0	19.0	2-6	2,410	24.0	6-10	2,080	21.0	2-10	510	4.0	6=>2	24980.0	52.0	2-6-10	15240.0	46.0	6=>2=>10	142040.0	318.0			(4,5),7,2,9,(1,10,8),6,(3,11)	(4,5),2,(7,9),(1,10),8,6,11,3			10.0	170	3.0	2-6	3340.0	16.0
201430042409	ダ	右	1200	晴	良	19:20	リーディングジョッキ 		2014-4-24	1	門別	2	(馬齢)		3.0	870.0	5.0	3.0	320.0	5.0	12.0	170	2.0	3-12	2740.0	11.0	3-12	1,040	13.0	3-11	3,590	30.0	11-12	1,270	16.0	3=>12	8350.0	29.0	3-11-12	11960.0	42.0	3=>12=>11	88360.0	271.0			7,(10,12),(2,5,3),(4,8),11,6,(1,9)	7,(2,10,12),3,5,(11,8),4,6,(1,9)			11.0	900	9.0	3-8	1750.0	7.0
201430042410	ダ	右	1700	晴	良	19:55	リーディングジョッキ 		2014-4-24	1	門別	2	(馬齢)		5.0	350.0	3.0	5.0	180.0	3.0	6.0	200	4.0	5-6	1760.0	7.0	5-6	850	11.0	4-5	980	12.0	4-6	1,170	14.0	5=>6	3150.0	13.0	4-5-6	3900.0	16.0	5=>6=>4	18450.0	70.0	3,(1,5),8,(7,9),6,2,4	351879624	5,3,(1,8,7,6),2,4,9	5,6,(1,7),8,2,3,4-9			4.0	440	6.0	5-6	2060.0	10.0
201430042411	ダ	右	1200	晴	良	20:35	クロフネ・プレミアム 		2014-4-24	1	門別	2	(別定)		6.0	560.0	2.0	6.0	170.0	2.0	7.0	220	4.0	6-7	1340.0	6.0	6-7	420	5.0	4-6	350	3.0	4-7	450	6.0	6=>7	2640.0	10.0	4-6-7	970.0	4.0	6=>7=>4	7780.0	18.0			5,6,8,10,2,4,7,(9,11),1	5,6,8,(2,10),(7,4),9,11,1			4.0	180	3.0	6-6	1150.0	4.0
201430042901	ダ	右	1000	晴	良	15:10	3歳条件未勝利		2014-4-29	1	門別	3	(馬齢)		4.0	280.0	1.0	4.0	150.0	3.0	6.0	110	1.0	4-6	620.0	2.0	4-6	400	4.0	4-8	460	5.0	6-8	550	6.0	4=>6	800.0	3.0	4-6-8	1010.0	4.0	4=>6=>8	3020.0	8.0			2,(6,8,7),3,4-(1,5)	(2,7),(6,8),(4,3)-1,5			8.0	150	4.0			
201430042902	ダ	右	1200	晴	良	15:40	3歳以上C4ー5		2014-4-29	1	門別	3	(馬齢)		1.0	200.0	1.0	1.0	100.0	1.0	10.0	110	2.0	1-10	450.0	2.0	1-10	200	2.0	1-3	180	1.0	3-10	440	6.0	1=>10	690.0	2.0	1-3-10	750.0	3.0	1=>10=>3	2310.0	7.0			(8,7,10),1,4,9,6,3,(2,5)	(8,7,10),1-4,9,6,3,(2,5)			3.0	140	3.0	1-8	540.0	2.0
201430042903	ダ	右	1200	晴	良	16:10	3歳条件未勝利		2014-4-29	1	門別	3	(馬齢)		6.0	540.0	2.0	6.0	150.0	3.0	1.0	120	1.0	1-6	390.0	1.0	1-6	290	1.0	6-12	1,790	22.0	1-12	1,110	15.0	6=>1	1460.0	4.0	1-6-12	2910.0	12.0	6=>1=>12	13590.0	40.0			1,(4,11),6,2,(9,8,7),5,12,(3,10)	1,(6,4,11),(9,8,7),5,2,12,10,3			12.0	300	6.0	1-5	420.0	1.0
201430042904	ダ	右	1200	晴	良	16:45	JRA認定フレッシュ		2014-4-29	1	門別	3	(馬齢)		5.0	350.0	2.0	5.0	120.0	3.0	6.0	100	1.0	5-6	430.0	2.0	5-6	180	2.0	3-5	120	1.0	3-6	180	3.0	5=>6	890.0	3.0	3-5-6	310.0	1.0	5=>6=>3	1790.0	3.0			5,6,(3,7),(2,4,8),1	5,6,(2,3),7,4,8,1			3.0	110	2.0			
201430042905	ダ	右	1000	晴	良	17:20	JRA認定フレッシュ		2014-4-29	1	門別	3	(馬齢)		3.0	220.0	1.0	3.0	140.0	2.0	8.0	160	3.0	3-8	390.0	1.0	3-8	180	1.0	3-4	1,790	18.0	4-8	1,440	15.0	3=>8	710.0	1.0	3-4-8	3350.0	10.0	3=>8=>4	9980.0	34.0			3,(4,7),8,9,5,6,2,1	3,(4,7,8),5,9,6,2,1			4.0	370	6.0	3-8	420.0	1.0
201430042906	ダ	右	1700	晴	良	17:50	3歳以上C4ー2		2014-4-29	1	門別	3	(馬齢)		7.0	5210.0	7.0	7.0	400.0	7.0	8.0	160	2.0	7-8	8460.0	19.0	7-8	2,590	19.0	1-7	2,930	21.0	1-8	840	8.0	7=>8	36390.0	43.0	1-7-8	21620.0	45.0	7=>8=>1	226240.0	259.0	2,(3,6),(1,8),(7,10),(5,9),4	2,3,6,(1,8),(7,10),5,9,4	(2,3,6),8,1,7,5,(9,4),10	3,(2,6),(1,8),7,5,4,9,10			1.0	200	3.0	7-7	10040.0	18.0
201430042907	ダ	右	1200	晴	良	18:20	3歳以上C4ー2		2014-4-29	1	門別	3	(馬齢)		10.0	240.0	1.0	10.0	140.0	1.0	8.0	160	3.0	8-10	760.0	2.0	8-10	320	2.0	4-10	250	1.0	4-8	580	7.0	10=>8	930.0	2.0	4-8-10	910.0	1.0	10=>8=>4	4180.0	3.0			(2,7,9,10,12),6,(1,4,8),(3,11),5	7,(2,9,10),12,(1,6),8,4,(3,11),5			4.0	150	2.0	6-7	460.0	1.0
201430042908	ダ	右	1200	晴	良	18:55	サッポロ極ZERO賞		2014-4-29	1	門別	3	(馬齢)		7.0	200.0	1.0	7.0	130.0	1.0	12.0	160	3.0	7-12	310.0	1.0	7-12	200	1.0	6-7	2,470	20.0	6-12	3,220	29.0	7=>12	460.0	1.0	6-7-12	4140.0	13.0	7=>12=>6	10350.0	31.0			7,9,5,12,6,8,2,3,4,(1,11),10	7,(5,6,9,12),2,3,(1,8),4,11,10			6.0	550	8.0	6-8	230.0	1.0
201430042909	ダ	右	1200	晴	良	19:30	黒ラベルThe北海道 		2014-4-29	1	門別	3	(別定)		3.0	270.0	1.0	3.0	120.0	1.0	5.0	330	7.0	3-5	3450.0	15.0	3-5	840	10.0	3-10	380	4.0	5-10	2,420	23.0	3=>5	5480.0	26.0	3-5-10	5310.0	24.0	3=>5=>10	31940.0	128.0			7,10,(1,2,4),3,(6,8),9,5	7,10,(1,2),4,3,5,(6,9),8			10.0	210	5.0	3-5	4120.0	17.0
201430042910	ダ	右	1800	晴	良	20:05	門別温泉とねっこの湯 		2014-4-29	1	門別	3	(別定)		9.0	150.0	1.0	9.0	110.0	1.0	6.0	170	3.0	6-9	530.0	2.0	6-9	210	1.0	7-9	280	4.0	6-7	620	8.0	9=>6	660.0	2.0	6-7-9	1280.0	5.0	9=>6=>7	3570.0	10.0	4,7,(1,5,6),9,8,2,3	4,7,(1,5),6,9,8,2,3	(4,7,5,6),(1,9),(2,8),3	7,(4,9,6),(2,1,5),3,8			7.0	230	6.0	6-8	390.0	2.0
201430050501	ダ	右	1200	曇	良	15:00	3歳条件1?4ー1		2014-5-5	2	門別	1	(別定)		5.0	310.0	1.0	5.0	190.0	4.0	2.0	140	1.0	2-5	450.0	3.0	2-5	290	6.0	3-5	710	9.0	2-3	600	8.0	5=>2	1030.0	6.0	2-3-5	1380.0	8.0	5=>2=>3	6000.0	35.0			2,3,5,(1,4)	2,3,5,(1,4)								
201430050502	ダ	右	1000	曇	良	15:35	3歳以上C4ー6		2014-5-5	2	門別	1	(馬齢)		4.0	130.0	1.0	4.0	100.0	1.0	7.0	130	2.0	4-7	200.0	1.0	4-7	130	1.0	2-4	220	3.0	2-7	300	5.0	4=>7	230.0	1.0	2-4-7	540.0	2.0	4=>7=>2	910.0	2.0			7,1,3,(2,4,6),5	7,(2,1),3,(4,6),5								
201430050503	ダ	右	1200	曇	良	16:05	3歳以上C4ー5		2014-5-5	2	門別	1	(馬齢)		3.0	430.0	3.0	3.0	120.0	2.0	5.0	200	5.0	3-5	1190.0	5.0	3-5	560	8.0	3-6	260	3.0	5-6	270	4.0	3=>5	2310.0	10.0	3-5-6	1090.0	4.0	3=>5=>6	8420.0	28.0			(2,3),6,(5,9),7,8,1,4	(2,3),6,5,9,(8,7),(1,4)			6.0	100	1.0	3-5	1510.0	7.0
201430050504	ダ	右	1000	曇	良	16:40	3歳以上C4ー4		2014-5-5	2	門別	1	(馬齢)		2.0	160.0	1.0	2.0	110.0	1.0	3.0	160	3.0	2-3	300.0	1.0	2-3	160	1.0	2-5	240	4.0	3-5	360	5.0	2=>3	470.0	1.0	2-3-5	480.0	1.0	2=>3=>5	1360.0	2.0			1,(2,8),(4,3,9),5,6,7	1,(2,8),(3,9),4,5,6,7			5.0	190	4.0	2-3	230.0	1.0
201430050505	ダ	右	1200	曇	良	17:15	3歳条件4ー2		2014-5-5	2	門別	1	(馬齢)		7.0	500.0	3.0	7.0	150.0	2.0	3.0	160	3.0	3-7	700.0	3.0	3-7	230	1.0	6-7	1,020	12.0	3-6	970	11.0	7=>3	1560.0	7.0	3-6-7	3540.0	13.0	7=>3=>6	16570.0	60.0			(7,10),(3,5),4,6,9,2,1=8	7,10,(3,5),6,2,(9,4),1=8			6.0	250	5.0	3-7	220.0	1.0
201430050506	ダ	右	1000	曇	良	17:50	JRA認定フレッシュ		2014-5-5	2	門別	1	(馬齢)		6.0	1230.0	4.0	6.0	360.0	4.0	3.0	130	1.0	3-6	900.0	3.0	3-6	200	3.0	6-7	270	5.0	3-7	120	1.0	6=>3	2880.0	9.0	3-6-7	400.0	2.0	6=>3=>7	6420.0	21.0			(4,7),3,(8,5,6),1	(4,7),3,(8,5,6),1								
201430050507	ダ	右	1700	曇	良	18:25	留萌管内合体ロボオロ		2014-5-5	2	門別	1	(馬齢)		5.0	470.0	4.0	5.0	150.0	1.0	1.0	170	4.0	1-5	1130.0	7.0	1-5	480	7.0	5-7	2,790	16.0	1-7	2,540	14.0	5=>1	2210.0	11.0	1-5-7	6630.0	20.0	5=>1=>7	25510.0	82.0	(6,8),3,1,(2,5),7,4	8,6,3,1,(2,5),7-4	(8,6,3),(1,7,5,2)-4	8,(6,3),1,(7,2),5,4			7.0	620	7.0			
201430050508	ダ	右	1200	雨	良	18:55	リボンナポリン賞		2014-5-5	2	門別	1	(馬齢)		1.0	4480.0	7.0	1.0	760.0	7.0	2.0	200	3.0	1-2	6100.0	19.0	1-2	2,330	20.0	1-4	3,660	30.0	2-4	700	8.0	1=>2	12030.0	34.0	1-2-4	17150.0	47.0	1=>2=>4	143010.0	311.0			11,(2,9),5,10,4,6,1,3,7	11,(2,9),5,10,1,4,6,3,7			4.0	290	6.0	1-2	6630.0	17.0
201430050509	ダ	右	1200	雨	良	19:30	豊富町「北海道牛乳の 		2014-5-5	2	門別	1	(馬齢)		1.0	400.0	2.0	1.0	140.0	2.0	5.0	120	1.0	1-5	460.0	1.0	1-5	220	1.0	1-12	390	5.0	5-12	280	2.0	1=>5	1160.0	2.0	1-5-12	960.0	2.0	1=>5=>12	4090.0	5.0			(8,4,5),3,(2,10),1,11,9,6,12,7	8,4,5,3,(1,2),10,(6,11),(9,12)-7			12.0	180	4.0	1-5	480.0	1.0
201430050510	ダ	右	1700	雨	良	20:05	Ribbon100周 		2014-5-5	2	門別	1	(馬齢)		9.0	1400.0	6.0	9.0	270.0	6.0	5.0	130	1.0	5-9	2690.0	10.0	5-9	790	11.0	1-9	950	14.0	1-5	350	3.0	9=>5	7210.0	25.0	1-5-9	3550.0	14.0	9=>5=>1	31860.0	112.0	3817529410	3,8,1,7,(2,5),9,4,10	8,(1,3,7),5,2,9,10,4	(1,8),5,7,(2,9),10,4,3			1.0	150	3.0	5-8	1420.0	8.0
201430050601	ダ	右	1200	曇	良	15:10	3歳以上C4ー6		2014-5-6	2	門別	2	(馬齢)		9.0	250.0	1.0	9.0	130.0	1.0	3.0	420	7.0	3-9	3270.0	10.0	3-9	880	10.0	6-9	310	4.0	3-6	830	9.0	9=>3	5190.0	15.0	3-6-9	2860.0	11.0	9=>3=>6	16810.0	55.0			3,7,8,(2,9),5,6,1,4	3,7,2,(8,9),5,6,4,1			6.0	140	3.0	3-8	3010.0	8.0
201430050602	ダ	右	1000	曇	良	15:40	3歳以上C4ー5		2014-5-6	2	門別	2	(馬齢)		7.0	170.0	1.0	7.0	110.0	1.0	8.0	130	3.0	7-8	230.0	1.0	7-8	140	1.0	1-7	820	10.0	1-8	1,790	19.0	7=>8	420.0	1.0	1-7-8	1210.0	5.0	7=>8=>1	3420.0	11.0			(3,7,8),6,4,(1,5),2	(3,7,8),(4,6),1,5,2			1.0	280	6.0			
201430050603	ダ	右	1000	晴	良	16:10	3歳条件未勝利		2014-5-6	2	門別	2	(馬齢)		8.0	480.0	3.0	8.0	100.0	1.0	2.0	110	3.0	2-8	930.0	3.0	2-8	250	3.0	5-8	170	2.0	2-5	130	1.0	8=>2	1370.0	5.0	2-5-8	320.0	1.0	8=>2=>5	3310.0	7.0			(8,5),6,(1,2),7,10,3,4,9	85126731049			5.0	100	2.0	2-7	990.0	4.0
201430050604	ダ	右	1200	晴	良	16:40	3歳条件未勝利		2014-5-6	2	門別	2	(馬齢)		2.0	400.0	2.0	2.0	140.0	3.0	4.0	170	4.0	2-4	1090.0	4.0	2-4	280	2.0	2-5	300	4.0	4-5	680	7.0	2=>4	2190.0	10.0	2-4-5	1160.0	2.0	2=>4=>5	6560.0	14.0			2,4,(5,9),6,1,(7,8,11),12,3,10	2,(5,4),(1,9),6,(7,8),12,(3,11),10			5.0	120	1.0	2-4	1270.0	6.0
201430050605	ダ	右	1200	晴	良	17:15	JRA認定フレッシュ		2014-5-6	2	門別	2	(馬齢)		4.0	370.0	2.0	4.0	140.0	2.0	3.0	110	1.0	3-4	220.0	1.0	3-4	120	1.0	1-4	1,310	15.0	1-3	720	10.0	4=>3	770.0	3.0	1-3-4	1500.0	4.0	4=>3=>1	7230.0	23.0			34728516	(3,4),7,2,8,1,5,6			1.0	460	7.0			
201430050606	ダ	右	1000	晴	良	17:50	JRA認定フレッシュ		2014-5-6	2	門別	2	牝(馬齢)		6.0	540.0	2.0	6.0	210.0	4.0	5.0	130	1.0	5-6	540.0	1.0	5-6	260	1.0	6-11	4,380	40.0	5-11	4,050	39.0	6=>5	1150.0	3.0	5-6-11	11550.0	43.0	6=>5=>11	46370.0	155.0			6,(4,5,7,11),(3,9,10),8,2	6,5,7,4,(9,11),(3,10),8,2			11.0	940	9.0	5-6	450.0	1.0
201430050607	ダ	右	1700	晴	良	18:25	映画「じんじん」の故		2014-5-6	2	門別	2	(馬齢)		7.0	260.0	1.0	7.0	130.0	1.0	2.0	140	3.0	2-7	770.0	3.0	2-7	350	4.0	3-7	1,000	11.0	2-3	1,660	17.0	7=>2	1030.0	3.0	2-3-7	3450.0	13.0	7=>2=>3	12190.0	54.0	78345261	7,8,3,4,5,2,6-1	7,8,(2,3),4,5-6=1	7,2,(8,3),(4,5)-6=1			3.0	430	7.0			
201430050608	ダ	右	1200	晴	良	19:00	しずない桜まつり賞		2014-5-6	2	門別	2	(馬齢)		11.0	220.0	1.0	11.0	120.0	2.0	4.0	170	4.0	4-11	960.0	4.0	4-11	350	5.0	7-11	140	1.0	4-7	270	2.0	11=>4	1350.0	5.0	4-7-11	570.0	1.0	11=>4=>7	3470.0	8.0			11,7,9,(1,3,4),10,2,8,5,6	11,7,(3,4,9),1,10,2,8,(5,6)			7.0	110	1.0	4-8	820.0	3.0
201430050609	ダ	右	1200	晴	良	19:30	別海町ホタテ・ホッキ 		2014-5-6	2	門別	2	(馬齢)		6.0	5250.0	7.0	6.0	260.0	6.0	5.0	110	1.0	5-6	1140.0	5.0	5-6	440	5.0	2-6	1,530	13.0	2-5	360	3.0	6=>5	6110.0	16.0	2-5-6	3120.0	12.0	6=>5=>2	48120.0	114.0			4,5,7-6,(3,11),1,(2,12,9)-8	4,5-7-6,(3,11),(1,2,12,9)-8			2.0	220	5.0	5-5	1230.0	5.0
201430050610	ダ	右	1200	晴	良	20:05	ノーザンホースパーク 		2014-5-6	2	門別	2	(別定)		4.0	1150.0	4.0	4.0	280.0	5.0	7.0	160	3.0	4-7	3770.0	11.0	4-7	730	7.0	4-9	810	9.0	7-9	230	2.0	4=>7	10560.0	25.0	4-7-9	3020.0	9.0	4=>7=>9	35770.0	90.0			(3,8),5,9,4,(1,2,7),6	8,(3,5,9),(1,4),(2,7),6			9.0	120	1.0	4-7	4260.0	9.0
201430051401	ダ	右	1200	晴	良	15:10	3歳条件4ー2		2014-5-14	2	門別	3	(馬齢)		3.0	410.0	3.0	3.0	130.0	2.0	5.0	100	1.0	3-5	590.0	3.0	3-5	150	2.0	1-3	200	5.0	1-5	110	1.0	3=>5	1260.0	6.0	1-3-5	240.0	1.0	3=>5=>1	2500.0	9.0			(3,4),5,(2,1)	(3,4),5,(2,1)								
201430051402	ダ	右	1200	晴	良	15:40	3歳条件未勝利		2014-5-14	2	門別	3	(馬齢)		8.0	420.0	3.0	8.0	160.0	3.0	9.0	120	1.0	8-9	680.0	3.0	8-9	150	1.0	7-8	520	8.0	7-9	520	9.0	8=>9	1640.0	6.0	7-8-9	1520.0	6.0	8=>9=>7	11000.0	37.0			6,7,8,9,2,1,5,(3,10),4	6,7,8,9,1,(2,10),(3,5),4			7.0	300	7.0	7-8	350.0	1.0
