	track	direction	distance	weather	going	start_at	title	grade	date	round	place	days	requirement	rule	単勝:的中	単勝:配当	単勝:人気	複勝_1:的中	複勝_1:配当	複勝_1:人気	複勝_2:的中	複勝_2:配当	複勝_2:人気	複勝_3:的中	複勝_3:配当	複勝_3:人気	馬連:的中	馬連:配当	馬連:人気	ワイド_1:的中	ワイド_1:配当	ワイド_1:人気	ワイド_2:的中	ワイド_2:配当	ワイド_2:人気	ワイド_3:的中	ワイド_3:配当	ワイド_3:人気	馬単:的中	馬単:配当	馬単:人気	三連複:的中	三連複:配当	三連複:人気	三連単:的中	三連単:配当	三連単:人気	spacing_on_corner:1	spacing_on_corner:2	spacing_on_corner:3	spacing_on_corner:4	laptime	pacemaker	枠連:的中	枠連:配当	枠連:人気
201455010304	ダ	右	1400	曇	良	12:55	C2ー13組		2014-1-3	17	佐賀	3	(馬齢)		1.0	140.0	1.0	1.0	100	1.0	3.0	110	2.0	4.0	140	4.0	1-3	260.0	1.0	1-3	130	1.0	1-4	180	2.0	3-4	240	3.0	1=>3	340.0	1.0	1-3-4	270.0	1.0	1=>3=>4	720.0	1.0	741385962.0	741385962.0	743198652.0	741396582.0			1-3	270.0	1.0
201455010305	ダ	右	1400	曇	良	13:30	3歳ー4組		2014-1-3	17	佐賀	3	(馬齢)		6.0	1810.0	7.0	6.0	290	6.0	4.0	120	1.0	5.0	1,270	8.0	4-6	4830.0	19.0	4-6	1,610	20.0	5-6	4,830	25.0	4-5	6,660	27.0	6=>4	12770.0	39.0	4-5-6	27770.0	46.0	6=>4=>5	266340.0	302.0	68523714.0	68527143.0	65287413.0	65287413.0					
201455010306	ダ	右	1400	曇	良	14:05	C2ー12組		2014-1-3	17	佐賀	3	(馬齢)		9.0	180.0	1.0	9.0	120	2.0	2.0	550	6.0	1.0	560	7.0	2-9	2560.0	8.0	2-9	760	8.0	1-9	770	9.0	1-2	2,740	22.0	9=>2	2430.0	7.0	1-2-9	7010.0	17.0	9=>2=>1	22630.0	52.0	78951046123.0	78591046123.0	78951042163.0	79810245163.0			2-8	1400.0	5.0
201455010307	ダ	右	1400	曇	良	14:40	C2ー11組		2014-1-3	17	佐賀	3	(馬齢)		10.0	2560.0	7.0	10.0	330	6.0	6.0	440	7.0	9.0	170	2.0	6-10	17440.0	32.0	6-10	3,200	30.0	9-10	1,670	20.0	6-9	1,550	17.0	10=>6	46450.0	62.0	6-9-10	21490.0	51.0	10=>6=>9	261550.0	365.0	81015932746.0	81095173264.0	81095734621.0	81059736421.0			6-8	3970.0	10.0
201455010308	ダ	右	1400	曇	良	15:50	千両賞		2014-1-3	17	佐賀	3	(馬齢)		4.0	210.0	1.0	4.0	120	2.0	2.0	110	1.0	6.0	160	4.0	2-4	340.0	1.0	2-4	220	2.0	4-6	240	3.0	2-6	350	4.0	4=>2	590.0	2.0	2-4-6	490.0	2.0	4=>2=>6	1500.0	1.0	264985137.0	264985137.0	264985317.0	246893571.0			2-4	370.0	1.0
201455010309	ダ	右	1400	曇	良	16:25	頌春賞		2014-1-3	17	佐賀	3	(馬齢)		10.0	120.0	1.0	10.0	100	1.0	2.0	100	2.0	9.0	130	4.0	2-10	180.0	1.0	2-10	120	1.0	9-10	160	2.0	2-9	250	5.0	10=>2	250.0	1.0	2-9-10	290.0	1.0	10=>2=>9	510.0	1.0	10921648357.0	10921648357.0	10924168357.0	10924168375.0			2-8	180.0	1.0
201455010401	ダ	右	1300	晴	良	11:15	3歳ー7組		2014-1-4	17	佐賀	4	(馬齢)		4.0	850.0	2.0	4.0	130	3.0	7.0	120	1.0	2.0	190	6.0	4-7	210.0	1.0	4-7	140	1.0	2-4	440	8.0	2-7	330	4.0	4=>7	930.0	3.0	2-4-7	840.0	4.0	4=>7=>2	3960.0	13.0	46728135.0	46728135.0	47268135.0	42738165.0					
201455010402	ダ	右	1300	晴	良	11:45	C2ー10組		2014-1-4	17	佐賀	4	(馬齢)		2.0	3700.0	7.0	2.0	200	5.0	7.0	150	2.0	6.0	160	3.0	2-7	4560.0	12.0	2-7	710	12.0	2-6	1,250	16.0	6-7	300	2.0	2=>7	12450.0	34.0	2-6-7	5920.0	16.0	2=>7=>6	61710.0	152.0	54716238.0	54716238.0	54761238.0	47651238.0					
201455010403	ダ	右	1400	晴	良	12:20	3歳ー5組		2014-1-4	17	佐賀	4	(馬齢)		4.0	110.0	1.0	4.0	100	1.0	2.0	410	6.0	7.0	210	5.0	2-4	960.0	5.0	2-4	490	6.0	4-7	380	4.0	2-7	1,210	12.0	4=>2	1710.0	7.0	2-4-7	2080.0	9.0	4=>2=>7	6160.0	21.0	47582631.0	47582631.0	47582631.0	45372861.0					
201455010501	ダ	右	1300	曇	良	11:15	3歳ー9組		2014-1-5	17	佐賀	5	(馬齢)		1.0	1920.0	5.0	1.0	400	5.0	3.0	250	4.0	2.0	160	3.0	1-3	4310.0	13.0	1-3	1,150	13.0	1-2	820	11.0	2-3	560	5.0	1=>3	11520.0	26.0	1-2-3	6270.0	20.0	1=>3=>2	48270.0	100.0	13728564.0	13728564.0	13725846.0	13725864.0					
201455010502	ダ	右	1300	晴	良	11:45	3歳ー8組		2014-1-5	17	佐賀	5	(馬齢)		6.0	200.0	1.0	6.0	130	2.0	1.0	120	1.0	7.0	250	7.0	1-6	530.0	2.0	1-6	220	2.0	6-7	380	5.0	1-7	620	10.0	6=>1	1030.0	3.0	1-6-7	1700.0	7.0	6=>1=>7	5690.0	28.0	18536724.0	18536724.0	18567324.0	16587234.0					
201455010503	ダ	右	1400	晴	良	12:20	C2ー9組		2014-1-5	17	佐賀	5	(馬齢)		5.0	480.0	3.0	5.0	160	2.0	4.0	100	1.0				4-5	480.0	2.0	4-5	170	1.0	1-5	300	7.0	1-4	180	2.0	5=>4	980.0	3.0	1-4-5	430.0	1.0	5=>4=>1	2390.0	4.0	245361.0	245361.0	245316.0	245136.0					
201455010504	ダ	右	1400	晴	良	12:55	C2ー7組		2014-1-5	17	佐賀	5	(馬齢)		8.0	3140.0	7.0	8.0	910	8.0	4.0	150	2.0	5.0	200	3.0	4-8	4730.0	15.0	4-8	1,550	18.0	5-8	1,150	13.0	4-5	1,010	11.0	8=>4	13090.0	34.0	4-5-8	12520.0	34.0	8=>4=>5	86970.0	183.0	215483679.0	251483679.0	251486379.0	462581739.0			4-8	6060.0	22.0
201455010505	ダ	右	1400	晴	良	13:30	C2ー5組		2014-1-5	17	佐賀	5	(馬齢)		9.0	270.0	2.0	9.0	100	2.0	2.0	100	1.0	7.0	110	3.0	2-9	210.0	1.0	2-9	120	1.0	7-9	220	3.0	2-7	180	2.0	9=>2	440.0	2.0	2-7-9	320.0	1.0	9=>2=>7	1250.0	4.0	974215683.0	972415683.0	972186453.0	927186345.0			2-8	170.0	1.0
201455010506	ダ	右	1400	晴	良	14:05	C2ー3組		2014-1-5	17	佐賀	5	(馬齢)		8.0	110.0	1.0	8.0	100	1.0	3.0	140	3.0	4.0	190	4.0	3-8	320.0	2.0	3-8	230	2.0	4-8	370	4.0	3-4	800	8.0	8=>3	440.0	2.0	3-4-8	1750.0	5.0	8=>3=>4	2150.0	6.0	189632745.0	189632745.0	819632574.0	813967425.0			3-8	360.0	2.0
201455010507	ダ	右	1400	晴	良	14:40	ホークス杯		2014-1-5	17	佐賀	5	(馬齢)		1.0	500.0	3.0	1.0	200	4.0	3.0	280	6.0	5.0	140	1.0	1-3	2410.0	9.0	1-3	710	11.0	1-5	540	6.0	3-5	570	8.0	1=>3	3670.0	15.0	1-3-5	3420.0	13.0	1=>3=>5	22510.0	76.0	14357628.0	14357286.0	14357286.0	14532786.0					
201455010508	ダ	右	1400	曇	良	15:50	七草賞		2014-1-5	17	佐賀	5	(馬齢)		6.0	150.0	1.0	6.0	100	1.0	2.0	110	2.0	8.0	140	3.0	2-6	200.0	1.0	2-6	120	1.0	6-8	210	2.0	2-8	310	5.0	6=>2	360.0	1.0	2-6-8	360.0	1.0	6=>2=>8	900.0	1.0	168293574.0	168297354.0	168297354.0	612893574.0			2-6	200.0	1.0
201455010509	ダ	右	1750	曇	良	16:25	佐賀プリンス賞		2014-1-5	17	佐賀	5	(馬齢)		3.0	160.0	1.0	3.0	100	1.0	2.0	100	2.0				2-3	110.0	1.0	2-3	100	1.0	3-5	180	3.0	2-5	180	2.0	3=>2	190.0	1.0	2-3-5	210.0	1.0	3=>2=>5	400.0	1.0	2351476.0	2351476.0	2351467.0	2351467.0					
201455010510	ダ	右	1400	曇	良	17:05	有明海特別 		2014-1-5	17	佐賀	5	(別定)		4.0	130.0	1.0	4.0	120	1.0	3.0	310	5.0	2.0	500	7.0	3-4	640.0	3.0	3-4	340	3.0	2-4	620	7.0	2-3	2,570	20.0	4=>3	580.0	3.0	2-3-4	1590.0	6.0	4=>3=>2	2750.0	8.0	483627591.0	438625791.0	438625971.0	436287195.0			3-4	710.0	3.0
201455011301	ダ	右	900	曇	稍重	11:15	C2ー36組		2014-1-13	17	佐賀	6	(馬齢)		1.0	390.0	3.0	1.0	140	2.0	2.0	100	1.0				1-2	150.0	1.0	1-2	110	1.0	1-5	130	2.0	2-5	140	3.0	1=>2	590.0	3.0	1-2-5	190.0	1.0	1=>2=>5	1470.0	5.0			125436.0	125346.0					
201455011302	ダ	右	1300	曇	稍重	11:45	C2ー35組		2014-1-13	17	佐賀	6	(馬齢)		1.0	290.0	2.0	1.0	110	1.0	7.0	120	2.0				1-7	160.0	1.0	1-7	110	1.0	1-3	200	3.0	3-7	180	2.0	1=>7	460.0	2.0	1-3-7	220.0	1.0	1=>7=>3	670.0	2.0	7154236.0	7152436.0	7132456.0	7132465.0					
201455011303	ダ	右	1300	曇	稍重	12:20	C2ー34組		2014-1-13	17	佐賀	6	(馬齢)		7.0	350.0	2.0	7.0	220	2.0	3.0	460	5.0				3-7	1600.0	7.0	3-7	650	9.0	2-7	550	7.0	2-3	1,130	12.0	7=>3	1830.0	6.0	2-3-7	3920.0	15.0	7=>3=>2	15710.0	47.0	7345261.0	7345261.0	7354261.0	7354216.0					
201455011304	ダ	右	1300	曇	稍重	12:55	C2ー33組		2014-1-13	17	佐賀	6	(馬齢)		9.0	230.0	1.0	9.0	110	2.0	4.0	100	1.0	6.0	140	3.0	4-9	290.0	1.0	4-9	120	1.0	6-9	180	2.0	4-6	250	3.0	9=>4	490.0	1.0	4-6-9	340.0	1.0	9=>4=>6	1140.0	1.0	49658713102.0	49687531210.0	49658731210.0	94653871210.0			4-8	270.0	1.0
201455011305	ダ	右	1400	晴	稍重	13:30	C2ー32組		2014-1-13	17	佐賀	6	(馬齢)		2.0	330.0	2.0	2.0	140	3.0	7.0	100	1.0	6.0	130	2.0	2-7	340.0	1.0	2-7	210	1.0	2-6	580	9.0	6-7	430	6.0	2=>7	910.0	3.0	2-6-7	1450.0	4.0	2=>7=>6	5240.0	17.0	432679581.0	436279581.0	463275891.0	267435891.0			2-7	390.0	2.0
201455011306	ダ	右	1400	晴	稍重	14:05	C2ー31組		2014-1-13	17	佐賀	6	(馬齢)		1.0	150.0	1.0	1.0	120	2.0	6.0	130	3.0	4.0	290	5.0	1-6	270.0	1.0	1-6	230	2.0	1-4	610	5.0	4-6	700	7.0	1=>6	360.0	2.0	1-4-6	940.0	2.0	1=>6=>4	2100.0	7.0	164725983.0	162475893.0	162475983.0	162475893.0			1-6	290.0	2.0
201455011801	ダ	右	1300	曇	良	12:00	C2ー31組		2014-1-18	18	佐賀	1	(馬齢)		6.0	140.0	1.0	6.0	100	1.0	4.0	110	3.0	3.0	100	2.0	4-6	200.0	1.0	4-6	120	1.0	3-6	150	2.0	3-4	200	3.0	6=>4	270.0	1.0	3-4-6	240.0	1.0	6=>4=>3	550.0	1.0	46352178.0	46352178.0	46352178.0	64352178.0					
201455011802	ダ	右	1300	曇	良	12:30	C2ー29組		2014-1-18	18	佐賀	1	(馬齢)		8.0	290.0	2.0	8.0	100	2.0	6.0	110	3.0	5.0	100	1.0	6-8	300.0	2.0	6-8	140	3.0	5-8	110	2.0	5-6	100	1.0	8=>6	470.0	2.0	5-6-8	160.0	1.0	8=>6=>5	640.0	1.0	85631274.0	86532174.0	86532174.0	86573214.0					
201455011803	ダ	右	1300	曇	良	13:10	C2ー27組		2014-1-18	18	佐賀	1	(馬齢)		3.0	470.0	2.0	3.0	180	2.0	6.0	220	3.0				3-6	1410.0	4.0	3-6	290	4.0	3-7	420	6.0	6-7	400	5.0	3=>6	2370.0	7.0	3-6-7	3330.0	9.0	3=>6=>7	11910.0	28.0	5613724.0	5613724.0	5613472.0	5634127.0					
201455011804	ダ	右	1300	曇	良	13:45	C2ー25組		2014-1-18	18	佐賀	1	(馬齢)		2.0	200.0	1.0	2.0	140	3.0	5.0	110	2.0	7.0	110	1.0	2-5	410.0	1.0	2-5	190	2.0	2-7	200	3.0	5-7	150	1.0	2=>5	780.0	2.0	2-5-7	290.0	1.0	2=>5=>7	1860.0	3.0	35274816.0	35728416.0	35721846.0	57321846.0					
201455011805	ダ	右	1400	曇	良	14:20	3歳ー4組		2014-1-18	18	佐賀	1	(馬齢)		8.0	1410.0	5.0	8.0	370	3.0	1.0	500	5.0	5.0	410	4.0	1-8	3150.0	12.0	1-8	760	8.0	5-8	860	11.0	1-5	860	9.0	8=>1	6740.0	26.0	1-5-8	5670.0	20.0	8=>1=>5	41510.0	120.0	982135674.0	982135674.0	985213674.0	598213674.0			1-8	1750.0	8.0
201455011806	ダ	右	1400	曇	良	14:55	C2ー21組		2014-1-18	18	佐賀	1	(馬齢)		7.0	700.0	3.0	7.0	150	3.0	8.0	120	2.0	1.0	200	4.0	7-8	310.0	1.0	7-8	170	1.0	1-7	480	8.0	1-8	340	5.0	7=>8	1130.0	5.0	1-7-8	780.0	3.0	7=>8=>1	3380.0	10.0	82357146.0	82375146.0	82371456.0	87312465.0					
201455011807	ダ	右	1400	曇	良	15:30	チャレンジシリーズ第		2014-1-18	18	佐賀	1	(馬齢)		8.0	130.0	1.0	8.0	100	1.0	3.0	100	2.0	6.0	130	3.0	3-8	330.0	1.0	3-8	140	2.0	6-8	140	1.0	3-6	200	3.0	8=>3	350.0	1.0	3-6-8	280.0	1.0	8=>3=>6	860.0	2.0	68547321.0	68543721.0	68345721.0	86347521.0					
201455011808	ダ	右	1400	曇	良	16:05	C2ー19組		2014-1-18	18	佐賀	1	(馬齢)		8.0	4420.0	7.0	8.0	350	5.0	1.0	170	2.0	4.0	370	6.0	1-8	2720.0	10.0	1-8	870	9.0	4-8	1,810	13.0	1-4	630	7.0	8=>1	13610.0	22.0	1-4-8	4430.0	13.0	8=>1=>4	47790.0	97.0	182493657.0	189246357.0	182493657.0	184296357.0			1-8	810.0	3.0
201455012501	ダ	右	900	曇	良	12:00	C2ー38組		2014-1-25	18	佐賀	3	(馬齢)		1.0	100.0	1.0	1.0	100	1.0	6.0	160	2.0				1-6	170.0	1.0	1-6	120	1.0	1-2	280	4.0	2-6	410	6.0	1=>6	190.0	1.0	1-2-6	430.0	2.0	1=>6=>2	590.0	2.0			1265437.0	1625437.0					
201455012502	ダ	右	1300	曇	良	12:30	C2ー37組		2014-1-25	18	佐賀	3	(馬齢)		2.0	330.0	2.0	2.0	230	3.0	3.0	110	1.0				2-3	490.0	3.0	2-3	200	3.0	1-2	370	6.0	1-3	180	1.0	2=>3	1750.0	8.0	1-2-3	530.0	2.0	2=>3=>1	5580.0	23.0	1673524.0	1673524.0	1627354.0	1632457.0					
201455012503	ダ	右	1300	曇	良	13:10	C2ー36組		2014-1-25	18	佐賀	3	(馬齢)		7.0	250.0	1.0	7.0	120	1.0	1.0	150	3.0				1-7	370.0	2.0	1-7	160	1.0	5-7	160	2.0	1-5	170	3.0	7=>1	630.0	2.0	1-5-7	350.0	1.0	7=>1=>5	1250.0	1.0	4526713.0	4527613.0	4576123.0	7516234.0					
201455012504	ダ	右	1400	雨	良	13:45	C2ー17組		2014-1-25	18	佐賀	3	(馬齢)		4.0	200.0	1.0	4.0	100	2.0	5.0	100	1.0	6.0	160	4.0	4-5	360.0	2.0	4-5	220	2.0	4-6	350	4.0	5-6	500	7.0	4=>5	590.0	3.0	4-5-6	900.0	5.0	4=>5=>6	2040.0	7.0	45682713.0	45682713.0	45682317.0	45683217.0					
201455012505	ダ	右	1400	雨	良	14:20	C2ー16組		2014-1-25	18	佐賀	3	(馬齢)		8.0	160.0	1.0	8.0	110	1.0	5.0	120	2.0	7.0	200	4.0	5-8	190.0	1.0	5-8	140	1.0	7-8	520	5.0	5-7	580	7.0	8=>5	300.0	1.0	5-7-8	690.0	3.0	8=>5=>7	1750.0	4.0	125849673.0	125894673.0	128549763.0	128547963.0			5-8	180.0	1.0
201455012506	ダ	右	1400	雨	稍重	14:55	3歳ー2組		2014-1-25	18	佐賀	3	(馬齢)		4.0	130.0	1.0	4.0	100	1.0	8.0	100	2.0	9.0	120	3.0	4-8	170.0	1.0	4-8	130	2.0	4-9	120	1.0	8-9	270	4.0	4=>8	250.0	1.0	4-8-9	350.0	1.0	4=>8=>9	660.0	1.0	67849153102.0	67184951032.0	67841091352.0	46798310512.0			4-7	160.0	1.0
201455012507	ダ	右	1400	雨	稍重	15:30	チャレンジシリーズ第		2014-1-25	18	佐賀	3	(馬齢)		5.0	330.0	2.0	5.0	120	2.0	6.0	100	1.0	7.0	150	4.0	5-6	350.0	2.0	5-6	130	1.0	5-7	330	6.0	6-7	190	2.0	5=>6	1070.0	5.0	5-6-7	460.0	2.0	5=>6=>7	3050.0	9.0	753926814.0	753926814.0	756932841.0	756398214.0			5-6	320.0	1.0
201455012508	ダ	右	1400	雨	稍重	16:05	Bー3組		2014-1-25	18	佐賀	3	(馬齢)		6.0	320.0	2.0	6.0	140	4.0	4.0	100	1.0	7.0	140	3.0	4-6	450.0	3.0	4-6	170	2.0	6-7	630	8.0	4-7	170	3.0	6=>4	1180.0	6.0	4-6-7	800.0	4.0	6=>4=>7	3760.0	14.0	615742389.0	651742389.0	645713298.0	645713928.0			4-6	470.0	3.0
201455012509	ダ	右	1800	雨	稍重	16:40	M&Kジョッキーズカ 		2014-1-25	18	佐賀	3	(別定)		5.0	1870.0	6.0	5.0	210	5.0	10.0	120	2.0	9.0	110	1.0	5-10	1790.0	7.0	5-10	630	9.0	5-9	410	6.0	9-10	170	2.0	5=>10	4030.0	13.0	5-9-10	1210.0	4.0	5=>10=>9	14880.0	45.0	81023954761.0	81023954761.0	81053947261.0	10859374612.0			5-8	860.0	4.0
201455012510	ダ	右	1750	雨	稍重	17:15	筑紫野賞	G	2014-1-25	18	佐賀	3	(馬齢)		8.0	150.0	1.0	8.0	100	1.0	9.0	110	2.0	6.0	120	3.0	8-9	210.0	1.0	8-9	120	1.0	6-8	190	2.0	6-9	230	3.0	8=>9	290.0	1.0	6-8-9	240.0	1.0	8=>9=>6	530.0	1.0	781104926123511.0	789110642123511.0	879106121245311.0	891067121251143.0			6-7	240.0	1.0
201455020101	ダ	右	1300	晴	重	12:00	かささぎ特選		2014-2-1	18	佐賀	5	(馬齢)		6.0	6460.0	6.0	6.0	550	6.0	5.0	100	1.0	10.0	170	4.0	5-6	3700.0	9.0	5-6	1,040	11.0	6-10	2,040	15.0	5-10	180	2.0	6=>5	21020.0	26.0	5-6-10	3750.0	9.0	6=>5=>10	78390.0	115.0	85103691427.0	81056391427.0	81056934127.0	81065931427.0			5-6	3200.0	7.0
201455020102	ダ	右	1300	晴	重	12:35	3歳ー5組		2014-2-1	18	佐賀	5	(馬齢)		9.0	160.0	1.0	9.0	110	1.0	4.0	140	3.0	7.0	200	5.0	4-9	460.0	2.0	4-9	240	3.0	7-9	280	4.0	4-7	460	7.0	9=>4	630.0	2.0	4-7-9	720.0	3.0	9=>4=>7	2800.0	8.0	467891235.0	467891235.0	467983125.0	497683512.0			4-8	400.0	2.0
201455020103	ダ	右	1300	晴	重	13:10	C2ー13組		2014-2-1	18	佐賀	5	(馬齢)		2.0	230.0	2.0	2.0	140	2.0	3.0	110	1.0				2-3	180.0	1.0	2-3	140	1.0	2-5	410	6.0	3-5	420	7.0	2=>3	420.0	2.0	2-3-5	580.0	3.0	2=>3=>5	1720.0	5.0	2571364.0	2517364.0	2513647.0	2531467.0					
201455020104	ダ	右	1400	晴	重	13:45	C2ー12組		2014-2-1	18	佐賀	5	(馬齢)		6.0	140.0	1.0	6.0	100	1.0	5.0	100	2.0	2.0	110	3.0	5-6	240.0	1.0	5-6	130	1.0	2-6	170	2.0	2-5	200	4.0	6=>5	330.0	1.0	2-5-6	230.0	1.0	6=>5=>2	690.0	1.0	67835421.0	67835421.0	67258431.0	62547381.0					
201455020105	ダ	右	1400	曇	重	14:20	C2ー9組		2014-2-1	18	佐賀	5	(馬齢)		2.0	290.0	3.0	2.0	100	3.0	3.0	100	1.0	6.0	100	2.0	2-3	590.0	3.0	2-3	160	2.0	2-6	160	3.0	3-6	130	1.0	2=>3	1230.0	5.0	2-3-6	180.0	1.0	2=>3=>6	1810.0	5.0	516837492.0	516837429.0	562138749.0	263517948.0			2-3	640.0	3.0
201455020106	ダ	右	1400	曇	重	14:55	C2ー7組		2014-2-1	18	佐賀	5	(馬齢)		3.0	160.0	1.0	3.0	100	1.0	2.0	100	2.0	4.0	180	4.0	2-3	210.0	1.0	2-3	150	1.0	3-4	300	5.0	2-4	500	8.0	3=>2	400.0	1.0	2-3-4	560.0	2.0	3=>2=>4	1830.0	4.0	58316247.0	58316247.0	83562147.0	83245617.0					
201455020107	ダ	右	1400	曇	重	15:30	C2ー5組		2014-2-1	18	佐賀	5	(馬齢)		7.0	110.0	1.0	7.0	100	1.0	4.0	100	2.0	3.0	100	3.0	4-7	120.0	1.0	4-7	100	1.0	3-7	160	2.0	3-4	210	3.0	7=>4	150.0	1.0	3-4-7	160.0	1.0	7=>4=>3	260.0	1.0	57432816.0	57432816.0	74532861.0	74352861.0					
201455020108	ダ	右	1400	曇	重	16:05	C2ー3組		2014-2-1	18	佐賀	5	(馬齢)		1.0	120.0	1.0	1.0	110	1.0	6.0	230	4.0	8.0	310	5.0	1-6	1030.0	4.0	1-6	280	3.0	1-8	420	5.0	6-8	1,110	11.0	1=>6	1160.0	4.0	1-6-8	2790.0	9.0	1=>6=>8	6670.0	21.0	591684273.0	591684273.0	591682743.0	516892734.0			1-6	1020.0	4.0
201455020801	ダ	右	1300	晴	不良	12:30	C2ー29組		2014-2-8	19	佐賀	1	(馬齢)		6.0	3120.0	5.0	6.0	140	3.0	3.0	100	1.0	5.0	100	2.0	3-6	1870.0	6.0	3-6	420	8.0	5-6	390	6.0	3-5	110	1.0	6=>3	8900.0	15.0	3-5-6	750.0	3.0	6=>3=>5	18190.0	35.0	36572418.0	36572418.0	36574218.0	36571428.0					
